Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Nov. 18, 2020","June 9, 2019",Class Workout,486,0,3538,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978464478
"Nov. 18, 2020","June 8, 2019",Indoor Sport / Other Activity,129,0,1488,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978464670
"Nov. 18, 2020","June 8, 2019",Run,1258,15.411673601280002,5236,5.662375477213075,1.9283882128370315,10.596258858239999,31.1140912896,,14260,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978464583
"Nov. 18, 2020","June 5, 2019",Class Workout,574,0,4184,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978464778
"Nov. 18, 2020","June 4, 2019",Indoor Sport / Other Activity,130,0,1495,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465009
"Nov. 18, 2020","June 4, 2019",Run,853,10.6453277568,3376,5.285569772528434,2.4931649168853895,11.351652744959999,24.065808307199998,,9274,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978464910
"Nov. 18, 2020","June 3, 2019",Class Workout,461,0,3357,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465117
"Nov. 18, 2020","June 2, 2019",Class Workout,296,0,2156,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465219
"Nov. 18, 2020","May 31, 2019",Class Workout,467,0,3399,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465693
"Nov. 18, 2020","May 31, 2019",Bike Ride,320,10.10275352064,2044,3.3720199037620295,1.462689145390917,17.793551001599997,41.0202473472,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465597
"Nov. 18, 2020","May 31, 2019",Indoor Sport / Other Activity,131,0,1502,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465486
"Nov. 18, 2020","May 31, 2019",Run,1956,23.692279564800003,8422,5.924581692913385,1.729766911238368,10.127296016639999,34.6868349696,,22814,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465390
"Nov. 18, 2020","May 29, 2019",Class Workout,499,0,3637,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465756
"Nov. 18, 2020","May 27, 2019",Class Workout,345,0,2510,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465831
"Nov. 18, 2020","May 26, 2019",Indoor Sport / Other Activity,147,0,1691,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466221
"Nov. 18, 2020","May 26, 2019",Run,1512,18.7578699264,6048,5.3737671995546,2.3810571263819296,11.16535508352,25.1989474176,,16580,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466122
"Nov. 18, 2020","May 26, 2019",Class Workout,415,0,3027,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978465954
"Nov. 18, 2020","May 23, 2019",Class Workout,432,0,3144,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466293
"Nov. 18, 2020","May 22, 2019",Class Workout,421,0,3069,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466389
"Nov. 18, 2020","May 21, 2019",Indoor Sport / Other Activity,122,0,1403,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466584
"Nov. 18, 2020","May 21, 2019",Run,860,10.89247471488,3354,5.1319792412312095,2.5738686073331745,11.6914013568,23.311186905599996,,9250,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466506
"Nov. 18, 2020","May 20, 2019",Class Workout,398,0,2900,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466656
"Nov. 18, 2020","May 19, 2019",Indoor Sport / Other Activity,163,0,1874,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467220
"Nov. 18, 2020","May 19, 2019",Run,1752,21.4554523392,7301,5.671459924043585,2.490946621729102,10.579296372479998,24.0872125824,,19880,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467088
"Nov. 18, 2020","May 19, 2019",Class Workout,399,0,2908,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978466914
"Nov. 18, 2020","May 18, 2019",Class Workout,331,0,2409,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467316
"Nov. 18, 2020","May 15, 2019",Class Workout,384,0,2798,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467421
"Nov. 18, 2020","May 14, 2019",Class Workout,277,0,2019,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467742
"Nov. 18, 2020","May 14, 2019",Indoor Sport / Other Activity,111,0,1275,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467673
"Nov. 18, 2020","May 14, 2019",Run,1009,12.589560149760002,3996,5.290099568519844,2.939446134574087,11.34194840064,20.4119536896,,10976,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467547
"Nov. 18, 2020","May 13, 2019",Indoor Sport / Other Activity,185,0,2122,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978467832
"Nov. 18, 2020","May 12, 2019",Indoor Sport / Other Activity,137,0,1574,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468165
"Nov. 18, 2020","May 12, 2019",Run,1210,14.947377857280001,4906,5.470303427980593,2.7180577924918476,10.96830700416,22.074566976,,13419,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468096
"Nov. 18, 2020","May 10, 2019",Class Workout,510,0,3715,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468258
"Nov. 18, 2020","May 9, 2019",Indoor Sport / Other Activity,175,0,2008,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468345
"Nov. 18, 2020","May 8, 2019",Indoor Sport / Other Activity,100,0,1155,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468570
"Nov. 18, 2020","May 8, 2019",Run,1087,13.46732855424,4367,5.404431867891513,1.7971732581722737,11.10199521024,33.38584128,,11963,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468468
"Nov. 18, 2020","May 5, 2019",Class Workout,505,0,3677,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468702
"Nov. 18, 2020","May 3, 2019",Indoor Sport / Other Activity,64,0,740,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469098
"Nov. 18, 2020","May 3, 2019",Indoor Sport / Other Activity,2,0,23,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469017
"Nov. 18, 2020","May 3, 2019",Indoor Sport / Other Activity,1,0,14,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468939
"Nov. 18, 2020","May 3, 2019",Run,270,3.3489483033600003,1078,5.364875377793684,2.4057442038495185,11.183862539519998,24.940325836799996,,2956,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978468822
"Nov. 18, 2020","May 1, 2019",Indoor Sport / Other Activity,115,0,1329,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469350
"Nov. 18, 2020","May 1, 2019",Run,1134,13.92393163392,4681,5.603065596914022,3.025686242344707,10.708430135039999,19.8301758336,,12765,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469248
"Nov. 18, 2020","April 28, 2019",Run,824,10.341145647360001,3239,5.220245019088523,2.837255428298735,11.49370953984,21.1472629632,,8912,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469473
"Nov. 18, 2020","April 25, 2019",Class Workout,660,0,4806,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469656
"Nov. 18, 2020","April 25, 2019",Bike Ride,243,7.675444339200001,1651,3.585019734749065,1.4948078223176648,16.736372927999998,40.1389705728,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469587
"Nov. 18, 2020","April 24, 2019",Bike Ride,175,5.491130008320001,1492,4.5285159667541555,1.833094726795514,13.24937509632,32.7314820096,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469773
"Nov. 18, 2020","April 23, 2019",Indoor Sport / Other Activity,127,0,1464,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469983
"Nov. 18, 2020","April 23, 2019",Run,1621,19.8662251392,6730,5.646107979400302,3.2683503340491527,10.62678811392,18.3579479424,,18336,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978469908
"Nov. 18, 2020","April 20, 2019",Class Workout,508,0,3701,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470070
"Nov. 18, 2020","April 18, 2019",Indoor Sport / Other Activity,108,0,1240,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470280
"Nov. 18, 2020","April 18, 2019",Run,1426,17.430322060800002,5973,5.711283603754077,3.2011117573371513,10.50552404352,18.743546764799998,,16251,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470181
"Nov. 18, 2020","April 16, 2019",Swim,157,0,1964,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470388
"Nov. 18, 2020","April 15, 2019",Class Workout,442,0,3217,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470499
"Nov. 18, 2020","April 13, 2019",Class Workout,280,0,2043,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470628
"Nov. 18, 2020","April 12, 2019",Swim,203,0,2532,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470814
"Nov. 18, 2020","April 12, 2019",Class Workout,461,0,3358,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470733
"Nov. 18, 2020","April 10, 2019",Class Workout,469,0,3414,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978470958
"Nov. 18, 2020","April 9, 2019",Indoor Sport / Other Activity,190,0,2181,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471054
"Nov. 18, 2020","April 7, 2019",Bike Ride,451,14.26582067328,2852,3.331972530422333,1.441121351308359,18.007271884799998,41.6342120832,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471444
"Nov. 18, 2020","April 7, 2019",Indoor Sport / Other Activity,271,0,3122,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471357
"Nov. 18, 2020","April 7, 2019",Bike Ride,130,4.123139328,872,3.5248275073570343,1.4692694663167103,17.022031488,40.836621196799996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471261
"Nov. 18, 2020","April 7, 2019",Bike Ride,128,4.0326941952,1084,4.4800428000477215,1.9493284220154299,13.392735459839997,30.779830540799995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471162
"Nov. 18, 2020","April 6, 2019",Indoor Sport / Other Activity,128,0,1476,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471828
"Nov. 18, 2020","April 6, 2019",Run,1109,13.698205044480002,4505,5.4812519883878155,2.7075566193430363,10.94640383232,22.1601840768,,12319,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471738
"Nov. 18, 2020","April 6, 2019",Bike Ride,581,18.375650726400004,4229,3.8357057285452956,1.3265529308836395,15.642485717759998,45.2301303168,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471588
"Nov. 18, 2020","April 4, 2019",Indoor Sport / Other Activity,213,0,2446,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978471918
"Nov. 18, 2020","April 3, 2019",Swim,293,0,3661,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472020
"Nov. 18, 2020","April 1, 2019",Indoor Sport / Other Activity,152,0,1751,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472095
"Nov. 18, 2020","March 31, 2019",Run,1766,21.8228655744,7147,5.458335818818102,2.473175405631114,10.992366696959998,24.2603779968,,19554,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472326
"Nov. 18, 2020","March 31, 2019",Bike Ride,156,4.93140016512,1224,4.136760071184284,1.7824219060685593,14.504100145919999,33.6621656448,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472191
"Nov. 18, 2020","March 30, 2019",Swim,256,0,3192,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472476
"Nov. 18, 2020","March 29, 2019",Indoor Sport / Other Activity,95,0,1088,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472716
"Nov. 18, 2020","March 29, 2019",Run,863,10.706386268160001,3448,5.367516205360693,2.449532231766484,11.178358583039998,24.494537548799997,,9454,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472596
"Nov. 18, 2020","March 27, 2019",Indoor Sport / Other Activity,111,0,1280,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472968
"Nov. 18, 2020","March 27, 2019",Run,639,8.013728448,2517,5.23476646385111,2.7443852899069436,11.4618284352,21.862777305599998,,6923,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978472869
"Nov. 18, 2020","March 26, 2019",Indoor Sport / Other Activity,163,0,1880,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473064
"Nov. 18, 2020","March 13, 2019",Indoor Sport / Other Activity,107,0,1233,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473403
"Nov. 18, 2020","March 13, 2019",Run,1071,13.229403137280002,4351,5.481481895728943,2.6144814284578066,10.945953216,22.9490845056,,11898,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473292
"Nov. 18, 2020","March 12, 2019",Indoor Sport / Other Activity,142,0,1631,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473487
"Nov. 18, 2020","March 11, 2019",Indoor Sport / Other Activity,146,0,1677,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473628
"Nov. 18, 2020","March 10, 2019",Class Workout,566,0,4121,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473700
"Nov. 18, 2020","March 9, 2019",Indoor Sport / Other Activity,123,0,1416,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473964
"Nov. 18, 2020","March 9, 2019",Run,1543,18.967728384,6348,5.577893849916487,2.8950118806171954,10.756742641919999,20.725292966399998,,17321,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978473856
"Nov. 18, 2020","March 6, 2019",Indoor Sport / Other Activity,133,0,1534,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474198
"Nov. 18, 2020","March 6, 2019",Run,655,8.1347511168,2609,5.345376749781278,2.5684502505368645,11.22465940992,23.360432831999997,,7157,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474102
"Nov. 18, 2020","March 5, 2019",Indoor Sport / Other Activity,122,0,1400,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474261
"Nov. 18, 2020","March 3, 2019",Class Workout,444,0,3232,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474399
"Nov. 18, 2020","March 2, 2019",Indoor Sport / Other Activity,124,0,1424,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474639
"Nov. 18, 2020","March 2, 2019",Run,1035,12.776244053760001,4205,5.4854400302234945,2.0315047621888174,10.93805133696,29.5348420224,,11497,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474528
"Nov. 18, 2020","Feb. 27, 2019",Indoor Sport / Other Activity,141,0,1620,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474870
"Nov. 18, 2020","Feb. 27, 2019",Run,1062,12.941475402240002,4491,5.783729271057027,1.9033718086375566,10.37392798464,31.523025599999997,,12200,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474768
"Nov. 18, 2020","Feb. 24, 2019",Class Workout,346,0,2518,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978474954
"Nov. 18, 2020","Feb. 23, 2019",Indoor Sport / Other Activity,111,0,1281,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475173
"Nov. 18, 2020","Feb. 23, 2019",Run,1078,13.20294552192,4482,5.65783325379782,2.04536133977571,10.604772288,29.334639628799994,,12208,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475074
"Nov. 18, 2020","Feb. 20, 2019",Class Workout,323,0,2354,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475266
"Nov. 18, 2020","Feb. 18, 2019",Indoor Sport / Other Activity,136,0,1569,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475530
"Nov. 18, 2020","Feb. 18, 2019",Run,1568,19.011341606400002,6729,5.8991179014555,2.903543307086614,10.171005799679998,20.664459763199996,,18237,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475389
"Nov. 18, 2020","Feb. 15, 2019",Class Workout,408,0,2973,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475611
"Nov. 18, 2020","Feb. 14, 2019",Indoor Sport / Other Activity,100,0,1146,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475944
"Nov. 18, 2020","Feb. 14, 2019",Run,1034,12.672586206720002,4303,5.659200270420742,2.9843774854847687,10.60221343104,20.104729919999997,,11720,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978475821
"Nov. 18, 2020","Feb. 9, 2019",Indoor Sport / Other Activity,132,0,1519,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978476388
"Nov. 18, 2020","Feb. 9, 2019",Run,1040,12.673117290240002,4393,5.777316720353137,3.114132217847769,10.38545088768,19.267066368,,11935,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978476295
"Nov. 18, 2020","Feb. 7, 2019",Class Workout,499,0,3632,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978476493
"Nov. 18, 2020","Feb. 6, 2019",Indoor Sport / Other Activity,127,0,1457,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978476691
"Nov. 18, 2020","Feb. 6, 2019",Run,748,8.99887228416,3275,6.065570816432037,1.860969438479281,9.89189726976,32.2412758272,,8847,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978476583
"Nov. 18, 2020","Feb. 4, 2019",Class Workout,460,0,3350,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978476787
"Nov. 18, 2020","Feb. 3, 2019",Indoor Sport / Other Activity,93,0,1072,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978477141
"Nov. 18, 2020","Feb. 3, 2019",Run,837,10.023815197440001,3715,6.176951602640578,2.3306328541318697,9.713533674239999,25.7440322304,,10015,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978476964
"Nov. 18, 2020","Jan. 31, 2019",Class Workout,376,0,2737,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978477234
"Nov. 18, 2020","Jan. 30, 2019",Indoor Sport / Other Activity,69,0,798,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978477540
"Nov. 18, 2020","Jan. 30, 2019",Run,537,6.45066918144,2363,6.105307504175614,3.3315562117235347,9.827523509759999,18.009524966399997,,6379,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978477381
"Nov. 18, 2020","Jan. 25, 2019",Indoor Sport / Other Activity,85,0,975,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978477816
"Nov. 18, 2020","Jan. 25, 2019",Run,462,5.541727783680001,2048,6.1593357293406505,3.309690159468703,9.74131095168,18.128616422399997,,5523,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978477705
"Nov. 18, 2020","Jan. 13, 2019",Indoor Sport / Other Activity,68,0,781,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978478152
"Nov. 18, 2020","Jan. 13, 2019",Run,1111,13.60272266496,4632,5.675331066571223,2.1548717986956176,10.57207041792,27.8439042816,,12612,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978478014
"Nov. 18, 2020","Jan. 10, 2019",Indoor Sport / Other Activity,86,0,986,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978478416
"Nov. 18, 2020","Jan. 10, 2019",Run,1233,14.72870019456,5586,6.320960590153502,2.2363770579813886,9.49218450048,26.829051955199997,,15020,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978478320
"Nov. 18, 2020","Jan. 7, 2019",Indoor Sport / Other Activity,90,0,1032,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978478779
"Nov. 18, 2020","Jan. 7, 2019",Run,893,10.79610719616,3873,5.979007595641454,1.5390059552215063,10.03511279232,38.9861974656,,10480,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978478599
"Nov. 18, 2020","Jan. 5, 2019",Indoor Sport / Other Activity,153,0,1758,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978479235
"Nov. 18, 2020","Jan. 5, 2019",Run,855,10.25486871552,3781,6.145050405631114,2.677270987433389,9.76395442176,22.410919871999997,,10199,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978479010
"Nov. 18, 2020","Jan. 3, 2019",Indoor Sport / Other Activity,117,0,1342,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978479502
"Nov. 18, 2020","Jan. 3, 2019",Run,553,6.661042629120001,2416,6.045102849359739,2.916629384395132,9.9253877184,20.571761548799998,,6529,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978479397
"Nov. 18, 2020","Dec. 30, 2018",Indoor Sport / Other Activity,74,0,850,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978479826
"Nov. 18, 2020","Dec. 30, 2018",Run,269,3.2974010150399997,1122,5.671130597311699,2.4765121689334286,10.579907923199999,24.227547379199997,,3055,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978479727
"Nov. 18, 2020","Dec. 5, 2018",Class Workout,0,0,0,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978480039
"Nov. 18, 2020","Dec. 5, 2018",Class Workout,412,0,3000,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978479925
"Nov. 18, 2020","Nov. 29, 2018",Class Workout,391,0,2846,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978480120
"Nov. 18, 2020","Nov. 27, 2018",Indoor Sport / Other Activity,85,0,976,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978480333
"Nov. 18, 2020","Nov. 27, 2018",Run,901,10.994603685120001,3795,5.752828481667064,2.6410450469259525,10.42965956736,22.718304575999998,,10316,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978480261
"Nov. 18, 2020","Nov. 25, 2018",Class Workout,286,0,2085,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978480573
"Nov. 18, 2020","Nov. 24, 2018",Indoor Sport / Other Activity,94,0,1077,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978480921
"Nov. 18, 2020","Nov. 24, 2018",Run,838,10.14781515264,3611,5.930664916885389,1.9417849757416685,10.11691574784,30.899404799999996,,9780,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978480849
"Nov. 18, 2020","Nov. 19, 2018",Indoor Sport / Other Activity,74,0,857,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481230
"Nov. 18, 2020","Nov. 19, 2018",Run,646,7.84605089664,2803,5.954165175375805,2.0130500377793683,10.07697182976,29.805533683199997,,7588,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481158
"Nov. 18, 2020","Nov. 17, 2018",Indoor Sport / Other Activity,102,0,1176,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481491
"Nov. 18, 2020","Nov. 17, 2018",Run,548,6.673128802560001,2358,5.889287809194305,2.882354549431321,10.18798437888,20.816220902399998,,6392,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481398
"Nov. 18, 2020","Nov. 15, 2018",Indoor Sport / Other Activity,88,0,1013,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481746
"Nov. 18, 2020","Nov. 15, 2018",Run,456,5.497519104,2022,6.130031863914738,1.3997069613457407,9.78788536704,42.866164915199995,,5456,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481653
"Nov. 18, 2020","Oct. 21, 2018",Class Workout,486,0,3554,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481833
"Nov. 18, 2020","Oct. 13, 2018",Indoor Sport / Other Activity,49,0,567,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978482178
"Nov. 18, 2020","Oct. 13, 2018",Run,260,3.15524765952,1124,5.937201741827725,3.335912023781118,10.105762993919999,17.986028544,,3044,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978481989
"Nov. 18, 2020","Oct. 9, 2018",Indoor Sport / Other Activity,58,0,673,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978482397
"Nov. 18, 2020","Oct. 9, 2018",Run,439,5.41679440896,1807,5.559874085341605,3.250479698560407,10.791617126399998,18.458853811199997,,4932,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978482304
"Nov. 18, 2020","Oct. 8, 2018",Class Workout,401,0,2936,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978482526
"Nov. 18, 2020","Oct. 6, 2018",Indoor Sport / Other Activity,89,0,1023,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978482742
"Nov. 18, 2020","Oct. 6, 2018",Run,435,5.37615847296,1788,5.542991430048516,3.1616360454943133,10.824479930879999,18.9775453824,,4882,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978482634
"Nov. 18, 2020","Sept. 29, 2018",Generic,427,9.679801824000002,2167,3.731135170603674,2.0416082577745964,16.0808871168,29.388552652799994,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978483066
"Nov. 18, 2020","Sept. 29, 2018",Class Workout,274,0,2005,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978482937
"Nov. 18, 2020","Sept. 16, 2018",Indoor Sport / Other Activity,41,0,474,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978483384
"Nov. 18, 2020","Sept. 16, 2018",Run,437,5.42287772928,1782,5.476796756939473,3.218503937007874,10.95530350464,18.6421580928,,4873,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978483261
"Nov. 18, 2020","Sept. 15, 2018",Indoor Sport / Other Activity,70,0,813,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978483633
"Nov. 18, 2020","Sept. 15, 2018",Run,469,5.77358597376,1959,5.655068151992364,2.684230344786447,10.60995437568,22.3528225536,,5336,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978483519
