"PRCCODE","PRCCODE_LABEL","DECL","INDICATORS","PERIOD","Value"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Netherlands","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Netherlands","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Netherlands","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Netherlands","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Germany","PRODQNT","Jan.-Dec. 2014","11 343 129"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Germany","PRODQNT","Jan.-Dec. 2015","13 222 310"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Germany","PRODQNT","Jan.-Dec. 2016","15 194 370"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Germany","PRODQNT","Jan.-Dec. 2017","16 958 485"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Germany","PRODQNT","Jan.-Dec. 2018","16 571 471"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Germany","PRODQNT","Jan.-Dec. 2019","18 637 899"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Italy","PRODQNT","Jan.-Dec. 2014","1 076 084 021"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Italy","PRODQNT","Jan.-Dec. 2015","1 273 163 783"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Italy","PRODQNT","Jan.-Dec. 2016","911 856 114"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Italy","PRODQNT","Jan.-Dec. 2017","1 117 898 712"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Italy","PRODQNT","Jan.-Dec. 2018","1 526 174 669"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Italy","PRODQNT","Jan.-Dec. 2019","1 745 502 030"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","United Kingdom","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","United Kingdom","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","United Kingdom","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","United Kingdom","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","United Kingdom","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","United Kingdom","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Ireland","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Ireland","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Ireland","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Ireland","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Ireland","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Ireland","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Denmark","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Denmark","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Denmark","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Denmark","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Denmark","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Denmark","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Greece","PRODQNT","Jan.-Dec. 2014","38 774 552"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Greece","PRODQNT","Jan.-Dec. 2015","754 818"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Greece","PRODQNT","Jan.-Dec. 2016","5 793 082"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Greece","PRODQNT","Jan.-Dec. 2017","8 078 170"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Greece","PRODQNT","Jan.-Dec. 2018","5 748 340"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Greece","PRODQNT","Jan.-Dec. 2019","5 375 121"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Portugal","PRODQNT","Jan.-Dec. 2014","14 559 400"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Portugal","PRODQNT","Jan.-Dec. 2015","16 721 645"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Portugal","PRODQNT","Jan.-Dec. 2016","26 039 015"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Portugal","PRODQNT","Jan.-Dec. 2017","33 009 227"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Portugal","PRODQNT","Jan.-Dec. 2018","23 616 551"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Portugal","PRODQNT","Jan.-Dec. 2019","30 612 549"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Spain","PRODQNT","Jan.-Dec. 2014","6 976 400"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Spain","PRODQNT","Jan.-Dec. 2015","6 612 800"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Spain","PRODQNT","Jan.-Dec. 2016","5 599 500"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Spain","PRODQNT","Jan.-Dec. 2017","5 988 900"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Spain","PRODQNT","Jan.-Dec. 2018","6 675 900"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Spain","PRODQNT","Jan.-Dec. 2019","6 720 700"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Belgium","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Belgium","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Belgium","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Belgium","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Belgium","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Belgium","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Luxemburg","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Luxemburg","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Luxemburg","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Luxemburg","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Luxemburg","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Luxemburg","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Iceland","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Iceland","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Iceland","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Iceland","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Iceland","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Iceland","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Norway","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Norway","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Norway","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Norway","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Norway","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Norway","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Sweden","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Sweden","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Sweden","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Sweden","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Sweden","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Sweden","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Finland","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Finland","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Finland","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Finland","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Finland","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Finland","PRODQNT","Jan.-Dec. 2019","24 624"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Austria","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Austria","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Austria","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Austria","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Austria","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Austria","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Malta","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Malta","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Malta","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Malta","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Malta","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Malta","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Estonia","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Estonia","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Estonia","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Estonia","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Estonia","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Estonia","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Latvia","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Latvia","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Latvia","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Latvia","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Latvia","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Latvia","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Lithuania","PRODQNT","Jan.-Dec. 2014","96 696"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Lithuania","PRODQNT","Jan.-Dec. 2015","100 349"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Lithuania","PRODQNT","Jan.-Dec. 2016","81 335"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Lithuania","PRODQNT","Jan.-Dec. 2017","473"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Lithuania","PRODQNT","Jan.-Dec. 2018","18 482"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Lithuania","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Poland","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Poland","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Poland","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Poland","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Poland","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Poland","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Czechia","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Czechia","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Czechia","PRODQNT","Jan.-Dec. 2016","2 736 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Czechia","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Czechia","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Czechia","PRODQNT","Jan.-Dec. 2019","3 735 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovakia","PRODQNT","Jan.-Dec. 2014","0"
