date	voivodeship	region	infected_total
08.03.2020	Mazowieckie	Powiat legionowski	0
09.03.2020	Mazowieckie	Powiat legionowski	0
10.03.2020	Mazowieckie	Powiat legionowski	0
11.03.2020	Mazowieckie	Powiat legionowski	0
12.03.2020	Mazowieckie	Powiat legionowski	0
13.03.2020	Mazowieckie	Powiat legionowski	NA
14.03.2020	Mazowieckie	Powiat legionowski	NA
15.03.2020	Mazowieckie	Powiat legionowski	NA
16.03.2020	Mazowieckie	Powiat legionowski	NA
17.03.2020	Mazowieckie	Powiat legionowski	NA
18.03.2020	Mazowieckie	Powiat legionowski	NA
19.03.2020	Mazowieckie	Powiat legionowski	NA
20.03.2020	Mazowieckie	Powiat legionowski	NA
21.03.2020	Mazowieckie	Powiat legionowski	NA
22.03.2020	Mazowieckie	Powiat legionowski	NA
23.03.2020	Mazowieckie	Powiat legionowski	NA
24.03.2020	Mazowieckie	Powiat legionowski	NA
25.03.2020	Mazowieckie	Powiat legionowski	NA
26.03.2020	Mazowieckie	Powiat legionowski	NA
27.03.2020	Mazowieckie	Powiat legionowski	NA
28.03.2020	Mazowieckie	Powiat legionowski	NA
29.03.2020	Mazowieckie	Powiat legionowski	NA
30.03.2020	Mazowieckie	Powiat legionowski	NA
31.03.2020	Mazowieckie	Powiat legionowski	NA
01.04.2020	Mazowieckie	Powiat legionowski	NA
02.04.2020	Mazowieckie	Powiat legionowski	NA
03.04.2020	Mazowieckie	Powiat legionowski	NA
04.04.2020	Mazowieckie	Powiat legionowski	NA
05.04.2020	Mazowieckie	Powiat legionowski	NA
06.04.2020	Mazowieckie	Powiat legionowski	NA
07.04.2020	Mazowieckie	Powiat legionowski	NA
08.04.2020	Mazowieckie	Powiat legionowski	30
09.04.2020	Mazowieckie	Powiat legionowski	34
10.04.2020	Mazowieckie	Powiat legionowski	34
11.04.2020	Mazowieckie	Powiat legionowski	34
12.04.2020	Mazowieckie	Powiat legionowski	35
13.04.2020	Mazowieckie	Powiat legionowski	35
14.04.2020	Mazowieckie	Powiat legionowski	35
15.04.2020	Mazowieckie	Powiat legionowski	39
16.04.2020	Mazowieckie	Powiat legionowski	41
17.04.2020	Mazowieckie	Powiat legionowski	43
18.04.2020	Mazowieckie	Powiat legionowski	46
19.04.2020	Mazowieckie	Powiat legionowski	47
20.04.2020	Mazowieckie	Powiat legionowski	47
21.04.2020	Mazowieckie	Powiat legionowski	48
22.04.2020	Mazowieckie	Powiat legionowski	49
23.04.2020	Mazowieckie	Powiat legionowski	50
24.04.2020	Mazowieckie	Powiat legionowski	50
25.04.2020	Mazowieckie	Powiat legionowski	50
26.04.2020	Mazowieckie	Powiat legionowski	50
27.04.2020	Mazowieckie	Powiat legionowski	51
28.04.2020	Mazowieckie	Powiat legionowski	51
29.04.2020	Mazowieckie	Powiat legionowski	51
30.04.2020	Mazowieckie	Powiat legionowski	51
01.05.2020	Mazowieckie	Powiat legionowski	52
02.05.2020	Mazowieckie	Powiat legionowski	52
03.05.2020	Mazowieckie	Powiat legionowski	52
04.05.2020	Mazowieckie	Powiat legionowski	52
05.05.2020	Mazowieckie	Powiat legionowski	52
06.05.2020	Mazowieckie	Powiat legionowski	52
07.05.2020	Mazowieckie	Powiat legionowski	52
08.05.2020	Mazowieckie	Powiat legionowski	52
09.05.2020	Mazowieckie	Powiat legionowski	52
10.05.2020	Mazowieckie	Powiat legionowski	52
11.05.2020	Mazowieckie	Powiat legionowski	52
12.05.2020	Mazowieckie	Powiat legionowski	52
13.05.2020	Mazowieckie	Powiat legionowski	52
14.05.2020	Mazowieckie	Powiat legionowski	52
15.05.2020	Mazowieckie	Powiat legionowski	52
16.05.2020	Mazowieckie	Powiat legionowski	52
17.05.2020	Mazowieckie	Powiat legionowski	52
18.05.2020	Mazowieckie	Powiat legionowski	52
19.05.2020	Mazowieckie	Powiat legionowski	53
20.05.2020	Mazowieckie	Powiat legionowski	53
21.05.2020	Mazowieckie	Powiat legionowski	53
22.05.2020	Mazowieckie	Powiat legionowski	54
23.05.2020	Mazowieckie	Powiat legionowski	54
24.05.2020	Mazowieckie	Powiat legionowski	54
25.05.2020	Mazowieckie	Powiat legionowski	54
26.05.2020	Mazowieckie	Powiat legionowski	55
27.05.2020	Mazowieckie	Powiat legionowski	55
28.05.2020	Mazowieckie	Powiat legionowski	55
29.05.2020	Mazowieckie	Powiat legionowski	55
30.05.2020	Mazowieckie	Powiat legionowski	57
31.05.2020	Mazowieckie	Powiat legionowski	58
01.06.2020	Mazowieckie	Powiat legionowski	58
02.06.2020	Mazowieckie	Powiat legionowski	63
03.06.2020	Mazowieckie	Powiat legionowski	63
04.06.2020	Mazowieckie	Powiat legionowski	64
05.06.2020	Mazowieckie	Powiat legionowski	66
06.06.2020	Mazowieckie	Powiat legionowski	66
07.06.2020	Mazowieckie	Powiat legionowski	66
08.06.2020	Mazowieckie	Powiat legionowski	69
09.06.2020	Mazowieckie	Powiat legionowski	69
10.06.2020	Mazowieckie	Powiat legionowski	69
11.06.2020	Mazowieckie	Powiat legionowski	71
12.06.2020	Mazowieckie	Powiat legionowski	72
13.06.2020	Mazowieckie	Powiat legionowski	72
14.06.2020	Mazowieckie	Powiat legionowski	75
15.06.2020	Mazowieckie	Powiat legionowski	75
16.06.2020	Mazowieckie	Powiat legionowski	76
17.06.2020	Mazowieckie	Powiat legionowski	76
18.06.2020	Mazowieckie	Powiat legionowski	76
19.06.2020	Mazowieckie	Powiat legionowski	77
20.06.2020	Mazowieckie	Powiat legionowski	77
21.06.2020	Mazowieckie	Powiat legionowski	77
22.06.2020	Mazowieckie	Powiat legionowski	81
23.06.2020	Mazowieckie	Powiat legionowski	81
24.06.2020	Mazowieckie	Powiat legionowski	82
25.06.2020	Mazowieckie	Powiat legionowski	84
26.06.2020	Mazowieckie	Powiat legionowski	84
27.06.2020	Mazowieckie	Powiat legionowski	84
28.06.2020	Mazowieckie	Powiat legionowski	84
29.06.2020	Mazowieckie	Powiat legionowski	86
30.06.2020	Mazowieckie	Powiat legionowski	87
01.07.2020	Mazowieckie	Powiat legionowski	87
02.07.2020	Mazowieckie	Powiat legionowski	88
03.07.2020	Mazowieckie	Powiat legionowski	88
04.07.2020	Mazowieckie	Powiat legionowski	88
05.07.2020	Mazowieckie	Powiat legionowski	88
06.07.2020	Mazowieckie	Powiat legionowski	88
07.07.2020	Mazowieckie	Powiat legionowski	88
08.07.2020	Mazowieckie	Powiat legionowski	88
09.07.2020	Mazowieckie	Powiat legionowski	88
10.07.2020	Mazowieckie	Powiat legionowski	88
11.07.2020	Mazowieckie	Powiat legionowski	90
12.07.2020	Mazowieckie	Powiat legionowski	90
13.07.2020	Mazowieckie	Powiat legionowski	92
14.07.2020	Mazowieckie	Powiat legionowski	92
15.07.2020	Mazowieckie	Powiat legionowski	93
16.07.2020	Mazowieckie	Powiat legionowski	94
17.07.2020	Mazowieckie	Powiat legionowski	94
18.07.2020	Mazowieckie	Powiat legionowski	94
19.07.2020	Mazowieckie	Powiat legionowski	94
20.07.2020	Mazowieckie	Powiat legionowski	95
21.07.2020	Mazowieckie	Powiat legionowski	95
22.07.2020	Mazowieckie	Powiat legionowski	95
23.07.2020	Mazowieckie	Powiat legionowski	95
24.07.2020	Mazowieckie	Powiat legionowski	96
25.07.2020	Mazowieckie	Powiat legionowski	98
26.07.2020	Mazowieckie	Powiat legionowski	99
27.07.2020	Mazowieckie	Powiat legionowski	101
28.07.2020	Mazowieckie	Powiat legionowski	102
29.07.2020	Mazowieckie	Powiat legionowski	102
30.07.2020	Mazowieckie	Powiat legionowski	104
31.07.2020	Mazowieckie	Powiat legionowski	107
01.08.2020	Mazowieckie	Powiat legionowski	107
02.08.2020	Mazowieckie	Powiat legionowski	109
03.08.2020	Mazowieckie	Powiat legionowski	109
04.08.2020	Mazowieckie	Powiat legionowski	110
05.08.2020	Mazowieckie	Powiat legionowski	111
06.08.2020	Mazowieckie	Powiat legionowski	111
07.08.2020	Mazowieckie	Powiat legionowski	112
08.08.2020	Mazowieckie	Powiat legionowski	113
09.08.2020	Mazowieckie	Powiat legionowski	120
10.08.2020	Mazowieckie	Powiat legionowski	121
11.08.2020	Mazowieckie	Powiat legionowski	123
12.08.2020	Mazowieckie	Powiat legionowski	123
13.08.2020	Mazowieckie	Powiat legionowski	125
14.08.2020	Mazowieckie	Powiat legionowski	127
15.08.2020	Mazowieckie	Powiat legionowski	127
16.08.2020	Mazowieckie	Powiat legionowski	130
17.08.2020	Mazowieckie	Powiat legionowski	130
18.08.2020	Mazowieckie	Powiat legionowski	131
19.08.2020	Mazowieckie	Powiat legionowski	132
20.08.2020	Mazowieckie	Powiat legionowski	133
21.08.2020	Mazowieckie	Powiat legionowski	134
22.08.2020	Mazowieckie	Powiat legionowski	136
23.08.2020	Mazowieckie	Powiat legionowski	136
24.08.2020	Mazowieckie	Powiat legionowski	136
25.08.2020	Mazowieckie	Powiat legionowski	136
26.08.2020	Mazowieckie	Powiat legionowski	139
27.08.2020	Mazowieckie	Powiat legionowski	140
28.08.2020	Mazowieckie	Powiat legionowski	142
29.08.2020	Mazowieckie	Powiat legionowski	145
30.08.2020	Mazowieckie	Powiat legionowski	145
31.08.2020	Mazowieckie	Powiat legionowski	148
01.09.2020	Mazowieckie	Powiat legionowski	150
02.09.2020	Mazowieckie	Powiat legionowski	152
03.09.2020	Mazowieckie	Powiat legionowski	155
04.09.2020	Mazowieckie	Powiat legionowski	156
05.09.2020	Mazowieckie	Powiat legionowski	156
06.09.2020	Mazowieckie	Powiat legionowski	157
07.09.2020	Mazowieckie	Powiat legionowski	158
08.09.2020	Mazowieckie	Powiat legionowski	160
09.09.2020	Mazowieckie	Powiat legionowski	161
10.09.2020	Mazowieckie	Powiat legionowski	162
11.09.2020	Mazowieckie	Powiat legionowski	164
12.09.2020	Mazowieckie	Powiat legionowski	168
13.09.2020	Mazowieckie	Powiat legionowski	168
14.09.2020	Mazowieckie	Powiat legionowski	170
15.09.2020	Mazowieckie	Powiat legionowski	171
16.09.2020	Mazowieckie	Powiat legionowski	177
17.09.2020	Mazowieckie	Powiat legionowski	178
18.09.2020	Mazowieckie	Powiat legionowski	182
19.09.2020	Mazowieckie	Powiat legionowski	183
20.09.2020	Mazowieckie	Powiat legionowski	183
21.09.2020	Mazowieckie	Powiat legionowski	186
22.09.2020	Mazowieckie	Powiat legionowski	186
23.09.2020	Mazowieckie	Powiat legionowski	188
24.09.2020	Mazowieckie	Powiat legionowski	190
25.09.2020	Mazowieckie	Powiat legionowski	195
26.09.2020	Mazowieckie	Powiat legionowski	198
27.09.2020	Mazowieckie	Powiat legionowski	199
28.09.2020	Mazowieckie	Powiat legionowski	203
29.09.2020	Mazowieckie	Powiat legionowski	205
30.09.2020	Mazowieckie	Powiat legionowski	211
01.10.2020	Mazowieckie	Powiat legionowski	215
02.10.2020	Mazowieckie	Powiat legionowski	221
03.10.2020	Mazowieckie	Powiat legionowski	227
04.10.2020	Mazowieckie	Powiat legionowski	228
05.10.2020	Mazowieckie	Powiat legionowski	287
06.10.2020	Mazowieckie	Powiat legionowski	289
07.10.2020	Mazowieckie	Powiat legionowski	299
08.10.2020	Mazowieckie	Powiat legionowski	302
09.10.2020	Mazowieckie	Powiat legionowski	333
10.10.2020	Mazowieckie	Powiat legionowski	355
11.10.2020	Mazowieckie	Powiat legionowski	361
12.10.2020	Mazowieckie	Powiat legionowski	370
13.10.2020	Mazowieckie	Powiat legionowski	385
14.10.2020	Mazowieckie	Powiat legionowski	415
15.10.2020	Mazowieckie	Powiat legionowski	434
16.10.2020	Mazowieckie	Powiat legionowski	456
17.10.2020	Mazowieckie	Powiat legionowski	480
18.10.2020	Mazowieckie	Powiat legionowski	491
19.10.2020	Mazowieckie	Powiat legionowski	535
20.10.2020	Mazowieckie	Powiat legionowski	570
21.10.2020	Mazowieckie	Powiat legionowski	598
22.10.2020	Mazowieckie	Powiat legionowski	635
23.10.2020	Mazowieckie	Powiat legionowski	683
24.10.2020	Mazowieckie	Powiat legionowski	720
25.10.2020	Mazowieckie	Powiat legionowski	773
26.10.2020	Mazowieckie	Powiat legionowski	811
27.10.2020	Mazowieckie	Powiat legionowski	916
28.10.2020	Mazowieckie	Powiat legionowski	1037
29.10.2020	Mazowieckie	Powiat legionowski	1122
30.10.2020	Mazowieckie	Powiat legionowski	1169
31.10.2020	Mazowieckie	Powiat legionowski	1246
01.11.2020	Mazowieckie	Powiat legionowski	1301
02.11.2020	Mazowieckie	Powiat legionowski	1363
03.11.2020	Mazowieckie	Powiat legionowski	1424
04.11.2020	Mazowieckie	Powiat legionowski	1503
05.11.2020	Mazowieckie	Powiat legionowski	1585
06.11.2020	Mazowieckie	Powiat legionowski	1691
07.11.2020	Mazowieckie	Powiat legionowski	1733
08.11.2020	Mazowieckie	Powiat legionowski	1786
09.11.2020	Mazowieckie	Powiat legionowski	1827
10.11.2020	Mazowieckie	Powiat legionowski	1942
11.11.2020	Mazowieckie	Powiat legionowski	2007
12.11.2020	Mazowieckie	Powiat legionowski	2051
13.11.2020	Mazowieckie	Powiat legionowski	2127
14.11.2020	Mazowieckie	Powiat legionowski	2167
15.11.2020	Mazowieckie	Powiat legionowski	2219
16.11.2020	Mazowieckie	Powiat legionowski	2277
17.11.2020	Mazowieckie	Powiat legionowski	2330
18.11.2020	Mazowieckie	Powiat legionowski	2378
19.11.2020	Mazowieckie	Powiat legionowski	2440
20.11.2020	Mazowieckie	Powiat legionowski	2535
21.11.2020	Mazowieckie	Powiat legionowski	2568
22.11.2020	Mazowieckie	Powiat legionowski	2599
23.11.2020	Mazowieckie	Powiat legionowski	2637
04.03.2020	Mazowieckie	Powiat lipski	0
05.03.2020	Mazowieckie	Powiat lipski	0
06.03.2020	Mazowieckie	Powiat lipski	0
07.03.2020	Mazowieckie	Powiat lipski	0
08.03.2020	Mazowieckie	Powiat lipski	0
09.03.2020	Mazowieckie	Powiat lipski	0
10.03.2020	Mazowieckie	Powiat lipski	0
11.03.2020	Mazowieckie	Powiat lipski	0
12.03.2020	Mazowieckie	Powiat lipski	0
13.03.2020	Mazowieckie	Powiat lipski	0
14.03.2020	Mazowieckie	Powiat lipski	0
15.03.2020	Mazowieckie	Powiat lipski	0
16.03.2020	Mazowieckie	Powiat lipski	0
17.03.2020	Mazowieckie	Powiat lipski	0
18.03.2020	Mazowieckie	Powiat lipski	0
19.03.2020	Mazowieckie	Powiat lipski	0
20.03.2020	Mazowieckie	Powiat lipski	0
21.03.2020	Mazowieckie	Powiat lipski	0
22.03.2020	Mazowieckie	Powiat lipski	0
23.03.2020	Mazowieckie	Powiat lipski	0
24.03.2020	Mazowieckie	Powiat lipski	0
25.03.2020	Mazowieckie	Powiat lipski	0
26.03.2020	Mazowieckie	Powiat lipski	0
27.03.2020	Mazowieckie	Powiat lipski	0
28.03.2020	Mazowieckie	Powiat lipski	1
29.03.2020	Mazowieckie	Powiat lipski	1
30.03.2020	Mazowieckie	Powiat lipski	1
31.03.2020	Mazowieckie	Powiat lipski	1
01.04.2020	Mazowieckie	Powiat lipski	1
02.04.2020	Mazowieckie	Powiat lipski	1
03.04.2020	Mazowieckie	Powiat lipski	1
04.04.2020	Mazowieckie	Powiat lipski	2
05.04.2020	Mazowieckie	Powiat lipski	3
06.04.2020	Mazowieckie	Powiat lipski	3
07.04.2020	Mazowieckie	Powiat lipski	3
08.04.2020	Mazowieckie	Powiat lipski	4
09.04.2020	Mazowieckie	Powiat lipski	5
10.04.2020	Mazowieckie	Powiat lipski	6
11.04.2020	Mazowieckie	Powiat lipski	6
12.04.2020	Mazowieckie	Powiat lipski	6
13.04.2020	Mazowieckie	Powiat lipski	6
14.04.2020	Mazowieckie	Powiat lipski	6
15.04.2020	Mazowieckie	Powiat lipski	6
16.04.2020	Mazowieckie	Powiat lipski	6
17.04.2020	Mazowieckie	Powiat lipski	6
18.04.2020	Mazowieckie	Powiat lipski	6
19.04.2020	Mazowieckie	Powiat lipski	6
20.04.2020	Mazowieckie	Powiat lipski	9
21.04.2020	Mazowieckie	Powiat lipski	9
22.04.2020	Mazowieckie	Powiat lipski	9
23.04.2020	Mazowieckie	Powiat lipski	9
24.04.2020	Mazowieckie	Powiat lipski	9
25.04.2020	Mazowieckie	Powiat lipski	9
26.04.2020	Mazowieckie	Powiat lipski	9
27.04.2020	Mazowieckie	Powiat lipski	9
28.04.2020	Mazowieckie	Powiat lipski	9
29.04.2020	Mazowieckie	Powiat lipski	9
30.04.2020	Mazowieckie	Powiat lipski	9
01.05.2020	Mazowieckie	Powiat lipski	9
02.05.2020	Mazowieckie	Powiat lipski	9
03.05.2020	Mazowieckie	Powiat lipski	9
04.05.2020	Mazowieckie	Powiat lipski	10
05.05.2020	Mazowieckie	Powiat lipski	10
06.05.2020	Mazowieckie	Powiat lipski	11
07.05.2020	Mazowieckie	Powiat lipski	11
08.05.2020	Mazowieckie	Powiat lipski	11
09.05.2020	Mazowieckie	Powiat lipski	11
10.05.2020	Mazowieckie	Powiat lipski	11
11.05.2020	Mazowieckie	Powiat lipski	11
12.05.2020	Mazowieckie	Powiat lipski	11
13.05.2020	Mazowieckie	Powiat lipski	11
14.05.2020	Mazowieckie	Powiat lipski	11
15.05.2020	Mazowieckie	Powiat lipski	11
16.05.2020	Mazowieckie	Powiat lipski	11
17.05.2020	Mazowieckie	Powiat lipski	11
18.05.2020	Mazowieckie	Powiat lipski	11
19.05.2020	Mazowieckie	Powiat lipski	11
20.05.2020	Mazowieckie	Powiat lipski	11
21.05.2020	Mazowieckie	Powiat lipski	12
22.05.2020	Mazowieckie	Powiat lipski	12
23.05.2020	Mazowieckie	Powiat lipski	12
24.05.2020	Mazowieckie	Powiat lipski	12
25.05.2020	Mazowieckie	Powiat lipski	12
26.05.2020	Mazowieckie	Powiat lipski	12
27.05.2020	Mazowieckie	Powiat lipski	13
28.05.2020	Mazowieckie	Powiat lipski	13
29.05.2020	Mazowieckie	Powiat lipski	13
30.05.2020	Mazowieckie	Powiat lipski	13
31.05.2020	Mazowieckie	Powiat lipski	14
01.06.2020	Mazowieckie	Powiat lipski	15
02.06.2020	Mazowieckie	Powiat lipski	15
03.06.2020	Mazowieckie	Powiat lipski	15
04.06.2020	Mazowieckie	Powiat lipski	15
05.06.2020	Mazowieckie	Powiat lipski	15
06.06.2020	Mazowieckie	Powiat lipski	15
07.06.2020	Mazowieckie	Powiat lipski	15
08.06.2020	Mazowieckie	Powiat lipski	15
09.06.2020	Mazowieckie	Powiat lipski	16
10.06.2020	Mazowieckie	Powiat lipski	17
11.06.2020	Mazowieckie	Powiat lipski	17
12.06.2020	Mazowieckie	Powiat lipski	18
13.06.2020	Mazowieckie	Powiat lipski	19
14.06.2020	Mazowieckie	Powiat lipski	19
15.06.2020	Mazowieckie	Powiat lipski	21
16.06.2020	Mazowieckie	Powiat lipski	22
17.06.2020	Mazowieckie	Powiat lipski	23
18.06.2020	Mazowieckie	Powiat lipski	24
19.06.2020	Mazowieckie	Powiat lipski	25
20.06.2020	Mazowieckie	Powiat lipski	29
21.06.2020	Mazowieckie	Powiat lipski	30
22.06.2020	Mazowieckie	Powiat lipski	32
23.06.2020	Mazowieckie	Powiat lipski	32
24.06.2020	Mazowieckie	Powiat lipski	32
25.06.2020	Mazowieckie	Powiat lipski	33
26.06.2020	Mazowieckie	Powiat lipski	34
27.06.2020	Mazowieckie	Powiat lipski	34
28.06.2020	Mazowieckie	Powiat lipski	35
29.06.2020	Mazowieckie	Powiat lipski	37
30.06.2020	Mazowieckie	Powiat lipski	37
01.07.2020	Mazowieckie	Powiat lipski	38
02.07.2020	Mazowieckie	Powiat lipski	44
03.07.2020	Mazowieckie	Powiat lipski	45
04.07.2020	Mazowieckie	Powiat lipski	45
05.07.2020	Mazowieckie	Powiat lipski	45
06.07.2020	Mazowieckie	Powiat lipski	45
07.07.2020	Mazowieckie	Powiat lipski	45
08.07.2020	Mazowieckie	Powiat lipski	45
09.07.2020	Mazowieckie	Powiat lipski	47
10.07.2020	Mazowieckie	Powiat lipski	47
11.07.2020	Mazowieckie	Powiat lipski	47
12.07.2020	Mazowieckie	Powiat lipski	47
13.07.2020	Mazowieckie	Powiat lipski	48
14.07.2020	Mazowieckie	Powiat lipski	48
15.07.2020	Mazowieckie	Powiat lipski	48
16.07.2020	Mazowieckie	Powiat lipski	48
17.07.2020	Mazowieckie	Powiat lipski	48
18.07.2020	Mazowieckie	Powiat lipski	48
19.07.2020	Mazowieckie	Powiat lipski	48
20.07.2020	Mazowieckie	Powiat lipski	48
21.07.2020	Mazowieckie	Powiat lipski	48
22.07.2020	Mazowieckie	Powiat lipski	48
23.07.2020	Mazowieckie	Powiat lipski	49
24.07.2020	Mazowieckie	Powiat lipski	49
25.07.2020	Mazowieckie	Powiat lipski	50
26.07.2020	Mazowieckie	Powiat lipski	50
27.07.2020	Mazowieckie	Powiat lipski	50
28.07.2020	Mazowieckie	Powiat lipski	50
29.07.2020	Mazowieckie	Powiat lipski	51
30.07.2020	Mazowieckie	Powiat lipski	51
31.07.2020	Mazowieckie	Powiat lipski	51
01.08.2020	Mazowieckie	Powiat lipski	51
02.08.2020	Mazowieckie	Powiat lipski	51
03.08.2020	Mazowieckie	Powiat lipski	51
04.08.2020	Mazowieckie	Powiat lipski	51
05.08.2020	Mazowieckie	Powiat lipski	51
06.08.2020	Mazowieckie	Powiat lipski	51
07.08.2020	Mazowieckie	Powiat lipski	52
08.08.2020	Mazowieckie	Powiat lipski	52
09.08.2020	Mazowieckie	Powiat lipski	52
10.08.2020	Mazowieckie	Powiat lipski	52
11.08.2020	Mazowieckie	Powiat lipski	52
12.08.2020	Mazowieckie	Powiat lipski	52
13.08.2020	Mazowieckie	Powiat lipski	56
14.08.2020	Mazowieckie	Powiat lipski	57
15.08.2020	Mazowieckie	Powiat lipski	59
16.08.2020	Mazowieckie	Powiat lipski	62
17.08.2020	Mazowieckie	Powiat lipski	144
18.08.2020	Mazowieckie	Powiat lipski	146
19.08.2020	Mazowieckie	Powiat lipski	148
20.08.2020	Mazowieckie	Powiat lipski	149
21.08.2020	Mazowieckie	Powiat lipski	160
22.08.2020	Mazowieckie	Powiat lipski	174
23.08.2020	Mazowieckie	Powiat lipski	174
24.08.2020	Mazowieckie	Powiat lipski	190
25.08.2020	Mazowieckie	Powiat lipski	205
26.08.2020	Mazowieckie	Powiat lipski	212
27.08.2020	Mazowieckie	Powiat lipski	215
28.08.2020	Mazowieckie	Powiat lipski	216
29.08.2020	Mazowieckie	Powiat lipski	216
30.08.2020	Mazowieckie	Powiat lipski	216
31.08.2020	Mazowieckie	Powiat lipski	216
01.09.2020	Mazowieckie	Powiat lipski	218
02.09.2020	Mazowieckie	Powiat lipski	221
03.09.2020	Mazowieckie	Powiat lipski	223
04.09.2020	Mazowieckie	Powiat lipski	246
05.09.2020	Mazowieckie	Powiat lipski	246
06.09.2020	Mazowieckie	Powiat lipski	246
07.09.2020	Mazowieckie	Powiat lipski	246
08.09.2020	Mazowieckie	Powiat lipski	246
09.09.2020	Mazowieckie	Powiat lipski	246
10.09.2020	Mazowieckie	Powiat lipski	246
11.09.2020	Mazowieckie	Powiat lipski	247
12.09.2020	Mazowieckie	Powiat lipski	247
13.09.2020	Mazowieckie	Powiat lipski	247
14.09.2020	Mazowieckie	Powiat lipski	247
15.09.2020	Mazowieckie	Powiat lipski	247
16.09.2020	Mazowieckie	Powiat lipski	247
17.09.2020	Mazowieckie	Powiat lipski	249
18.09.2020	Mazowieckie	Powiat lipski	250
19.09.2020	Mazowieckie	Powiat lipski	250
20.09.2020	Mazowieckie	Powiat lipski	252
21.09.2020	Mazowieckie	Powiat lipski	253
22.09.2020	Mazowieckie	Powiat lipski	253
23.09.2020	Mazowieckie	Powiat lipski	254
24.09.2020	Mazowieckie	Powiat lipski	254
25.09.2020	Mazowieckie	Powiat lipski	254
26.09.2020	Mazowieckie	Powiat lipski	254
27.09.2020	Mazowieckie	Powiat lipski	255
28.09.2020	Mazowieckie	Powiat lipski	256
29.09.2020	Mazowieckie	Powiat lipski	256
30.09.2020	Mazowieckie	Powiat lipski	257
01.10.2020	Mazowieckie	Powiat lipski	257
02.10.2020	Mazowieckie	Powiat lipski	259
03.10.2020	Mazowieckie	Powiat lipski	259
04.10.2020	Mazowieckie	Powiat lipski	259
05.10.2020	Mazowieckie	Powiat lipski	259
06.10.2020	Mazowieckie	Powiat lipski	260
07.10.2020	Mazowieckie	Powiat lipski	263
08.10.2020	Mazowieckie	Powiat lipski	263
09.10.2020	Mazowieckie	Powiat lipski	268
10.10.2020	Mazowieckie	Powiat lipski	272
11.10.2020	Mazowieckie	Powiat lipski	275
