"","user","weekday","hour","domain","average"
"1749","jan","wt",3,"youtube.com",0.215686274509804
"1750","jan","wt",3,"google.com",0.0588235294117647
"1751","jan","wt",3,"facebook.com",0.0196078431372549
"1752","jan","wt",3,"instagram.com",0
"1753","jan","wt",4,"stackoverflow.com",0
"1754","jan","wt",4,"wikipedia.org",0
"1755","jan","wt",4,"github.com",0
"1756","jan","wt",4,"pw.edu.pl",0
"1757","jan","wt",4,"youtube.com",0
"1758","jan","wt",4,"google.com",0
"1759","jan","wt",4,"facebook.com",0
"1760","jan","wt",4,"instagram.com",0
"1761","jan","wt",5,"stackoverflow.com",0
"1762","jan","wt",5,"wikipedia.org",0
"1763","jan","wt",5,"github.com",0
"1764","jan","wt",5,"pw.edu.pl",0
"1765","jan","wt",5,"youtube.com",0
"1766","jan","wt",5,"google.com",0.0588235294117647
"1767","jan","wt",5,"facebook.com",0.0196078431372549
"1768","jan","wt",5,"instagram.com",0
"1769","jan","wt",6,"stackoverflow.com",0
"1770","jan","wt",6,"wikipedia.org",0.0196078431372549
"1771","jan","wt",6,"github.com",0
"1772","jan","wt",6,"pw.edu.pl",0.117647058823529
"1773","jan","wt",6,"youtube.com",0.117647058823529
"1774","jan","wt",6,"google.com",0.568627450980392
"1775","jan","wt",6,"facebook.com",0.0784313725490196
"1776","jan","wt",6,"instagram.com",0
"1777","jan","wt",7,"stackoverflow.com",0
"1778","jan","wt",7,"wikipedia.org",0.0784313725490196
"1779","jan","wt",7,"github.com",0
"1780","jan","wt",7,"pw.edu.pl",0.0784313725490196
"1781","jan","wt",7,"youtube.com",0.725490196078431
"1782","jan","wt",7,"google.com",0.647058823529412
"1783","jan","wt",7,"facebook.com",0.176470588235294
"1784","jan","wt",7,"instagram.com",0
"1785","jan","wt",8,"stackoverflow.com",0
"1786","jan","wt",8,"wikipedia.org",0.392156862745098
"1787","jan","wt",8,"github.com",0
"1788","jan","wt",8,"pw.edu.pl",0.666666666666667
"1789","jan","wt",8,"youtube.com",2.96078431372549
"1790","jan","wt",8,"google.com",2.01960784313725
"1791","jan","wt",8,"facebook.com",1.19607843137255
"1792","jan","wt",8,"instagram.com",0
"1793","jan","wt",9,"stackoverflow.com",0
"1794","jan","wt",9,"wikipedia.org",0.176470588235294
"1795","jan","wt",9,"github.com",0
"1796","jan","wt",9,"pw.edu.pl",0.235294117647059
"1797","jan","wt",9,"youtube.com",2.49019607843137
"1798","jan","wt",9,"google.com",1.33333333333333
"1799","jan","wt",9,"facebook.com",0.509803921568627
"1800","jan","wt",9,"instagram.com",0
"1801","jan","wt",10,"stackoverflow.com",0.0196078431372549
"1802","jan","wt",10,"wikipedia.org",0.235294117647059
"1803","jan","wt",10,"github.com",0
"1804","jan","wt",10,"pw.edu.pl",1.3921568627451
"1805","jan","wt",10,"youtube.com",3.07843137254902
"1806","jan","wt",10,"google.com",2.47058823529412
"1807","jan","wt",10,"facebook.com",0.862745098039216
"1808","jan","wt",10,"instagram.com",0
"1809","jan","wt",11,"stackoverflow.com",0
"1810","jan","wt",11,"wikipedia.org",0.294117647058824
"1811","jan","wt",11,"github.com",0
"1812","jan","wt",11,"pw.edu.pl",0.274509803921569
"1813","jan","wt",11,"youtube.com",6.23529411764706
"1814","jan","wt",11,"google.com",3.86274509803922
"1815","jan","wt",11,"facebook.com",1.19607843137255
"1816","jan","wt",11,"instagram.com",0
"1817","jan","wt",12,"stackoverflow.com",0
"1818","jan","wt",12,"wikipedia.org",0.568627450980392
"1819","jan","wt",12,"github.com",0
"1820","jan","wt",12,"pw.edu.pl",1.94117647058824
"1821","jan","wt",12,"youtube.com",5.64705882352941
"1822","jan","wt",12,"google.com",4.66666666666667
"1823","jan","wt",12,"facebook.com",1.96078431372549
"1824","jan","wt",12,"instagram.com",0
"1825","jan","wt",13,"stackoverflow.com",0
"1826","jan","wt",13,"wikipedia.org",0.470588235294118
"1827","jan","wt",13,"github.com",0
"1828","jan","wt",13,"pw.edu.pl",1.2156862745098
"1829","jan","wt",13,"youtube.com",7.13725490196078
"1830","jan","wt",13,"google.com",5.41176470588235
"1831","jan","wt",13,"facebook.com",1.41176470588235
"1832","jan","wt",13,"instagram.com",0
"1833","jan","wt",14,"stackoverflow.com",0
"1834","jan","wt",14,"wikipedia.org",0.117647058823529
"1835","jan","wt",14,"github.com",0
"1836","jan","wt",14,"pw.edu.pl",1.50980392156863
"1837","jan","wt",14,"youtube.com",5.7843137254902
"1838","jan","wt",14,"google.com",3.98039215686275
"1839","jan","wt",14,"facebook.com",1.19607843137255
"1840","jan","wt",14,"instagram.com",0
"1841","jan","wt",15,"stackoverflow.com",0.0196078431372549
"1842","jan","wt",15,"wikipedia.org",0.254901960784314
"1843","jan","wt",15,"github.com",0.588235294117647
"1844","jan","wt",15,"pw.edu.pl",0.843137254901961
"1845","jan","wt",15,"youtube.com",7.25490196078431
"1846","jan","wt",15,"google.com",4.72549019607843
"1847","jan","wt",15,"facebook.com",0.96078431372549
"1848","jan","wt",15,"instagram.com",0
"1849","jan","wt",16,"stackoverflow.com",0.0196078431372549
"1850","jan","wt",16,"wikipedia.org",0.313725490196078
"1851","jan","wt",16,"github.com",0.529411764705882
"1852","jan","wt",16,"pw.edu.pl",1.47058823529412
"1853","jan","wt",16,"youtube.com",10.4313725490196
"1854","jan","wt",16,"google.com",3.70588235294118
"1855","jan","wt",16,"facebook.com",2.49019607843137
"1856","jan","wt",16,"instagram.com",0
"1857","jan","wt",17,"stackoverflow.com",0.0588235294117647
"1858","jan","wt",17,"wikipedia.org",1
"1859","jan","wt",17,"github.com",0.215686274509804
"1860","jan","wt",17,"pw.edu.pl",4.6078431372549
"1861","jan","wt",17,"youtube.com",7.41176470588235
"1862","jan","wt",17,"google.com",4.80392156862745
"1863","jan","wt",17,"facebook.com",1.84313725490196
"1864","jan","wt",17,"instagram.com",0
"1865","jan","wt",18,"stackoverflow.com",0
"1866","jan","wt",18,"wikipedia.org",0.803921568627451
"1867","jan","wt",18,"github.com",0.215686274509804
"1868","jan","wt",18,"pw.edu.pl",0.705882352941177
"1869","jan","wt",18,"youtube.com",12.2352941176471
"1870","jan","wt",18,"google.com",5.50980392156863
"1871","jan","wt",18,"facebook.com",2.50980392156863
"1872","jan","wt",18,"instagram.com",0
"1873","jan","wt",19,"stackoverflow.com",0
"1874","jan","wt",19,"wikipedia.org",0.549019607843137
"1875","jan","wt",19,"github.com",0.372549019607843
"1876","jan","wt",19,"pw.edu.pl",1.92156862745098
"1877","jan","wt",19,"youtube.com",12.3137254901961
"1878","jan","wt",19,"google.com",6.47058823529412
"1879","jan","wt",19,"facebook.com",2.70588235294118
"1880","jan","wt",19,"instagram.com",0
"1881","jan","wt",20,"stackoverflow.com",0.0588235294117647
"1882","jan","wt",20,"wikipedia.org",0.725490196078431
"1883","jan","wt",20,"github.com",0.333333333333333
"1884","jan","wt",20,"pw.edu.pl",3.19607843137255
"1885","jan","wt",20,"youtube.com",11.2745098039216
"1886","jan","wt",20,"google.com",6.35294117647059
"1887","jan","wt",20,"facebook.com",2.82352941176471
"1888","jan","wt",20,"instagram.com",0.0392156862745098
"1889","jan","wt",21,"stackoverflow.com",0.0588235294117647
"1890","jan","wt",21,"wikipedia.org",0.627450980392157
"1891","jan","wt",21,"github.com",0.372549019607843
"1892","jan","wt",21,"pw.edu.pl",4.45098039215686
"1893","jan","wt",21,"youtube.com",10.1960784313725
"1894","jan","wt",21,"google.com",7.88235294117647
"1895","jan","wt",21,"facebook.com",3.03921568627451
"1896","jan","wt",21,"instagram.com",0
"1897","jan","wt",22,"stackoverflow.com",0.156862745098039
"1898","jan","wt",22,"wikipedia.org",0.411764705882353
"1899","jan","wt",22,"github.com",0.490196078431373
"1900","jan","wt",22,"pw.edu.pl",0.705882352941177
"1901","jan","wt",22,"youtube.com",10.3725490196078
"1902","jan","wt",22,"google.com",4.19607843137255
"1903","jan","wt",22,"facebook.com",1.49019607843137
"1904","jan","wt",22,"instagram.com",0
"1905","jan","wt",23,"stackoverflow.com",0.0392156862745098
"1906","jan","wt",23,"wikipedia.org",0.274509803921569
"1907","jan","wt",23,"github.com",0.333333333333333
"1908","jan","wt",23,"pw.edu.pl",3.96078431372549
"1909","jan","wt",23,"youtube.com",8.3921568627451
"1910","jan","wt",23,"google.com",4.70588235294118
"1911","jan","wt",23,"facebook.com",1.35294117647059
"1912","jan","wt",23,"instagram.com",0
"1913","jan","wt",24,"stackoverflow.com",0
"1914","jan","wt",24,"wikipedia.org",0
"1915","jan","wt",24,"github.com",0
"1916","jan","wt",24,"pw.edu.pl",0
"1917","jan","wt",24,"youtube.com",0
"1918","jan","wt",24,"google.com",0
"1919","jan","wt",24,"facebook.com",0
"1920","jan","wt",24,"instagram.com",0
"1921","jan","sr",1,"stackoverflow.com",0
"1922","jan","sr",1,"wikipedia.org",0.450980392156863
"1923","jan","sr",1,"github.com",0
"1924","jan","sr",1,"pw.edu.pl",0.549019607843137
"1925","jan","sr",1,"youtube.com",3.92156862745098
"1926","jan","sr",1,"google.com",4.03921568627451
"1927","jan","sr",1,"facebook.com",0.764705882352941
"1928","jan","sr",1,"instagram.com",0.0196078431372549
"1929","jan","sr",2,"stackoverflow.com",0
"1930","jan","sr",2,"wikipedia.org",0.0980392156862745
"1931","jan","sr",2,"github.com",0
"1932","jan","sr",2,"pw.edu.pl",0.0392156862745098
"1933","jan","sr",2,"youtube.com",0.274509803921569
"1934","jan","sr",2,"google.com",1.56862745098039
"1935","jan","sr",2,"facebook.com",0.0980392156862745
"1936","jan","sr",2,"instagram.com",0
"1937","jan","sr",3,"stackoverflow.com",0
"1938","jan","sr",3,"wikipedia.org",0.0784313725490196
"1939","jan","sr",3,"github.com",0
"1940","jan","sr",3,"pw.edu.pl",0.0784313725490196
"1941","jan","sr",3,"youtube.com",0.568627450980392
"1942","jan","sr",3,"google.com",0.627450980392157
"1943","jan","sr",3,"facebook.com",0.0588235294117647
"1944","jan","sr",3,"instagram.com",0
"1945","jan","sr",4,"stackoverflow.com",0
"1946","jan","sr",4,"wikipedia.org",0
"1947","jan","sr",4,"github.com",0
"1948","jan","sr",4,"pw.edu.pl",0
"1949","jan","sr",4,"youtube.com",0.470588235294118
"1950","jan","sr",4,"google.com",0.215686274509804
"1951","jan","sr",4,"facebook.com",0.0980392156862745
"1952","jan","sr",4,"instagram.com",0
"1953","jan","sr",5,"stackoverflow.com",0
"1954","jan","sr",5,"wikipedia.org",0
"1955","jan","sr",5,"github.com",0
"1956","jan","sr",5,"pw.edu.pl",0
"1957","jan","sr",5,"youtube.com",0.196078431372549
"1958","jan","sr",5,"google.com",0
"1959","jan","sr",5,"facebook.com",0.0980392156862745
"1960","jan","sr",5,"instagram.com",0
"1961","jan","sr",6,"stackoverflow.com",0
"1962","jan","sr",6,"wikipedia.org",0
"1963","jan","sr",6,"github.com",0
"1964","jan","sr",6,"pw.edu.pl",0
"1965","jan","sr",6,"youtube.com",0.137254901960784
"1966","jan","sr",6,"google.com",0.196078431372549
"1967","jan","sr",6,"facebook.com",0
"1968","jan","sr",6,"instagram.com",0
"1969","jan","sr",7,"stackoverflow.com",0
"1970","jan","sr",7,"wikipedia.org",0.0196078431372549
"1971","jan","sr",7,"github.com",0
"1972","jan","sr",7,"pw.edu.pl",0
"1973","jan","sr",7,"youtube.com",0.372549019607843
"1974","jan","sr",7,"google.com",0.235294117647059
"1975","jan","sr",7,"facebook.com",0.0784313725490196
"1976","jan","sr",7,"instagram.com",0
"1977","jan","sr",8,"stackoverflow.com",0
"1978","jan","sr",8,"wikipedia.org",0.0196078431372549
"1979","jan","sr",8,"github.com",0
"1980","jan","sr",8,"pw.edu.pl",0
"1981","jan","sr",8,"youtube.com",1.49019607843137
"1982","jan","sr",8,"google.com",0.823529411764706
"1983","jan","sr",8,"facebook.com",0.313725490196078
"1984","jan","sr",8,"instagram.com",0
"1985","jan","sr",9,"stackoverflow.com",0
"1986","jan","sr",9,"wikipedia.org",0.156862745098039
"1987","jan","sr",9,"github.com",0
"1988","jan","sr",9,"pw.edu.pl",0
"1989","jan","sr",9,"youtube.com",1.25490196078431
"1990","jan","sr",9,"google.com",1.7843137254902
"1991","jan","sr",9,"facebook.com",0.411764705882353
"1992","jan","sr",9,"instagram.com",0
"1993","jan","sr",10,"stackoverflow.com",0
"1994","jan","sr",10,"wikipedia.org",0.117647058823529
"1995","jan","sr",10,"github.com",0
"1996","jan","sr",10,"pw.edu.pl",0.862745098039216
"1997","jan","sr",10,"youtube.com",2.74509803921569
"1998","jan","sr",10,"google.com",1.43137254901961
"1999","jan","sr",10,"facebook.com",0.509803921568627
"2000","jan","sr",10,"instagram.com",0
"2001","jan","sr",11,"stackoverflow.com",0
"2002","jan","sr",11,"wikipedia.org",0.372549019607843
"2003","jan","sr",11,"github.com",0
"2004","jan","sr",11,"pw.edu.pl",0.686274509803922
"2005","jan","sr",11,"youtube.com",4.31372549019608
"2006","jan","sr",11,"google.com",3.2156862745098
"2007","jan","sr",11,"facebook.com",0.862745098039216
"2008","jan","sr",11,"instagram.com",0
"2009","jan","sr",12,"stackoverflow.com",0.0392156862745098
"2010","jan","sr",12,"wikipedia.org",0.647058823529412
"2011","jan","sr",12,"github.com",0
"2012","jan","sr",12,"pw.edu.pl",3.09803921568627
"2013","jan","sr",12,"youtube.com",3.84313725490196
"2014","jan","sr",12,"google.com",6.11764705882353
"2015","jan","sr",12,"facebook.com",1.49019607843137
"2016","jan","sr",12,"instagram.com",0
"2017","jan","sr",13,"stackoverflow.com",0.0980392156862745
"2018","jan","sr",13,"wikipedia.org",0.843137254901961
"2019","jan","sr",13,"github.com",0.137254901960784
"2020","jan","sr",13,"pw.edu.pl",1.45098039215686
"2021","jan","sr",13,"youtube.com",7.72549019607843
"2022","jan","sr",13,"google.com",5.92156862745098
"2023","jan","sr",13,"facebook.com",1.56862745098039
"2024","jan","sr",13,"instagram.com",0.0784313725490196
"2025","jan","sr",14,"stackoverflow.com",0.0392156862745098
"2026","jan","sr",14,"wikipedia.org",0.254901960784314
"2027","jan","sr",14,"github.com",0.0196078431372549
"2028","jan","sr",14,"pw.edu.pl",2.11764705882353
"2029","jan","sr",14,"youtube.com",7.19607843137255
"2030","jan","sr",14,"google.com",4.52941176470588
"2031","jan","sr",14,"facebook.com",1.7843137254902
"2032","jan","sr",14,"instagram.com",0
"2033","jan","sr",15,"stackoverflow.com",0.117647058823529
"2034","jan","sr",15,"wikipedia.org",0.254901960784314
"2035","jan","sr",15,"github.com",0.176470588235294
"2036","jan","sr",15,"pw.edu.pl",1.11764705882353
"2037","jan","sr",15,"youtube.com",6.62745098039216
"2038","jan","sr",15,"google.com",4.31372549019608
"2039","jan","sr",15,"facebook.com",1.82352941176471
"2040","jan","sr",15,"instagram.com",0
"2041","jan","sr",16,"stackoverflow.com",0.0588235294117647
"2042","jan","sr",16,"wikipedia.org",0.588235294117647
"2043","jan","sr",16,"github.com",0.0392156862745098
"2044","jan","sr",16,"pw.edu.pl",0.784313725490196
"2045","jan","sr",16,"youtube.com",8.58823529411765
"2046","jan","sr",16,"google.com",4.25490196078431
"2047","jan","sr",16,"facebook.com",1.80392156862745
"2048","jan","sr",16,"instagram.com",0
"2049","jan","sr",17,"stackoverflow.com",0.0392156862745098
"2050","jan","sr",17,"wikipedia.org",0.450980392156863
"2051","jan","sr",17,"github.com",0
"2052","jan","sr",17,"pw.edu.pl",0.254901960784314
"2053","jan","sr",17,"youtube.com",9.68627450980392
"2054","jan","sr",17,"google.com",5.52941176470588
"2055","jan","sr",17,"facebook.com",1.29411764705882
"2056","jan","sr",17,"instagram.com",0
"2057","jan","sr",18,"stackoverflow.com",0.0392156862745098
"2058","jan","sr",18,"wikipedia.org",0.705882352941177
"2059","jan","sr",18,"github.com",0.0980392156862745
"2060","jan","sr",18,"pw.edu.pl",1.29411764705882
"2061","jan","sr",18,"youtube.com",10.7647058823529
"2062","jan","sr",18,"google.com",4.52941176470588
"2063","jan","sr",18,"facebook.com",2.68627450980392
"2064","jan","sr",18,"instagram.com",0
"2065","jan","sr",19,"stackoverflow.com",0.0196078431372549
"2066","jan","sr",19,"wikipedia.org",0.607843137254902
"2067","jan","sr",19,"github.com",0.372549019607843
"2068","jan","sr",19,"pw.edu.pl",1.33333333333333
"2069","jan","sr",19,"youtube.com",13.078431372549
"2070","jan","sr",19,"google.com",6.03921568627451
"2071","jan","sr",19,"facebook.com",1.74509803921569
"2072","jan","sr",19,"instagram.com",0
"2073","jan","sr",20,"stackoverflow.com",0
"2074","jan","sr",20,"wikipedia.org",0.627450980392157
"2075","jan","sr",20,"github.com",0.0392156862745098
"2076","jan","sr",20,"pw.edu.pl",1.96078431372549
"2077","jan","sr",20,"youtube.com",13.5686274509804
"2078","jan","sr",20,"google.com",5.35294117647059
"2079","jan","sr",20,"facebook.com",2.15686274509804
"2080","jan","sr",20,"instagram.com",0
"2081","jan","sr",21,"stackoverflow.com",0.0980392156862745
"2082","jan","sr",21,"wikipedia.org",0.392156862745098
"2083","jan","sr",21,"github.com",1.25490196078431
"2084","jan","sr",21,"pw.edu.pl",4.80392156862745
"2085","jan","sr",21,"youtube.com",14.8823529411765
"2086","jan","sr",21,"google.com",5.94117647058824
"2087","jan","sr",21,"facebook.com",2.31372549019608
"2088","jan","sr",21,"instagram.com",0
"2089","jan","sr",22,"stackoverflow.com",0.0980392156862745
"2090","jan","sr",22,"wikipedia.org",0.686274509803922
"2091","jan","sr",22,"github.com",0.372549019607843
"2092","jan","sr",22,"pw.edu.pl",5.03921568627451
"2093","jan","sr",22,"youtube.com",11.3725490196078
"2094","jan","sr",22,"google.com",4.41176470588235
"2095","jan","sr",22,"facebook.com",3
"2096","jan","sr",22,"instagram.com",0
"2097","jan","sr",23,"stackoverflow.com",0.0196078431372549
"2098","jan","sr",23,"wikipedia.org",0.411764705882353
"2099","jan","sr",23,"github.com",0.0588235294117647
"2100","jan","sr",23,"pw.edu.pl",5.19607843137255
"2101","jan","sr",23,"youtube.com",9.3921568627451
"2102","jan","sr",23,"google.com",4.94117647058824
"2103","jan","sr",23,"facebook.com",0.843137254901961
"2104","jan","sr",23,"instagram.com",0
"2105","jan","sr",24,"stackoverflow.com",0
"2106","jan","sr",24,"wikipedia.org",0
"2107","jan","sr",24,"github.com",0
"2108","jan","sr",24,"pw.edu.pl",0
"2109","jan","sr",24,"youtube.com",0
"2110","jan","sr",24,"google.com",0
"2111","jan","sr",24,"facebook.com",0
"2112","jan","sr",24,"instagram.com",0
"2113","jan","czw",1,"stackoverflow.com",0.196078431372549
"2114","jan","czw",1,"wikipedia.org",0.0980392156862745
"2115","jan","czw",1,"github.com",0.0392156862745098
"2116","jan","czw",1,"pw.edu.pl",0.411764705882353
"2117","jan","czw",1,"youtube.com",4.41176470588235
"2118","jan","czw",1,"google.com",4.01960784313725
"2119","jan","czw",1,"facebook.com",0.725490196078431
"2120","jan","czw",1,"instagram.com",0
"2121","jan","czw",2,"stackoverflow.com",0
"2122","jan","czw",2,"wikipedia.org",0.137254901960784
"2123","jan","czw",2,"github.com",0
"2124","jan","czw",2,"pw.edu.pl",0.156862745098039
"2125","jan","czw",2,"youtube.com",2.2156862745098
"2126","jan","czw",2,"google.com",1.47058823529412
"2127","jan","czw",2,"facebook.com",0.313725490196078
"2128","jan","czw",2,"instagram.com",0
"2129","jan","czw",3,"stackoverflow.com",0
"2130","jan","czw",3,"wikipedia.org",0
"2131","jan","czw",3,"github.com",0
"2132","jan","czw",3,"pw.edu.pl",0
"2133","jan","czw",3,"youtube.com",0.137254901960784
"2134","jan","czw",3,"google.com",0.862745098039216
"2135","jan","czw",3,"facebook.com",0
"2136","jan","czw",3,"instagram.com",0
"2137","jan","czw",4,"stackoverflow.com",0
"2138","jan","czw",4,"wikipedia.org",0
"2139","jan","czw",4,"github.com",0
"2140","jan","czw",4,"pw.edu.pl",0.843137254901961
"2141","jan","czw",4,"youtube.com",0
"2142","jan","czw",4,"google.com",0.196078431372549
"2143","jan","czw",4,"facebook.com",0
"2144","jan","czw",4,"instagram.com",0
"2145","jan","czw",5,"stackoverflow.com",0
"2146","jan","czw",5,"wikipedia.org",0
"2147","jan","czw",5,"github.com",0
"2148","jan","czw",5,"pw.edu.pl",0
"2149","jan","czw",5,"youtube.com",0.254901960784314
"2150","jan","czw",5,"google.com",0.215686274509804
"2151","jan","czw",5,"facebook.com",0.0392156862745098
"2152","jan","czw",5,"instagram.com",0
"2153","jan","czw",6,"stackoverflow.com",0
"2154","jan","czw",6,"wikipedia.org",0.0588235294117647
"2155","jan","czw",6,"github.com",0
"2156","jan","czw",6,"pw.edu.pl",0
"2157","jan","czw",6,"youtube.com",0.411764705882353
"2158","jan","czw",6,"google.com",0.509803921568627
"2159","jan","czw",6,"facebook.com",0.117647058823529
"2160","jan","czw",6,"instagram.com",0
"2161","jan","czw",7,"stackoverflow.com",0
"2162","jan","czw",7,"wikipedia.org",0.0588235294117647
"2163","jan","czw",7,"github.com",0
"2164","jan","czw",7,"pw.edu.pl",0
"2165","jan","czw",7,"youtube.com",0.627450980392157
"2166","jan","czw",7,"google.com",0.0980392156862745
"2167","jan","czw",7,"facebook.com",0.0588235294117647
"2168","jan","czw",7,"instagram.com",0
"2169","jan","czw",8,"stackoverflow.com",0
"2170","jan","czw",8,"wikipedia.org",0
"2171","jan","czw",8,"github.com",0
"2172","jan","czw",8,"pw.edu.pl",0
"2173","jan","czw",8,"youtube.com",0.941176470588235
"2174","jan","czw",8,"google.com",0.117647058823529
"2175","jan","czw",8,"facebook.com",0.196078431372549
"2176","jan","czw",8,"instagram.com",0
"2177","jan","czw",9,"stackoverflow.com",0
"2178","jan","czw",9,"wikipedia.org",0.0392156862745098
"2179","jan","czw",9,"github.com",0
"2180","jan","czw",9,"pw.edu.pl",0.156862745098039
"2181","jan","czw",9,"youtube.com",1.74509803921569
"2182","jan","czw",9,"google.com",0.431372549019608
"2183","jan","czw",9,"facebook.com",0.235294117647059
"2184","jan","czw",9,"instagram.com",0
"2185","jan","czw",10,"stackoverflow.com",0.0784313725490196
"2186","jan","czw",10,"wikipedia.org",0.254901960784314
"2187","jan","czw",10,"github.com",0
"2188","jan","czw",10,"pw.edu.pl",0.568627450980392
"2189","jan","czw",10,"youtube.com",3.13725490196078
"2190","jan","czw",10,"google.com",2.50980392156863
"2191","jan","czw",10,"facebook.com",1.17647058823529
"2192","jan","czw",10,"instagram.com",0
"2193","jan","czw",11,"stackoverflow.com",0.0588235294117647
"2194","jan","czw",11,"wikipedia.org",0.156862745098039
"2195","jan","czw",11,"github.com",0
"2196","jan","czw",11,"pw.edu.pl",2.54901960784314
"2197","jan","czw",11,"youtube.com",7.03921568627451
"2198","jan","czw",11,"google.com",3.88235294117647
"2199","jan","czw",11,"facebook.com",2.13725490196078
"2200","jan","czw",11,"instagram.com",0
"2201","jan","czw",12,"stackoverflow.com",0.0784313725490196
"2202","jan","czw",12,"wikipedia.org",0.254901960784314
"2203","jan","czw",12,"github.com",0.196078431372549
"2204","jan","czw",12,"pw.edu.pl",6.01960784313725
"2205","jan","czw",12,"youtube.com",7.07843137254902
"2206","jan","czw",12,"google.com",6.86274509803922
"2207","jan","czw",12,"facebook.com",1.66666666666667
"2208","jan","czw",12,"instagram.com",0
"2209","jan","czw",13,"stackoverflow.com",0.0392156862745098
"2210","jan","czw",13,"wikipedia.org",0.352941176470588
"2211","jan","czw",13,"github.com",0.392156862745098
"2212","jan","czw",13,"pw.edu.pl",2.45098039215686
"2213","jan","czw",13,"youtube.com",7.47058823529412
"2214","jan","czw",13,"google.com",5.03921568627451
"2215","jan","czw",13,"facebook.com",1.62745098039216
"2216","jan","czw",13,"instagram.com",0
"2217","jan","czw",14,"stackoverflow.com",0.0392156862745098
"2218","jan","czw",14,"wikipedia.org",0.549019607843137
"2219","jan","czw",14,"github.com",0.568627450980392
"2220","jan","czw",14,"pw.edu.pl",2.88235294117647
"2221","jan","czw",14,"youtube.com",9.54901960784314
"2222","jan","czw",14,"google.com",7.6078431372549
"2223","jan","czw",14,"facebook.com",2.37254901960784
"2224","jan","czw",14,"instagram.com",0
"2225","jan","czw",15,"stackoverflow.com",0.0784313725490196
"2226","jan","czw",15,"wikipedia.org",0.901960784313726
"2227","jan","czw",15,"github.com",0.411764705882353
"2228","jan","czw",15,"pw.edu.pl",1.98039215686275
"2229","jan","czw",15,"youtube.com",8.90196078431373
"2230","jan","czw",15,"google.com",4.96078431372549
"2231","jan","czw",15,"facebook.com",2.35294117647059
"2232","jan","czw",15,"instagram.com",0
"2233","jan","czw",16,"stackoverflow.com",0
"2234","jan","czw",16,"wikipedia.org",0.529411764705882
"2235","jan","czw",16,"github.com",0
"2236","jan","czw",16,"pw.edu.pl",2.09803921568627
"2237","jan","czw",16,"youtube.com",7.86274509803922
"2238","jan","czw",16,"google.com",3.62745098039216
"2239","jan","czw",16,"facebook.com",2.2156862745098
"2240","jan","czw",16,"instagram.com",0
"2241","jan","czw",17,"stackoverflow.com",0
"2242","jan","czw",17,"wikipedia.org",0.666666666666667
"2243","jan","czw",17,"github.com",0
"2244","jan","czw",17,"pw.edu.pl",1.96078431372549
"2245","jan","czw",17,"youtube.com",11.6078431372549
"2246","jan","czw",17,"google.com",4.27450980392157
"2247","jan","czw",17,"facebook.com",2
"2248","jan","czw",17,"instagram.com",0
"2249","jan","czw",18,"stackoverflow.com",0.0980392156862745
"2250","jan","czw",18,"wikipedia.org",0.588235294117647
"2251","jan","czw",18,"github.com",0.176470588235294
"2252","jan","czw",18,"pw.edu.pl",1.19607843137255
"2253","jan","czw",18,"youtube.com",12.7058823529412
"2254","jan","czw",18,"google.com",4.94117647058824
"2255","jan","czw",18,"facebook.com",2.13725490196078
"2256","jan","czw",18,"instagram.com",0
"2257","jan","czw",19,"stackoverflow.com",0.215686274509804
"2258","jan","czw",19,"wikipedia.org",0.647058823529412
"2259","jan","czw",19,"github.com",0.352941176470588
"2260","jan","czw",19,"pw.edu.pl",3.66666666666667
"2261","jan","czw",19,"youtube.com",12.5686274509804
"2262","jan","czw",19,"google.com",5.25490196078431
"2263","jan","czw",19,"facebook.com",1.98039215686275
"2264","jan","czw",19,"instagram.com",0
"2265","jan","czw",20,"stackoverflow.com",0.0588235294117647
"2266","jan","czw",20,"wikipedia.org",0.392156862745098
"2267","jan","czw",20,"github.com",0
"2268","jan","czw",20,"pw.edu.pl",0.764705882352941
"2269","jan","czw",20,"youtube.com",10.2549019607843
"2270","jan","czw",20,"google.com",2.86274509803922
"2271","jan","czw",20,"facebook.com",2.19607843137255
"2272","jan","czw",20,"instagram.com",0
"2273","jan","czw",21,"stackoverflow.com",0.117647058823529
"2274","jan","czw",21,"wikipedia.org",0.411764705882353
"2275","jan","czw",21,"github.com",0.294117647058824
"2276","jan","czw",21,"pw.edu.pl",2.23529411764706
"2277","jan","czw",21,"youtube.com",10.5686274509804
"2278","jan","czw",21,"google.com",4.45098039215686
"2279","jan","czw",21,"facebook.com",2.41176470588235
"2280","jan","czw",21,"instagram.com",0
"2281","jan","czw",22,"stackoverflow.com",0.156862745098039
"2282","jan","czw",22,"wikipedia.org",0.862745098039216
"2283","jan","czw",22,"github.com",0.686274509803922
"2284","jan","czw",22,"pw.edu.pl",3.19607843137255
"2285","jan","czw",22,"youtube.com",11.2549019607843
"2286","jan","czw",22,"google.com",5.3921568627451
"2287","jan","czw",22,"facebook.com",2.15686274509804
"2288","jan","czw",22,"instagram.com",0
"2289","jan","czw",23,"stackoverflow.com",0.0196078431372549
"2290","jan","czw",23,"wikipedia.org",0.764705882352941
"2291","jan","czw",23,"github.com",0.333333333333333
"2292","jan","czw",23,"pw.edu.pl",2.17647058823529
"2293","jan","czw",23,"youtube.com",9.56862745098039
"2294","jan","czw",23,"google.com",6.41176470588235
