"","time_usec","domain","count"
"397",2020-04-03,"youtube.com",8
"398",2020-04-03,"google.com",41
"399",2020-04-03,"facebook.com",0
"400",2020-04-03,"instagram.com",0
"401",2020-04-04,"stackoverflow.com",0
"402",2020-04-04,"wikipedia.org",0
"403",2020-04-04,"github.com",0
"404",2020-04-04,"pw.edu.pl",0
"405",2020-04-04,"youtube.com",1
"406",2020-04-04,"google.com",123
"407",2020-04-04,"facebook.com",0
"408",2020-04-04,"instagram.com",0
"409",2020-04-05,"stackoverflow.com",0
"410",2020-04-05,"wikipedia.org",0
"411",2020-04-05,"github.com",0
"412",2020-04-05,"pw.edu.pl",0
"413",2020-04-05,"youtube.com",0
"414",2020-04-05,"google.com",14
"415",2020-04-05,"facebook.com",0
"416",2020-04-05,"instagram.com",0
"417",2020-04-06,"stackoverflow.com",0
"418",2020-04-06,"wikipedia.org",0
"419",2020-04-06,"github.com",0
"420",2020-04-06,"pw.edu.pl",0
"421",2020-04-06,"youtube.com",7
"422",2020-04-06,"google.com",11
"423",2020-04-06,"facebook.com",0
"424",2020-04-06,"instagram.com",0
"425",2020-04-07,"stackoverflow.com",0
"426",2020-04-07,"wikipedia.org",0
"427",2020-04-07,"github.com",0
"428",2020-04-07,"pw.edu.pl",0
"429",2020-04-07,"youtube.com",4
"430",2020-04-07,"google.com",33
"431",2020-04-07,"facebook.com",0
"432",2020-04-07,"instagram.com",0
"433",2020-04-08,"stackoverflow.com",0
"434",2020-04-08,"wikipedia.org",0
"435",2020-04-08,"github.com",0
"436",2020-04-08,"pw.edu.pl",0
"437",2020-04-08,"youtube.com",0
"438",2020-04-08,"google.com",28
"439",2020-04-08,"facebook.com",0
"440",2020-04-08,"instagram.com",0
"441",2020-04-09,"stackoverflow.com",0
"442",2020-04-09,"wikipedia.org",0
"443",2020-04-09,"github.com",0
"444",2020-04-09,"pw.edu.pl",0
"445",2020-04-09,"youtube.com",0
"446",2020-04-09,"google.com",14
"447",2020-04-09,"facebook.com",0
"448",2020-04-09,"instagram.com",0
"449",2020-04-10,"stackoverflow.com",0
"450",2020-04-10,"wikipedia.org",1
"451",2020-04-10,"github.com",0
"452",2020-04-10,"pw.edu.pl",0
"453",2020-04-10,"youtube.com",10
"454",2020-04-10,"google.com",36
"455",2020-04-10,"facebook.com",6
"456",2020-04-10,"instagram.com",0
"457",2020-04-11,"stackoverflow.com",0
"458",2020-04-11,"wikipedia.org",2
"459",2020-04-11,"github.com",0
"460",2020-04-11,"pw.edu.pl",0
"461",2020-04-11,"youtube.com",26
"462",2020-04-11,"google.com",90
"463",2020-04-11,"facebook.com",21
"464",2020-04-11,"instagram.com",0
"465",2020-04-12,"stackoverflow.com",0
"466",2020-04-12,"wikipedia.org",0
"467",2020-04-12,"github.com",0
"468",2020-04-12,"pw.edu.pl",0
"469",2020-04-12,"youtube.com",6
"470",2020-04-12,"google.com",30
"471",2020-04-12,"facebook.com",13
"472",2020-04-12,"instagram.com",0
"473",2020-04-13,"stackoverflow.com",0
"474",2020-04-13,"wikipedia.org",0
"475",2020-04-13,"github.com",0
"476",2020-04-13,"pw.edu.pl",0
"477",2020-04-13,"youtube.com",0
"478",2020-04-13,"google.com",30
"479",2020-04-13,"facebook.com",0
"480",2020-04-13,"instagram.com",0
"481",2020-04-14,"stackoverflow.com",0
"482",2020-04-14,"wikipedia.org",0
"483",2020-04-14,"github.com",0
"484",2020-04-14,"pw.edu.pl",0
"485",2020-04-14,"youtube.com",0
"486",2020-04-14,"google.com",35
"487",2020-04-14,"facebook.com",0
"488",2020-04-14,"instagram.com",0
"489",2020-04-15,"stackoverflow.com",0
"490",2020-04-15,"wikipedia.org",1
"491",2020-04-15,"github.com",0
"492",2020-04-15,"pw.edu.pl",0
"493",2020-04-15,"youtube.com",34
"494",2020-04-15,"google.com",35
"495",2020-04-15,"facebook.com",15
"496",2020-04-15,"instagram.com",0
"497",2020-04-16,"stackoverflow.com",0
"498",2020-04-16,"wikipedia.org",0
"499",2020-04-16,"github.com",0
"500",2020-04-16,"pw.edu.pl",13
"501",2020-04-16,"youtube.com",4
"502",2020-04-16,"google.com",18
"503",2020-04-16,"facebook.com",0
"504",2020-04-16,"instagram.com",0
"505",2020-04-17,"stackoverflow.com",0
"506",2020-04-17,"wikipedia.org",0
"507",2020-04-17,"github.com",0
"508",2020-04-17,"pw.edu.pl",0
"509",2020-04-17,"youtube.com",25
"510",2020-04-17,"google.com",77
"511",2020-04-17,"facebook.com",0
"512",2020-04-17,"instagram.com",0
"513",2020-04-18,"stackoverflow.com",0
"514",2020-04-18,"wikipedia.org",4
"515",2020-04-18,"github.com",0
"516",2020-04-18,"pw.edu.pl",0
"517",2020-04-18,"youtube.com",0
"518",2020-04-18,"google.com",32
"519",2020-04-18,"facebook.com",0
