"date","domain","count","user"
"2020-05-26","wikipedia.org",1,"jakub"
"2020-05-26","github.com",0,"jakub"
"2020-05-26","pw.edu.pl",0,"jakub"
"2020-05-26","youtube.com",0,"jakub"
"2020-05-26","google.com",70,"jakub"
"2020-05-26","facebook.com",0,"jakub"
"2020-05-26","instagram.com",0,"jakub"
"2020-05-27","stackoverflow.com",0,"jakub"
"2020-05-27","wikipedia.org",0,"jakub"
"2020-05-27","github.com",0,"jakub"
"2020-05-27","pw.edu.pl",0,"jakub"
"2020-05-27","youtube.com",0,"jakub"
"2020-05-27","google.com",6,"jakub"
"2020-05-27","facebook.com",0,"jakub"
"2020-05-27","instagram.com",0,"jakub"
"2020-05-28","stackoverflow.com",0,"jakub"
"2020-05-28","wikipedia.org",0,"jakub"
"2020-05-28","github.com",0,"jakub"
"2020-05-28","pw.edu.pl",0,"jakub"
"2020-05-28","youtube.com",0,"jakub"
"2020-05-28","google.com",9,"jakub"
"2020-05-28","facebook.com",2,"jakub"
"2020-05-28","instagram.com",0,"jakub"
"2020-05-29","stackoverflow.com",0,"jakub"
"2020-05-29","wikipedia.org",1,"jakub"
"2020-05-29","github.com",0,"jakub"
"2020-05-29","pw.edu.pl",2,"jakub"
"2020-05-29","youtube.com",13,"jakub"
"2020-05-29","google.com",11,"jakub"
"2020-05-29","facebook.com",0,"jakub"
"2020-05-29","instagram.com",0,"jakub"
"2020-05-30","stackoverflow.com",0,"jakub"
"2020-05-30","wikipedia.org",2,"jakub"
"2020-05-30","github.com",0,"jakub"
"2020-05-30","pw.edu.pl",16,"jakub"
"2020-05-30","youtube.com",4,"jakub"
"2020-05-30","google.com",51,"jakub"
"2020-05-30","facebook.com",9,"jakub"
"2020-05-30","instagram.com",0,"jakub"
"2020-05-31","stackoverflow.com",0,"jakub"
"2020-05-31","wikipedia.org",4,"jakub"
"2020-05-31","github.com",0,"jakub"
"2020-05-31","pw.edu.pl",0,"jakub"
"2020-05-31","youtube.com",15,"jakub"
"2020-05-31","google.com",59,"jakub"
"2020-05-31","facebook.com",9,"jakub"
"2020-05-31","instagram.com",0,"jakub"
"2020-06-01","stackoverflow.com",0,"jakub"
"2020-06-01","wikipedia.org",3,"jakub"
"2020-06-01","github.com",0,"jakub"
"2020-06-01","pw.edu.pl",1,"jakub"
"2020-06-01","youtube.com",21,"jakub"
"2020-06-01","google.com",55,"jakub"
"2020-06-01","facebook.com",0,"jakub"
"2020-06-01","instagram.com",0,"jakub"
"2020-06-02","stackoverflow.com",0,"jakub"
"2020-06-02","wikipedia.org",5,"jakub"
"2020-06-02","github.com",0,"jakub"
"2020-06-02","pw.edu.pl",2,"jakub"
"2020-06-02","youtube.com",0,"jakub"
"2020-06-02","google.com",50,"jakub"
"2020-06-02","facebook.com",2,"jakub"
"2020-06-02","instagram.com",0,"jakub"
"2020-06-03","stackoverflow.com",0,"jakub"
"2020-06-03","wikipedia.org",3,"jakub"
"2020-06-03","github.com",0,"jakub"
"2020-06-03","pw.edu.pl",1,"jakub"
"2020-06-03","youtube.com",0,"jakub"
"2020-06-03","google.com",43,"jakub"
"2020-06-03","facebook.com",0,"jakub"
"2020-06-03","instagram.com",0,"jakub"
"2020-06-04","stackoverflow.com",0,"jakub"
"2020-06-04","wikipedia.org",9,"jakub"
"2020-06-04","github.com",0,"jakub"
"2020-06-04","pw.edu.pl",5,"jakub"
"2020-06-04","youtube.com",13,"jakub"
"2020-06-04","google.com",31,"jakub"
"2020-06-04","facebook.com",4,"jakub"
"2020-06-04","instagram.com",0,"jakub"
"2020-06-05","stackoverflow.com",1,"jakub"
"2020-06-05","wikipedia.org",3,"jakub"
"2020-06-05","github.com",0,"jakub"
"2020-06-05","pw.edu.pl",13,"jakub"
"2020-06-05","youtube.com",29,"jakub"
"2020-06-05","google.com",36,"jakub"
"2020-06-05","facebook.com",15,"jakub"
"2020-06-05","instagram.com",0,"jakub"
"2020-06-06","stackoverflow.com",2,"jakub"
"2020-06-06","wikipedia.org",0,"jakub"
"2020-06-06","github.com",0,"jakub"
"2020-06-06","pw.edu.pl",0,"jakub"
"2020-06-06","youtube.com",22,"jakub"
"2020-06-06","google.com",22,"jakub"
"2020-06-06","facebook.com",4,"jakub"
"2020-06-06","instagram.com",0,"jakub"
"2020-06-07","stackoverflow.com",2,"jakub"
"2020-06-07","wikipedia.org",0,"jakub"
"2020-06-07","github.com",0,"jakub"
"2020-06-07","pw.edu.pl",10,"jakub"
"2020-06-07","youtube.com",0,"jakub"
"2020-06-07","google.com",35,"jakub"
"2020-06-07","facebook.com",0,"jakub"
"2020-06-07","instagram.com",0,"jakub"
"2020-06-08","stackoverflow.com",0,"jakub"
"2020-06-08","wikipedia.org",1,"jakub"
"2020-06-08","github.com",0,"jakub"
"2020-06-08","pw.edu.pl",41,"jakub"
"2020-06-08","youtube.com",40,"jakub"
"2020-06-08","google.com",52,"jakub"
"2020-06-08","facebook.com",18,"jakub"
"2020-06-08","instagram.com",0,"jakub"
"2020-06-09","stackoverflow.com",0,"jakub"
"2020-06-09","wikipedia.org",2,"jakub"
"2020-06-09","github.com",0,"jakub"
"2020-06-09","pw.edu.pl",11,"jakub"
"2020-06-09","youtube.com",2,"jakub"
"2020-06-09","google.com",42,"jakub"
"2020-06-09","facebook.com",0,"jakub"
"2020-06-09","instagram.com",0,"jakub"
"2020-06-10","stackoverflow.com",0,"jakub"
"2020-06-10","wikipedia.org",0,"jakub"
"2020-06-10","github.com",0,"jakub"
"2020-06-10","pw.edu.pl",41,"jakub"
"2020-06-10","youtube.com",5,"jakub"
"2020-06-10","google.com",20,"jakub"
"2020-06-10","facebook.com",3,"jakub"
"2020-06-10","instagram.com",0,"jakub"
"2020-06-11","stackoverflow.com",0,"jakub"
"2020-06-11","wikipedia.org",0,"jakub"
"2020-06-11","github.com",0,"jakub"
"2020-06-11","pw.edu.pl",15,"jakub"
"2020-06-11","youtube.com",0,"jakub"
"2020-06-11","google.com",28,"jakub"
"2020-06-11","facebook.com",0,"jakub"
"2020-06-11","instagram.com",0,"jakub"
"2020-06-12","stackoverflow.com",0,"jakub"
"2020-06-12","wikipedia.org",0,"jakub"
"2020-06-12","github.com",0,"jakub"
"2020-06-12","pw.edu.pl",16,"jakub"
"2020-06-12","youtube.com",9,"jakub"
"2020-06-12","google.com",91,"jakub"
"2020-06-12","facebook.com",15,"jakub"
"2020-06-12","instagram.com",0,"jakub"
"2020-06-13","stackoverflow.com",0,"jakub"
"2020-06-13","wikipedia.org",0,"jakub"
"2020-06-13","github.com",0,"jakub"
"2020-06-13","pw.edu.pl",40,"jakub"
"2020-06-13","youtube.com",4,"jakub"
"2020-06-13","google.com",12,"jakub"
"2020-06-13","facebook.com",12,"jakub"
"2020-06-13","instagram.com",0,"jakub"
"2020-06-14","stackoverflow.com",0,"jakub"
"2020-06-14","wikipedia.org",0,"jakub"
"2020-06-14","github.com",0,"jakub"
"2020-06-14","pw.edu.pl",10,"jakub"
"2020-06-14","youtube.com",3,"jakub"
"2020-06-14","google.com",83,"jakub"
"2020-06-14","facebook.com",73,"jakub"
"2020-06-14","instagram.com",0,"jakub"
"2020-06-15","stackoverflow.com",0,"jakub"
"2020-06-15","wikipedia.org",0,"jakub"
"2020-06-15","github.com",0,"jakub"
"2020-06-15","pw.edu.pl",44,"jakub"
"2020-06-15","youtube.com",0,"jakub"
"2020-06-15","google.com",71,"jakub"
"2020-06-15","facebook.com",5,"jakub"
"2020-06-15","instagram.com",0,"jakub"
"2020-06-16","stackoverflow.com",0,"jakub"
"2020-06-16","wikipedia.org",0,"jakub"
"2020-06-16","github.com",0,"jakub"
"2020-06-16","pw.edu.pl",15,"jakub"
"2020-06-16","youtube.com",1,"jakub"
"2020-06-16","google.com",43,"jakub"
"2020-06-16","facebook.com",0,"jakub"
"2020-06-16","instagram.com",0,"jakub"
"2020-06-17","stackoverflow.com",0,"jakub"
"2020-06-17","wikipedia.org",0,"jakub"
"2020-06-17","github.com",0,"jakub"
"2020-06-17","pw.edu.pl",2,"jakub"
"2020-06-17","youtube.com",44,"jakub"
"2020-06-17","google.com",69,"jakub"
"2020-06-17","facebook.com",0,"jakub"
"2020-06-17","instagram.com",0,"jakub"
"2020-06-18","stackoverflow.com",0,"jakub"
"2020-06-18","wikipedia.org",1,"jakub"
"2020-06-18","github.com",0,"jakub"
"2020-06-18","pw.edu.pl",3,"jakub"
"2020-06-18","youtube.com",7,"jakub"
"2020-06-18","google.com",71,"jakub"
"2020-06-18","facebook.com",8,"jakub"
"2020-06-18","instagram.com",0,"jakub"
"2020-06-19","stackoverflow.com",0,"jakub"
"2020-06-19","wikipedia.org",0,"jakub"
"2020-06-19","github.com",0,"jakub"
"2020-06-19","pw.edu.pl",0,"jakub"
"2020-06-19","youtube.com",11,"jakub"
"2020-06-19","google.com",20,"jakub"
"2020-06-19","facebook.com",0,"jakub"
"2020-06-19","instagram.com",0,"jakub"
"2020-06-20","stackoverflow.com",0,"jakub"
"2020-06-20","wikipedia.org",0,"jakub"
"2020-06-20","github.com",0,"jakub"
"2020-06-20","pw.edu.pl",7,"jakub"
"2020-06-20","youtube.com",0,"jakub"
"2020-06-20","google.com",51,"jakub"
"2020-06-20","facebook.com",6,"jakub"
"2020-06-20","instagram.com",0,"jakub"
"2020-06-21","stackoverflow.com",0,"jakub"
"2020-06-21","wikipedia.org",0,"jakub"
"2020-06-21","github.com",0,"jakub"
"2020-06-21","pw.edu.pl",0,"jakub"
"2020-06-21","youtube.com",1,"jakub"
"2020-06-21","google.com",15,"jakub"
"2020-06-21","facebook.com",0,"jakub"
"2020-06-21","instagram.com",0,"jakub"
"2020-06-22","stackoverflow.com",0,"jakub"
"2020-06-22","wikipedia.org",2,"jakub"
"2020-06-22","github.com",0,"jakub"
"2020-06-22","pw.edu.pl",0,"jakub"
"2020-06-22","youtube.com",1,"jakub"
"2020-06-22","google.com",88,"jakub"
"2020-06-22","facebook.com",1,"jakub"
"2020-06-22","instagram.com",0,"jakub"
"2020-06-23","stackoverflow.com",0,"jakub"
"2020-06-23","wikipedia.org",1,"jakub"
"2020-06-23","github.com",0,"jakub"
"2020-06-23","pw.edu.pl",6,"jakub"
"2020-06-23","youtube.com",4,"jakub"
"2020-06-23","google.com",13,"jakub"
"2020-06-23","facebook.com",0,"jakub"
"2020-06-23","instagram.com",0,"jakub"
"2020-06-24","stackoverflow.com",0,"jakub"
"2020-06-24","wikipedia.org",1,"jakub"
"2020-06-24","github.com",0,"jakub"
"2020-06-24","pw.edu.pl",0,"jakub"
"2020-06-24","youtube.com",5,"jakub"
"2020-06-24","google.com",5,"jakub"
"2020-06-24","facebook.com",0,"jakub"
"2020-06-24","instagram.com",0,"jakub"
"2020-06-25","stackoverflow.com",0,"jakub"
"2020-06-25","wikipedia.org",0,"jakub"
"2020-06-25","github.com",0,"jakub"
"2020-06-25","pw.edu.pl",0,"jakub"
"2020-06-25","youtube.com",1,"jakub"
"2020-06-25","google.com",11,"jakub"
"2020-06-25","facebook.com",0,"jakub"
"2020-06-25","instagram.com",0,"jakub"
"2020-06-26","stackoverflow.com",0,"jakub"
"2020-06-26","wikipedia.org",0,"jakub"
"2020-06-26","github.com",0,"jakub"
"2020-06-26","pw.edu.pl",0,"jakub"
"2020-06-26","youtube.com",5,"jakub"
"2020-06-26","google.com",18,"jakub"
"2020-06-26","facebook.com",13,"jakub"
"2020-06-26","instagram.com",0,"jakub"
"2020-06-27","stackoverflow.com",0,"jakub"
"2020-06-27","wikipedia.org",0,"jakub"
"2020-06-27","github.com",0,"jakub"
"2020-06-27","pw.edu.pl",0,"jakub"
"2020-06-27","youtube.com",20,"jakub"
"2020-06-27","google.com",8,"jakub"
"2020-06-27","facebook.com",0,"jakub"
"2020-06-27","instagram.com",0,"jakub"
"2020-06-28","stackoverflow.com",0,"jakub"
"2020-06-28","wikipedia.org",0,"jakub"
"2020-06-28","github.com",0,"jakub"
"2020-06-28","pw.edu.pl",0,"jakub"
"2020-06-28","youtube.com",0,"jakub"
"2020-06-28","google.com",21,"jakub"
"2020-06-28","facebook.com",0,"jakub"
"2020-06-28","instagram.com",0,"jakub"
"2020-06-29","stackoverflow.com",0,"jakub"
"2020-06-29","wikipedia.org",0,"jakub"
"2020-06-29","github.com",0,"jakub"
"2020-06-29","pw.edu.pl",0,"jakub"
"2020-06-29","youtube.com",1,"jakub"
"2020-06-29","google.com",81,"jakub"
"2020-06-29","facebook.com",5,"jakub"
"2020-06-29","instagram.com",0,"jakub"
"2020-06-30","stackoverflow.com",0,"jakub"
"2020-06-30","wikipedia.org",0,"jakub"
"2020-06-30","github.com",0,"jakub"
"2020-06-30","pw.edu.pl",0,"jakub"
"2020-06-30","youtube.com",9,"jakub"
"2020-06-30","google.com",98,"jakub"
"2020-06-30","facebook.com",12,"jakub"
"2020-06-30","instagram.com",0,"jakub"
"2020-07-01","stackoverflow.com",0,"jakub"
"2020-07-01","wikipedia.org",0,"jakub"
"2020-07-01","github.com",0,"jakub"
"2020-07-01","pw.edu.pl",0,"jakub"
"2020-07-01","youtube.com",0,"jakub"
"2020-07-01","google.com",4,"jakub"
"2020-07-01","facebook.com",0,"jakub"
"2020-07-01","instagram.com",0,"jakub"
"2020-07-02","stackoverflow.com",0,"jakub"
"2020-07-02","wikipedia.org",0,"jakub"
"2020-07-02","github.com",0,"jakub"
"2020-07-02","pw.edu.pl",0,"jakub"
"2020-07-02","youtube.com",2,"jakub"
"2020-07-02","google.com",19,"jakub"
"2020-07-02","facebook.com",0,"jakub"
"2020-07-02","instagram.com",0,"jakub"
"2020-07-03","stackoverflow.com",0,"jakub"
"2020-07-03","wikipedia.org",0,"jakub"
"2020-07-03","github.com",0,"jakub"
"2020-07-03","pw.edu.pl",0,"jakub"
"2020-07-03","youtube.com",2,"jakub"
"2020-07-03","google.com",9,"jakub"
"2020-07-03","facebook.com",0,"jakub"
"2020-07-03","instagram.com",0,"jakub"
"2020-07-04","stackoverflow.com",0,"jakub"
"2020-07-04","wikipedia.org",0,"jakub"
"2020-07-04","github.com",0,"jakub"
"2020-07-04","pw.edu.pl",0,"jakub"
"2020-07-04","youtube.com",0,"jakub"
"2020-07-04","google.com",2,"jakub"
"2020-07-04","facebook.com",0,"jakub"
"2020-07-04","instagram.com",0,"jakub"
"2020-07-05","stackoverflow.com",0,"jakub"
"2020-07-05","wikipedia.org",0,"jakub"
"2020-07-05","github.com",0,"jakub"
"2020-07-05","pw.edu.pl",0,"jakub"
"2020-07-05","youtube.com",1,"jakub"
"2020-07-05","google.com",18,"jakub"
"2020-07-05","facebook.com",0,"jakub"
"2020-07-05","instagram.com",0,"jakub"
"2020-07-06","stackoverflow.com",0,"jakub"
"2020-07-06","wikipedia.org",0,"jakub"
"2020-07-06","github.com",0,"jakub"
"2020-07-06","pw.edu.pl",0,"jakub"
"2020-07-06","youtube.com",0,"jakub"
"2020-07-06","google.com",23,"jakub"
"2020-07-06","facebook.com",0,"jakub"
"2020-07-06","instagram.com",0,"jakub"
"2020-07-07","stackoverflow.com",0,"jakub"
"2020-07-07","wikipedia.org",0,"jakub"
"2020-07-07","github.com",0,"jakub"
"2020-07-07","pw.edu.pl",0,"jakub"
"2020-07-07","youtube.com",0,"jakub"
"2020-07-07","google.com",36,"jakub"
"2020-07-07","facebook.com",0,"jakub"
"2020-07-07","instagram.com",0,"jakub"
"2020-07-08","stackoverflow.com",0,"jakub"
"2020-07-08","wikipedia.org",0,"jakub"
"2020-07-08","github.com",1,"jakub"
"2020-07-08","pw.edu.pl",0,"jakub"
"2020-07-08","youtube.com",20,"jakub"
"2020-07-08","google.com",18,"jakub"
"2020-07-08","facebook.com",0,"jakub"
"2020-07-08","instagram.com",0,"jakub"
"2020-07-09","stackoverflow.com",0,"jakub"
"2020-07-09","wikipedia.org",0,"jakub"
"2020-07-09","github.com",0,"jakub"
"2020-07-09","pw.edu.pl",0,"jakub"
"2020-07-09","youtube.com",0,"jakub"
"2020-07-09","google.com",42,"jakub"
"2020-07-09","facebook.com",0,"jakub"
"2020-07-09","instagram.com",0,"jakub"
"2020-07-10","stackoverflow.com",0,"jakub"
"2020-07-10","wikipedia.org",0,"jakub"
"2020-07-10","github.com",0,"jakub"
"2020-07-10","pw.edu.pl",0,"jakub"
"2020-07-10","youtube.com",0,"jakub"
"2020-07-10","google.com",31,"jakub"
"2020-07-10","facebook.com",0,"jakub"
"2020-07-10","instagram.com",0,"jakub"
"2020-07-11","stackoverflow.com",0,"jakub"
"2020-07-11","wikipedia.org",0,"jakub"
"2020-07-11","github.com",0,"jakub"
"2020-07-11","pw.edu.pl",0,"jakub"
"2020-07-11","youtube.com",0,"jakub"
"2020-07-11","google.com",1,"jakub"
"2020-07-11","facebook.com",0,"jakub"
"2020-07-11","instagram.com",0,"jakub"
"2020-07-12","stackoverflow.com",0,"jakub"
"2020-07-12","wikipedia.org",0,"jakub"
"2020-07-12","github.com",0,"jakub"
"2020-07-12","pw.edu.pl",0,"jakub"
"2020-07-12","youtube.com",1,"jakub"
"2020-07-12","google.com",47,"jakub"
"2020-07-12","facebook.com",0,"jakub"
"2020-07-12","instagram.com",0,"jakub"
"2020-07-13","stackoverflow.com",0,"jakub"
"2020-07-13","wikipedia.org",0,"jakub"
"2020-07-13","github.com",0,"jakub"
"2020-07-13","pw.edu.pl",0,"jakub"
"2020-07-13","youtube.com",0,"jakub"
"2020-07-13","google.com",3,"jakub"
"2020-07-13","facebook.com",0,"jakub"
"2020-07-13","instagram.com",0,"jakub"
"2020-07-14","stackoverflow.com",0,"jakub"
"2020-07-14","wikipedia.org",0,"jakub"
"2020-07-14","github.com",0,"jakub"
"2020-07-14","pw.edu.pl",0,"jakub"
"2020-07-14","youtube.com",14,"jakub"
"2020-07-14","google.com",19,"jakub"
"2020-07-14","facebook.com",0,"jakub"
"2020-07-14","instagram.com",0,"jakub"
"2020-07-15","stackoverflow.com",0,"jakub"
"2020-07-15","wikipedia.org",10,"jakub"
"2020-07-15","github.com",0,"jakub"
"2020-07-15","pw.edu.pl",0,"jakub"
"2020-07-15","youtube.com",0,"jakub"
"2020-07-15","google.com",8,"jakub"
"2020-07-15","facebook.com",0,"jakub"
"2020-07-15","instagram.com",0,"jakub"
"2020-07-16","stackoverflow.com",0,"jakub"
"2020-07-16","wikipedia.org",0,"jakub"
"2020-07-16","github.com",0,"jakub"
"2020-07-16","pw.edu.pl",6,"jakub"
"2020-07-16","youtube.com",0,"jakub"
"2020-07-16","google.com",11,"jakub"
"2020-07-16","facebook.com",0,"jakub"
"2020-07-16","instagram.com",0,"jakub"
"2020-07-17","stackoverflow.com",0,"jakub"
"2020-07-17","wikipedia.org",0,"jakub"
"2020-07-17","github.com",0,"jakub"
"2020-07-17","pw.edu.pl",0,"jakub"
"2020-07-17","youtube.com",0,"jakub"
"2020-07-17","google.com",4,"jakub"
"2020-07-17","facebook.com",9,"jakub"
"2020-07-17","instagram.com",0,"jakub"
"2020-07-18","stackoverflow.com",0,"jakub"
"2020-07-18","wikipedia.org",2,"jakub"
"2020-07-18","github.com",0,"jakub"
"2020-07-18","pw.edu.pl",0,"jakub"
"2020-07-18","youtube.com",0,"jakub"
"2020-07-18","google.com",15,"jakub"
"2020-07-18","facebook.com",0,"jakub"
"2020-07-18","instagram.com",0,"jakub"
"2020-07-19","stackoverflow.com",0,"jakub"
"2020-07-19","wikipedia.org",0,"jakub"
"2020-07-19","github.com",0,"jakub"
"2020-07-19","pw.edu.pl",0,"jakub"
"2020-07-19","youtube.com",0,"jakub"
"2020-07-19","google.com",4,"jakub"
"2020-07-19","facebook.com",0,"jakub"
"2020-07-19","instagram.com",0,"jakub"
"2020-07-20","stackoverflow.com",0,"jakub"
"2020-07-20","wikipedia.org",0,"jakub"
"2020-07-20","github.com",0,"jakub"
"2020-07-20","pw.edu.pl",0,"jakub"
"2020-07-20","youtube.com",5,"jakub"
"2020-07-20","google.com",61,"jakub"
"2020-07-20","facebook.com",12,"jakub"
"2020-07-20","instagram.com",0,"jakub"
"2020-07-21","stackoverflow.com",0,"jakub"
"2020-07-21","wikipedia.org",0,"jakub"
"2020-07-21","github.com",0,"jakub"
"2020-07-21","pw.edu.pl",0,"jakub"
"2020-07-21","youtube.com",0,"jakub"
"2020-07-21","google.com",9,"jakub"
"2020-07-21","facebook.com",0,"jakub"
"2020-07-21","instagram.com",0,"jakub"
"2020-07-22","stackoverflow.com",0,"jakub"
"2020-07-22","wikipedia.org",0,"jakub"
"2020-07-22","github.com",0,"jakub"
"2020-07-22","pw.edu.pl",0,"jakub"
"2020-07-22","youtube.com",0,"jakub"
"2020-07-22","google.com",9,"jakub"
"2020-07-22","facebook.com",0,"jakub"
"2020-07-22","instagram.com",0,"jakub"
"2020-07-23","stackoverflow.com",0,"jakub"
"2020-07-23","wikipedia.org",0,"jakub"
"2020-07-23","github.com",0,"jakub"
"2020-07-23","pw.edu.pl",0,"jakub"
"2020-07-23","youtube.com",0,"jakub"
"2020-07-23","google.com",18,"jakub"
"2020-07-23","facebook.com",0,"jakub"
"2020-07-23","instagram.com",0,"jakub"
"2020-07-24","stackoverflow.com",0,"jakub"
"2020-07-24","wikipedia.org",0,"jakub"
"2020-07-24","github.com",0,"jakub"
"2020-07-24","pw.edu.pl",0,"jakub"
"2020-07-24","youtube.com",13,"jakub"
"2020-07-24","google.com",8,"jakub"
"2020-07-24","facebook.com",0,"jakub"
"2020-07-24","instagram.com",0,"jakub"
"2020-07-25","stackoverflow.com",0,"jakub"
"2020-07-25","wikipedia.org",0,"jakub"
"2020-07-25","github.com",0,"jakub"
"2020-07-25","pw.edu.pl",0,"jakub"
"2020-07-25","youtube.com",0,"jakub"
"2020-07-25","google.com",25,"jakub"
"2020-07-25","facebook.com",0,"jakub"
"2020-07-25","instagram.com",0,"jakub"
"2020-07-26","stackoverflow.com",0,"jakub"
"2020-07-26","wikipedia.org",0,"jakub"
"2020-07-26","github.com",0,"jakub"
"2020-07-26","pw.edu.pl",0,"jakub"
"2020-07-26","youtube.com",1,"jakub"
"2020-07-26","google.com",14,"jakub"
"2020-07-26","facebook.com",0,"jakub"
"2020-07-26","instagram.com",0,"jakub"
"2020-07-27","stackoverflow.com",0,"jakub"
"2020-07-27","wikipedia.org",1,"jakub"
"2020-07-27","github.com",0,"jakub"
"2020-07-27","pw.edu.pl",0,"jakub"
"2020-07-27","youtube.com",1,"jakub"
"2020-07-27","google.com",31,"jakub"
"2020-07-27","facebook.com",0,"jakub"
"2020-07-27","instagram.com",0,"jakub"
"2020-07-28","stackoverflow.com",0,"jakub"
"2020-07-28","wikipedia.org",0,"jakub"
"2020-07-28","github.com",0,"jakub"
"2020-07-28","pw.edu.pl",0,"jakub"
"2020-07-28","youtube.com",8,"jakub"
"2020-07-28","google.com",22,"jakub"
"2020-07-28","facebook.com",0,"jakub"
"2020-07-28","instagram.com",0,"jakub"
"2020-07-29","stackoverflow.com",0,"jakub"
"2020-07-29","wikipedia.org",6,"jakub"
"2020-07-29","github.com",0,"jakub"
"2020-07-29","pw.edu.pl",15,"jakub"
"2020-07-29","youtube.com",0,"jakub"
"2020-07-29","google.com",13,"jakub"
"2020-07-29","facebook.com",0,"jakub"
"2020-07-29","instagram.com",0,"jakub"
"2020-07-30","stackoverflow.com",0,"jakub"
"2020-07-30","wikipedia.org",0,"jakub"
"2020-07-30","github.com",0,"jakub"
"2020-07-30","pw.edu.pl",0,"jakub"
"2020-07-30","youtube.com",0,"jakub"
"2020-07-30","google.com",17,"jakub"
"2020-07-30","facebook.com",0,"jakub"
"2020-07-30","instagram.com",1,"jakub"
"2020-07-31","stackoverflow.com",0,"jakub"
"2020-07-31","wikipedia.org",0,"jakub"
"2020-07-31","github.com",0,"jakub"
"2020-07-31","pw.edu.pl",0,"jakub"
"2020-07-31","youtube.com",6,"jakub"
"2020-07-31","google.com",38,"jakub"
"2020-07-31","facebook.com",0,"jakub"
"2020-07-31","instagram.com",0,"jakub"
"2020-08-01","stackoverflow.com",0,"jakub"
"2020-08-01","wikipedia.org",2,"jakub"
"2020-08-01","github.com",0,"jakub"
"2020-08-01","pw.edu.pl",0,"jakub"
"2020-08-01","youtube.com",0,"jakub"
"2020-08-01","google.com",37,"jakub"
"2020-08-01","facebook.com",0,"jakub"
"2020-08-01","instagram.com",0,"jakub"
"2020-08-02","stackoverflow.com",0,"jakub"
"2020-08-02","wikipedia.org",1,"jakub"
"2020-08-02","github.com",0,"jakub"
"2020-08-02","pw.edu.pl",0,"jakub"
"2020-08-02","youtube.com",11,"jakub"
"2020-08-02","google.com",81,"jakub"
"2020-08-02","facebook.com",7,"jakub"
"2020-08-02","instagram.com",0,"jakub"
"2020-08-03","stackoverflow.com",0,"jakub"
"2020-08-03","wikipedia.org",1,"jakub"
"2020-08-03","github.com",0,"jakub"
"2020-08-03","pw.edu.pl",0,"jakub"
"2020-08-03","youtube.com",1,"jakub"
"2020-08-03","google.com",171,"jakub"
"2020-08-03","facebook.com",170,"jakub"
"2020-08-03","instagram.com",0,"jakub"
"2020-08-04","stackoverflow.com",0,"jakub"
"2020-08-04","wikipedia.org",3,"jakub"
"2020-08-04","github.com",0,"jakub"
"2020-08-04","pw.edu.pl",0,"jakub"
"2020-08-04","youtube.com",3,"jakub"
"2020-08-04","google.com",56,"jakub"
"2020-08-04","facebook.com",6,"jakub"
"2020-08-04","instagram.com",0,"jakub"
"2020-08-05","stackoverflow.com",0,"jakub"
"2020-08-05","wikipedia.org",0,"jakub"
"2020-08-05","github.com",0,"jakub"
"2020-08-05","pw.edu.pl",0,"jakub"
"2020-08-05","youtube.com",0,"jakub"
"2020-08-05","google.com",19,"jakub"
"2020-08-05","facebook.com",0,"jakub"
"2020-08-05","instagram.com",0,"jakub"
"2020-08-06","stackoverflow.com",0,"jakub"
"2020-08-06","wikipedia.org",1,"jakub"
"2020-08-06","github.com",0,"jakub"
"2020-08-06","pw.edu.pl",0,"jakub"
"2020-08-06","youtube.com",0,"jakub"
"2020-08-06","google.com",12,"jakub"
"2020-08-06","facebook.com",0,"jakub"
"2020-08-06","instagram.com",0,"jakub"
"2020-08-07","stackoverflow.com",0,"jakub"
"2020-08-07","wikipedia.org",0,"jakub"
"2020-08-07","github.com",0,"jakub"
"2020-08-07","pw.edu.pl",0,"jakub"
"2020-08-07","youtube.com",0,"jakub"
"2020-08-07","google.com",29,"jakub"
"2020-08-07","facebook.com",0,"jakub"
"2020-08-07","instagram.com",0,"jakub"
"2020-08-08","stackoverflow.com",0,"jakub"
"2020-08-08","wikipedia.org",1,"jakub"
"2020-08-08","github.com",0,"jakub"
"2020-08-08","pw.edu.pl",0,"jakub"
"2020-08-08","youtube.com",1,"jakub"
"2020-08-08","google.com",36,"jakub"
"2020-08-08","facebook.com",0,"jakub"
"2020-08-08","instagram.com",0,"jakub"
"2020-08-09","stackoverflow.com",0,"jakub"
"2020-08-09","wikipedia.org",0,"jakub"
"2020-08-09","github.com",0,"jakub"
"2020-08-09","pw.edu.pl",0,"jakub"
"2020-08-09","youtube.com",6,"jakub"
"2020-08-09","google.com",25,"jakub"
"2020-08-09","facebook.com",0,"jakub"
"2020-08-09","instagram.com",0,"jakub"
"2020-08-10","stackoverflow.com",0,"jakub"
"2020-08-10","wikipedia.org",0,"jakub"
"2020-08-10","github.com",0,"jakub"
"2020-08-10","pw.edu.pl",0,"jakub"
"2020-08-10","youtube.com",17,"jakub"
"2020-08-10","google.com",40,"jakub"
"2020-08-10","facebook.com",6,"jakub"
"2020-08-10","instagram.com",6,"jakub"
"2020-08-11","stackoverflow.com",0,"jakub"
"2020-08-11","wikipedia.org",0,"jakub"
"2020-08-11","github.com",0,"jakub"
"2020-08-11","pw.edu.pl",0,"jakub"
"2020-08-11","youtube.com",25,"jakub"
"2020-08-11","google.com",10,"jakub"
