"","endTime","artistName","trackName","msPlayed","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"1296","2020-03-30 11:40","Childish Gambino","24.19",479186,1274,0.538,0.463,0,-13.573,1,0.038,0.0946,0.000304,0.114,0.207,149.927,"audio_features","3IB89bAf5k60jLUFoWAmn1","spotify:track:3IB89bAf5k60jLUFoWAmn1","https://api.spotify.com/v1/tracks/3IB89bAf5k60jLUFoWAmn1","https://api.spotify.com/v1/audio-analysis/3IB89bAf5k60jLUFoWAmn1",479187,4
"1297","2020-03-30 11:43","Childish Gambino","32.22",192733,1275,0.708,0.636,11,-10.655,1,0.299,0.605,0.42,0.115,0.487,108.035,"audio_features","5UxxCtrLtSqOVRBQQn4ZJ3","spotify:track:5UxxCtrLtSqOVRBQQn4ZJ3","https://api.spotify.com/v1/tracks/5UxxCtrLtSqOVRBQQn4ZJ3","https://api.spotify.com/v1/audio-analysis/5UxxCtrLtSqOVRBQQn4ZJ3",192733,3
"1298","2020-03-30 11:47","Childish Gambino","35.31",236506,1276,0.798,0.559,5,-10.868,1,0.0592,0.286,0,0.349,0.604,102.018,"audio_features","4vS4FB3HXgOSmICeqEY0Gh","spotify:track:4vS4FB3HXgOSmICeqEY0Gh","https://api.spotify.com/v1/tracks/4vS4FB3HXgOSmICeqEY0Gh","https://api.spotify.com/v1/audio-analysis/4vS4FB3HXgOSmICeqEY0Gh",236507,4
"1299","2020-03-30 11:50","Childish Gambino","39.28",179360,1277,0.44,0.106,2,-13.786,0,0.271,0.808,0,0.285,0.175,93.921,"audio_features","2VMzIZtoTgnKydwx6cRPq7","spotify:track:2VMzIZtoTgnKydwx6cRPq7","https://api.spotify.com/v1/tracks/2VMzIZtoTgnKydwx6cRPq7","https://api.spotify.com/v1/audio-analysis/2VMzIZtoTgnKydwx6cRPq7",179360,4
"1300","2020-03-30 11:55","Childish Gambino","42.26",321386,1278,0.576,0.486,7,-9.727,1,0.154,0.456,0.134,0.0676,0.178,165.816,"audio_features","5CTzapBNGovLrqPas4cy7J","spotify:track:5CTzapBNGovLrqPas4cy7J","https://api.spotify.com/v1/tracks/5CTzapBNGovLrqPas4cy7J","https://api.spotify.com/v1/audio-analysis/5CTzapBNGovLrqPas4cy7J",321387,4
"1301","2020-03-30 12:01","Childish Gambino","47.48",360933,1279,0.681,0.597,4,-12.623,0,0.0637,0.378,0.582,0.125,0.486,148.018,"audio_features","7l8qR2ndOxgE9hbfQf6gxA","spotify:track:7l8qR2ndOxgE9hbfQf6gxA","https://api.spotify.com/v1/tracks/7l8qR2ndOxgE9hbfQf6gxA","https://api.spotify.com/v1/audio-analysis/7l8qR2ndOxgE9hbfQf6gxA",360933,4
"1302","2020-03-30 12:05","Childish Gambino","53.49",235280,1280,0.518,0.952,6,-5.274,0,0.198,0.0287,0,0.381,0.622,171.905,"audio_features","2alJKJoqOOEPVU1Do3eIjJ","spotify:track:2alJKJoqOOEPVU1Do3eIjJ","https://api.spotify.com/v1/tracks/2alJKJoqOOEPVU1Do3eIjJ","https://api.spotify.com/v1/audio-analysis/2alJKJoqOOEPVU1Do3eIjJ",235280,4
"1303","2020-03-30 12:09","Childish Gambino","The Night Me and Your Mama Met",214080,1281,0.606,0.112,1,-15.055,0,0.0295,0.967,0.203,0.0611,0.11,134.061,"audio_features","6iGPBcdGv5gVGFZiKAGID5","spotify:track:6iGPBcdGv5gVGFZiKAGID5","https://api.spotify.com/v1/tracks/6iGPBcdGv5gVGFZiKAGID5","https://api.spotify.com/v1/audio-analysis/6iGPBcdGv5gVGFZiKAGID5",214080,3
"1304","2020-03-30 12:11","Vince Staples","Yo Love - From ""Queen & Slim: The Soundtrack""",143830,1282,0.703,0.573,0,-9.032,1,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,"audio_features","3Vj8RQkFwOmDvUrwu6MtQZ","spotify:track:3Vj8RQkFwOmDvUrwu6MtQZ","https://api.spotify.com/v1/tracks/3Vj8RQkFwOmDvUrwu6MtQZ","https://api.spotify.com/v1/audio-analysis/3Vj8RQkFwOmDvUrwu6MtQZ",143830,4
"1305","2020-03-30 12:14","GoldLink","Crew (feat. Brent Faiyaz & Shy Glizzy)",176702,1283,0.728,0.607,1,-8.417,0,0.132,0.133,0,0.0864,0.445,129.938,"audio_features","15EPc80XuFrb2LmOzGjuRg","spotify:track:15EPc80XuFrb2LmOzGjuRg","https://api.spotify.com/v1/tracks/15EPc80XuFrb2LmOzGjuRg","https://api.spotify.com/v1/audio-analysis/15EPc80XuFrb2LmOzGjuRg",176702,4
"1306","2020-03-30 12:17","BROCKHAMPTON","BOY BYE",142186,1284,0.869,0.747,9,-7.143,1,0.151,0.512,0,0.124,0.784,124.932,"audio_features","6e7hIhOLH9zvb3zP5O5gt0","spotify:track:6e7hIhOLH9zvb3zP5O5gt0","https://api.spotify.com/v1/tracks/6e7hIhOLH9zvb3zP5O5gt0","https://api.spotify.com/v1/audio-analysis/6e7hIhOLH9zvb3zP5O5gt0",142187,4
"1307","2020-03-30 12:21","Childish Gambino","What Kind of Love",242973,1285,0.369,0.152,2,-25.367,1,0.0343,0.708,0.0046,0.0979,0.287,80.568,"audio_features","2EUySk7Gn2No48kuaZUSli","spotify:track:2EUySk7Gn2No48kuaZUSli","https://api.spotify.com/v1/tracks/2EUySk7Gn2No48kuaZUSli","https://api.spotify.com/v1/audio-analysis/2EUySk7Gn2No48kuaZUSli",242973,4
"1308","2020-03-30 12:23","Denzel Curry","DIET_",143733,1286,0.724,0.771,5,-6.208,0,0.369,0.0889,0,0.362,0.867,90.565,"audio_features","1AzqpMy3yLYNITSOUrnL8i","spotify:track:1AzqpMy3yLYNITSOUrnL8i","https://api.spotify.com/v1/tracks/1AzqpMy3yLYNITSOUrnL8i","https://api.spotify.com/v1/audio-analysis/1AzqpMy3yLYNITSOUrnL8i",143733,4
"1309","2020-03-30 16:44","Mac Miller","Good News",143914,1287,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,"audio_features","1DWZUa5Mzf2BwzpHtgbHPY","spotify:track:1DWZUa5Mzf2BwzpHtgbHPY","https://api.spotify.com/v1/tracks/1DWZUa5Mzf2BwzpHtgbHPY","https://api.spotify.com/v1/audio-analysis/1DWZUa5Mzf2BwzpHtgbHPY",342040,4
"1310","2020-03-30 16:50","Pearl Jam","Who Ever Said",311586,1288,0.476,0.907,9,-5.661,1,0.0516,0.0013,6.84e-06,0.167,0.527,149.16,"audio_features","7oAS6XiQ8y8wpkRWxQ9MD7","spotify:track:7oAS6XiQ8y8wpkRWxQ9MD7","https://api.spotify.com/v1/tracks/7oAS6XiQ8y8wpkRWxQ9MD7","https://api.spotify.com/v1/audio-analysis/7oAS6XiQ8y8wpkRWxQ9MD7",311587,4
"1311","2020-03-30 16:53","Pearl Jam","Superblood Wolfmoon",229466,1289,0.511,0.93,9,-5.173,1,0.0522,0.00556,0,0.403,0.881,153.376,"audio_features","2PETsovNFRjQOSMWj8gNii","spotify:track:2PETsovNFRjQOSMWj8gNii","https://api.spotify.com/v1/tracks/2PETsovNFRjQOSMWj8gNii","https://api.spotify.com/v1/audio-analysis/2PETsovNFRjQOSMWj8gNii",229467,4
"1312","2020-03-30 16:58","Pearl Jam","Dance Of The Clairvoyants",265306,1290,0.741,0.711,11,-7.744,0,0.0416,0.0122,0.000696,0.0836,0.649,113.971,"audio_features","3Y1q37A7ecFEdR5IAMWodA","spotify:track:3Y1q37A7ecFEdR5IAMWodA","https://api.spotify.com/v1/tracks/3Y1q37A7ecFEdR5IAMWodA","https://api.spotify.com/v1/audio-analysis/3Y1q37A7ecFEdR5IAMWodA",265307,4
"1313","2020-03-30 17:03","Pearl Jam","Quick Escape",286573,1291,0.417,0.932,9,-5.482,1,0.055,0.000187,0.00121,0.326,0.436,163.527,"audio_features","3FoykAESe8MNT69DpM6B4c","spotify:track:3FoykAESe8MNT69DpM6B4c","https://api.spotify.com/v1/tracks/3FoykAESe8MNT69DpM6B4c","https://api.spotify.com/v1/audio-analysis/3FoykAESe8MNT69DpM6B4c",286573,4
"1314","2020-03-30 17:06","Pearl Jam","Alright",223600,1292,0.58,0.389,4,-10.609,1,0.0252,0.425,0.0848,0.0917,0.326,99.998,"audio_features","5eBejwoNeBp7EtGGz54uQj","spotify:track:5eBejwoNeBp7EtGGz54uQj","https://api.spotify.com/v1/tracks/5eBejwoNeBp7EtGGz54uQj","https://api.spotify.com/v1/audio-analysis/5eBejwoNeBp7EtGGz54uQj",223600,4
"1315","2020-03-30 17:13","Pearl Jam","Seven O'Clock",374373,1293,0.352,0.645,9,-6.624,0,0.0388,0.153,2.13e-06,0.109,0.449,199.929,"audio_features","2JmykqxMj8Gb5ZMX4F4BAK","spotify:track:2JmykqxMj8Gb5ZMX4F4BAK","https://api.spotify.com/v1/tracks/2JmykqxMj8Gb5ZMX4F4BAK","https://api.spotify.com/v1/audio-analysis/2JmykqxMj8Gb5ZMX4F4BAK",374373,4
"1316","2020-03-30 17:17","Pearl Jam","Never Destination",257640,1294,0.418,0.98,2,-5.318,1,0.0554,0.00332,1.3e-05,0.257,0.571,163.381,"audio_features","2gxQigO5StuN5g8AMlWoLI","spotify:track:2gxQigO5StuN5g8AMlWoLI","https://api.spotify.com/v1/tracks/2gxQigO5StuN5g8AMlWoLI","https://api.spotify.com/v1/audio-analysis/2gxQigO5StuN5g8AMlWoLI",257640,4
"1317","2020-03-30 17:21","Pearl Jam","Take The Long Way",221853,1295,0.379,0.94,2,-5.646,1,0.0619,0.0177,3.11e-05,0.373,0.765,175.991,"audio_features","1C9c7jWJRqPDn4hzv5wzm5","spotify:track:1C9c7jWJRqPDn4hzv5wzm5","https://api.spotify.com/v1/tracks/1C9c7jWJRqPDn4hzv5wzm5","https://api.spotify.com/v1/audio-analysis/1C9c7jWJRqPDn4hzv5wzm5",221853,1
"1318","2020-03-30 17:24","Pearl Jam","Buckle Up",216853,1296,0.643,0.471,0,-9.87,1,0.0257,0.344,0.00171,0.12,0.478,102.549,"audio_features","6R93ndVLgqG771h7pnX75V","spotify:track:6R93ndVLgqG771h7pnX75V","https://api.spotify.com/v1/tracks/6R93ndVLgqG771h7pnX75V","https://api.spotify.com/v1/audio-analysis/6R93ndVLgqG771h7pnX75V",216853,4
"1319","2020-03-30 17:30","Pearl Jam","Comes Then Goes",362466,1297,0.424,0.291,9,-11.362,1,0.0306,0.752,4.81e-06,0.193,0.261,121.474,"audio_features","1Rjk4jlqDbMhIPFTXfP7ud","spotify:track:1Rjk4jlqDbMhIPFTXfP7ud","https://api.spotify.com/v1/tracks/1Rjk4jlqDbMhIPFTXfP7ud","https://api.spotify.com/v1/audio-analysis/1Rjk4jlqDbMhIPFTXfP7ud",362467,4
"1320","2020-03-30 17:36","Pearl Jam","Retrograde",322306,1298,0.463,0.62,8,-8.141,1,0.0301,0.172,2.77e-05,0.111,0.259,107.076,"audio_features","2D68wN3hwEZFdeui0c5Ar6","spotify:track:2D68wN3hwEZFdeui0c5Ar6","https://api.spotify.com/v1/tracks/2D68wN3hwEZFdeui0c5Ar6","https://api.spotify.com/v1/audio-analysis/2D68wN3hwEZFdeui0c5Ar6",322307,4
"1321","2020-03-30 17:41","Pearl Jam","River Cross",354946,1299,0.498,0.51,0,-10.319,1,0.0358,0.544,0.000119,0.0839,0.225,119.937,"audio_features","3vM4uIHDY9nAZcRRoyXnLX","spotify:track:3vM4uIHDY9nAZcRRoyXnLX","https://api.spotify.com/v1/tracks/3vM4uIHDY9nAZcRRoyXnLX","https://api.spotify.com/v1/audio-analysis/3vM4uIHDY9nAZcRRoyXnLX",354947,4
"1322","2020-03-30 17:47","Pearl Jam","Love, Reign O'er Me",332666,1300,0.222,0.768,7,-4.685,1,0.0498,0.0133,0.00111,0.303,0.0988,114.034,"audio_features","5ZfsG6AXxJBSaiAyKuTSgy","spotify:track:5ZfsG6AXxJBSaiAyKuTSgy","https://api.spotify.com/v1/tracks/5ZfsG6AXxJBSaiAyKuTSgy","https://api.spotify.com/v1/audio-analysis/5ZfsG6AXxJBSaiAyKuTSgy",332667,3
"1323","2020-03-30 17:51","Nirvana","In Bloom - Nevermind Version",255080,1301,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,"audio_features","30HCB1FoE77IfGRyNv4eFq","spotify:track:30HCB1FoE77IfGRyNv4eFq","https://api.spotify.com/v1/tracks/30HCB1FoE77IfGRyNv4eFq","https://api.spotify.com/v1/audio-analysis/30HCB1FoE77IfGRyNv4eFq",255080,4
"1324","2020-03-30 17:55","Eddie Vedder","Society",236306,1302,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,"audio_features","3bHhUEOTIbezeZ856R0BX5","spotify:track:3bHhUEOTIbezeZ856R0BX5","https://api.spotify.com/v1/tracks/3bHhUEOTIbezeZ856R0BX5","https://api.spotify.com/v1/audio-analysis/3bHhUEOTIbezeZ856R0BX5",236307,4
"1325","2020-03-30 18:02","TOOL","The Pot",381946,1303,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,"audio_features","1lATXTBJDHwawvT1UfxWu3","spotify:track:1lATXTBJDHwawvT1UfxWu3","https://api.spotify.com/v1/tracks/1lATXTBJDHwawvT1UfxWu3","https://api.spotify.com/v1/audio-analysis/1lATXTBJDHwawvT1UfxWu3",381947,4
"1326","2020-03-30 18:06","Pearl Jam","Unthought Known",248666,1304,0.611,0.567,0,-6.665,1,0.0311,0.00255,7.1e-06,0.0996,0.689,118.777,"audio_features","0mGBA5vtFH58DucfqaW6oG","spotify:track:0mGBA5vtFH58DucfqaW6oG","https://api.spotify.com/v1/tracks/0mGBA5vtFH58DucfqaW6oG","https://api.spotify.com/v1/audio-analysis/0mGBA5vtFH58DucfqaW6oG",248667,4
"1327","2020-03-30 18:10","Temple Of The Dog","Hunger Strike - 25th Anniversary Mix",246266,1305,0.384,0.733,7,-6.522,1,0.0318,0.0249,2.61e-05,0.114,0.314,137.834,"audio_features","3CtphwpjC0XjIVpLFvGiQR","spotify:track:3CtphwpjC0XjIVpLFvGiQR","https://api.spotify.com/v1/tracks/3CtphwpjC0XjIVpLFvGiQR","https://api.spotify.com/v1/audio-analysis/3CtphwpjC0XjIVpLFvGiQR",246267,4
"1328","2020-03-30 18:14","Alice In Chains","Check My Brain",237906,1306,0.441,0.845,10,-3.315,1,0.0462,3.28e-06,0.0533,0.723,0.304,113.989,"audio_features","2O2ii9OPZYh1NBXo9FtE0Y","spotify:track:2O2ii9OPZYh1NBXo9FtE0Y","https://api.spotify.com/v1/tracks/2O2ii9OPZYh1NBXo9FtE0Y","https://api.spotify.com/v1/audio-analysis/2O2ii9OPZYh1NBXo9FtE0Y",237907,4
"1329","2020-03-30 18:18","Nirvana","The Man Who Sold The World",261093,1307,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,"audio_features","15VRO9CQwMpbqUYA7e6Hwg","spotify:track:15VRO9CQwMpbqUYA7e6Hwg","https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg","https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg",261093,4
"1330","2020-03-30 18:22","Pearl Jam","Superblood Wolfmoon",229466,1308,0.511,0.93,9,-5.173,1,0.0522,0.00556,0,0.403,0.881,153.376,"audio_features","2PETsovNFRjQOSMWj8gNii","spotify:track:2PETsovNFRjQOSMWj8gNii","https://api.spotify.com/v1/tracks/2PETsovNFRjQOSMWj8gNii","https://api.spotify.com/v1/audio-analysis/2PETsovNFRjQOSMWj8gNii",229467,4
"1331","2020-03-30 18:27","R.E.M.","Losing My Religion",268426,1309,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,"audio_features","31AOj9sFz2gM0O3hMARRBx","spotify:track:31AOj9sFz2gM0O3hMARRBx","https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx","https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx",268427,4
"1332","2020-03-30 18:30","Hole","Malibu",230040,1310,0.528,0.904,2,-5.854,1,0.0343,0.000833,0,0.174,0.678,122.372,"audio_features","5bVOX6eyHsML2sB4aMlZEi","spotify:track:5bVOX6eyHsML2sB4aMlZEi","https://api.spotify.com/v1/tracks/5bVOX6eyHsML2sB4aMlZEi","https://api.spotify.com/v1/audio-analysis/5bVOX6eyHsML2sB4aMlZEi",230040,4
"1333","2020-03-30 18:34","Stone Temple Pilots","Plush - Acoustic",230293,1311,0.644,0.363,5,-11.019,0,0.0397,0.712,0,0.659,0.303,133.396,"audio_features","3ftHrCjsTUPLgI48m67byk","spotify:track:3ftHrCjsTUPLgI48m67byk","https://api.spotify.com/v1/tracks/3ftHrCjsTUPLgI48m67byk","https://api.spotify.com/v1/audio-analysis/3ftHrCjsTUPLgI48m67byk",230293,4
"1334","2020-03-30 18:37","Pearl Jam","The End",177400,1312,0.587,0.252,6,-10.071,1,0.0358,0.842,0,0.0946,0.332,117.296,"audio_features","0PkOdIbNj8L3e0p1JGIfLO","spotify:track:0PkOdIbNj8L3e0p1JGIfLO","https://api.spotify.com/v1/tracks/0PkOdIbNj8L3e0p1JGIfLO","https://api.spotify.com/v1/audio-analysis/0PkOdIbNj8L3e0p1JGIfLO",177400,4
"1335","2020-03-30 18:42","The Smashing Pumpkins","1979 - Remastered 2012",266200,1313,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,"audio_features","5QLHGv0DfpeXLNFo7SFEy1","spotify:track:5QLHGv0DfpeXLNFo7SFEy1","https://api.spotify.com/v1/tracks/5QLHGv0DfpeXLNFo7SFEy1","https://api.spotify.com/v1/audio-analysis/5QLHGv0DfpeXLNFo7SFEy1",266200,4
"1336","2020-03-30 18:48","TOOL","Schism",403533,1314,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,"audio_features","55mJleti2WfWEFNFcBduhc","spotify:track:55mJleti2WfWEFNFcBduhc","https://api.spotify.com/v1/tracks/55mJleti2WfWEFNFcBduhc","https://api.spotify.com/v1/audio-analysis/55mJleti2WfWEFNFcBduhc",403533,3
"1337","2020-03-30 18:53","Foo Fighters","Times Like These",265560,1315,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,"audio_features","67vYdAAM3oGsEImCRfbtsF","spotify:track:67vYdAAM3oGsEImCRfbtsF","https://api.spotify.com/v1/tracks/67vYdAAM3oGsEImCRfbtsF","https://api.spotify.com/v1/audio-analysis/67vYdAAM3oGsEImCRfbtsF",265560,4
"1338","2020-03-30 18:57","Pearl Jam","Given to Fly",238866,1316,0.317,0.764,7,-7.076,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,"audio_features","3vL9lPWBuv0ZR3c5YmdhDl","spotify:track:3vL9lPWBuv0ZR3c5YmdhDl","https://api.spotify.com/v1/tracks/3vL9lPWBuv0ZR3c5YmdhDl","https://api.spotify.com/v1/audio-analysis/3vL9lPWBuv0ZR3c5YmdhDl",238867,4
"1339","2020-03-30 19:02","Nirvana","Smells Like Teen Spirit",301920,1317,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,"audio_features","5ghIJDpPoe3CfHMGu71E6T","spotify:track:5ghIJDpPoe3CfHMGu71E6T","https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T","https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T",301920,4
"1340","2020-03-30 19:06","Incubus","Are You In?",264200,1318,0.526,0.587,2,-8.733,1,0.039,0.24,0.243,0.886,0.364,93.986,"audio_features","1MvJno497VkQR3RsiJcRVm","spotify:track:1MvJno497VkQR3RsiJcRVm","https://api.spotify.com/v1/tracks/1MvJno497VkQR3RsiJcRVm","https://api.spotify.com/v1/audio-analysis/1MvJno497VkQR3RsiJcRVm",264200,4
"1341","2020-03-30 19:10","TOOL","Jambi",253900,1319,0.475,0.831,9,-7.419,0,0.0505,0.000145,0.854,0.346,0.521,110.42,"audio_features","2gbPu2QNqhnnqtfK3yyeZ0","spotify:track:2gbPu2QNqhnnqtfK3yyeZ0","https://api.spotify.com/v1/tracks/2gbPu2QNqhnnqtfK3yyeZ0","https://api.spotify.com/v1/audio-analysis/2gbPu2QNqhnnqtfK3yyeZ0",448613,3
"1342","2020-03-30 19:15","The Weeknd","Alone Again",250053,1320,0.218,0.652,4,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375,"audio_features","6b5P51m8xx2XA6U7sdNZ5E","spotify:track:6b5P51m8xx2XA6U7sdNZ5E","https://api.spotify.com/v1/tracks/6b5P51m8xx2XA6U7sdNZ5E","https://api.spotify.com/v1/audio-analysis/6b5P51m8xx2XA6U7sdNZ5E",250053,4
"1343","2020-03-30 19:19","The Weeknd","Too Late",239973,1321,0.638,0.863,4,-5.221,0,0.132,0.052,5.46e-05,0.685,0.226,120.077,"audio_features","2K9Ovn1o2bTGqbsABGC6m3","spotify:track:2K9Ovn1o2bTGqbsABGC6m3","https://api.spotify.com/v1/tracks/2K9Ovn1o2bTGqbsABGC6m3","https://api.spotify.com/v1/audio-analysis/2K9Ovn1o2bTGqbsABGC6m3",239973,4
"1344","2020-03-30 19:22","The Weeknd","Hardest To Love",211400,1322,0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957,"audio_features","6kWxIqQDsKFYCJGbU4AjCX","spotify:track:6kWxIqQDsKFYCJGbU4AjCX","https://api.spotify.com/v1/tracks/6kWxIqQDsKFYCJGbU4AjCX","https://api.spotify.com/v1/audio-analysis/6kWxIqQDsKFYCJGbU4AjCX",211400,4
"1345","2020-03-30 19:25","The Weeknd","Scared To Live",191306,1323,0.504,0.498,0,-8.24,1,0.0499,0.131,0,0.0929,0.196,87.221,"audio_features","4BGZF4oLbTL0pWm7C18pbv","spotify:track:4BGZF4oLbTL0pWm7C18pbv","https://api.spotify.com/v1/tracks/4BGZF4oLbTL0pWm7C18pbv","https://api.spotify.com/v1/audio-analysis/4BGZF4oLbTL0pWm7C18pbv",191307,4
"1346","2020-03-30 19:30","The Weeknd","Snowchild",247186,1324,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062,"audio_features","3WlbeuhfRSqU7ylK2Ui5U7","spotify:track:3WlbeuhfRSqU7ylK2Ui5U7","https://api.spotify.com/v1/tracks/3WlbeuhfRSqU7ylK2Ui5U7","https://api.spotify.com/v1/audio-analysis/3WlbeuhfRSqU7ylK2Ui5U7",247187,4
"1347","2020-03-30 19:35","The Weeknd","Escape From LA",355960,1325,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,"audio_features","1sOW4PuG5X3Ie3EXUhAopJ","spotify:track:1sOW4PuG5X3Ie3EXUhAopJ","https://api.spotify.com/v1/tracks/1sOW4PuG5X3Ie3EXUhAopJ","https://api.spotify.com/v1/audio-analysis/1sOW4PuG5X3Ie3EXUhAopJ",355960,4
"1348","2020-03-30 19:39","The Weeknd","Heartless",198266,1326,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,"audio_features","6bnF93Rx87YqUBLSgjiMU8","spotify:track:6bnF93Rx87YqUBLSgjiMU8","https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8","https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8",198267,4
"1349","2020-03-30 19:43","The Weeknd","Faith",283226,1327,0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946,"audio_features","3orEOtd8CPL8GFlpRpKuoE","spotify:track:3orEOtd8CPL8GFlpRpKuoE","https://api.spotify.com/v1/tracks/3orEOtd8CPL8GFlpRpKuoE","https://api.spotify.com/v1/audio-analysis/3orEOtd8CPL8GFlpRpKuoE",283227,4
"1350","2020-03-30 19:47","The Weeknd","Blinding Lights",200040,1328,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features","0VjIjW4GlUZAMYd2vXMi3b","spotify:track:0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b",200040,4
"1351","2020-03-30 19:49","The Weeknd","In Your Eyes",110146,1329,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,"audio_features","7szuecWAPwGoV1e5vGu8tl","spotify:track:7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl",237520,4
"1352","2020-03-30 19:55","Bon Jovi","Unbroken (ft. The Invictus Games Choir)",316374,1330,0.343,0.637,3,-5.865,1,0.0406,0.111,0,0.065,0.336,108.192,"audio_features","1pYVcCdDhX3zw8Z1qkMIxc","spotify:track:1pYVcCdDhX3zw8Z1qkMIxc","https://api.spotify.com/v1/tracks/1pYVcCdDhX3zw8Z1qkMIxc","https://api.spotify.com/v1/audio-analysis/1pYVcCdDhX3zw8Z1qkMIxc",316375,4
"1353","2020-03-30 20:00","Bon Jovi","Bad Medicine",316706,1331,0.555,0.973,9,-3.804,1,0.035,0.048,0,0.0853,0.805,118.642,"audio_features","72hcFp4tYkd3dbNA9dZ3Pv","spotify:track:72hcFp4tYkd3dbNA9dZ3Pv","https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv","https://api.spotify.com/v1/audio-analysis/72hcFp4tYkd3dbNA9dZ3Pv",316707,4
"1354","2020-03-30 20:04","Ozzy Osbourne","Straight to Hell",225027,1332,0.436,0.761,8,-2.43,1,0.0506,0.00127,0.00403,0.173,0.282,142.027,"audio_features","1mbPPfppc4tbxyvSRpgPrY","spotify:track:1mbPPfppc4tbxyvSRpgPrY","https://api.spotify.com/v1/tracks/1mbPPfppc4tbxyvSRpgPrY","https://api.spotify.com/v1/audio-analysis/1mbPPfppc4tbxyvSRpgPrY",225027,4
"1355","2020-03-30 20:09","Aerosmith","Sweet Emotion",274133,1333,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,"audio_features","24NwBd5vZ2CK8VOQVnqdxr","spotify:track:24NwBd5vZ2CK8VOQVnqdxr","https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr","https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr",274133,4
"1356","2020-03-30 20:13","AC/DC","Whole Lotta Rosie",259442,1334,0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,"audio_features","4wYq5wugZDzQiMZQYG4wVB","spotify:track:4wYq5wugZDzQiMZQYG4wVB","https://api.spotify.com/v1/tracks/4wYq5wugZDzQiMZQYG4wVB","https://api.spotify.com/v1/audio-analysis/4wYq5wugZDzQiMZQYG4wVB",333800,4
"1357","2020-03-30 20:17","LAUNDER","Fade",203444,1335,0.635,0.63,4,-8.756,1,0.0276,0.0511,0.821,0.122,0.602,125.02,"audio_features","56aGCgQHz0eRCNXcuNY99B","spotify:track:56aGCgQHz0eRCNXcuNY99B","https://api.spotify.com/v1/tracks/56aGCgQHz0eRCNXcuNY99B","https://api.spotify.com/v1/audio-analysis/56aGCgQHz0eRCNXcuNY99B",203445,4
