"","artistName","endTime"
"1576","    Kendrick Lamar",2020-03-20
"1577","       Hocus Pocus",2020-03-20
"1578","      Tash Sultana",2020-03-20
"1579","         The Kooks",2020-03-20
"1580","              Blur",2020-03-20
"1581","       Ocean Alley",2020-03-20
"1582","    Piotr Bukartyk",2020-03-20
"1583","            Eagles",2020-03-20
"1584","The Brian Jones...",2020-03-20
"1585","     BADBADNOTGOOD",2020-03-20
"1586","      Jordan Rakei",2020-03-20
"1587","       Andrew Bird",2020-03-20
"1588","       The Strokes",2020-03-20
"1589","       Kevin Morby",2020-03-20
"1590","           LEISURE",2020-03-20
"1591","        Jamie Woon",2020-03-20
"1592","               Her",2020-03-20
"1593","          Bitamina",2020-03-20
"1594","      Mela Koteluk",2020-03-20
"1595","Fisz Emade Twor...",2020-03-20
"1596","    Ralph Kaminski",2020-03-20
"1597","       James Blake",2020-03-20
"1598","       George Ezra",2020-03-20
"1599","       George Ezra",2020-03-20
"1600","          O.S.T.R.",2020-03-20
"1601","          Bitamina",2020-03-20
"1602","          Bitamina",2020-03-20
"1603","          Bitamina",2020-03-20
"1604","       Tame Impala",2020-03-20
"1605","       Tame Impala",2020-03-20
"1606","       Tame Impala",2020-03-20
"1607"," Cage The Elephant",2020-03-20
"1608"," Cage The Elephant",2020-03-20
"1609","               M83",2020-03-20
"1610","    Ralph Kaminski",2020-03-20
"1611","    Ralph Kaminski",2020-03-23
"1612","       Artur Rojek",2020-03-23
"1613"," Portugal. The Man",2020-03-23
"1614","          Kasabian",2020-03-23
"1615","Eagles Of Death...",2020-03-23
"1616","    Arctic Monkeys",2020-03-23
"1617","               DMX",2020-03-23
"1618","Macklemore & Ry...",2020-03-23
"1619","        Macklemore",2020-03-23
"1620","        Manu Pilas",2020-03-23
"1621","       Major Lazer",2020-03-23
"1622","               DMX",2020-03-23
"1623","      Dan Auerbach",2020-03-25
"1624","      Elder Island",2020-03-25
"1625","         The Kooks",2020-03-25
"1626","Rage Against Th...",2020-03-26
"1627","          Gorillaz",2020-03-26
"1628","Queens of the S...",2020-03-26
"1629","          Kasabian",2020-03-26
"1630","Macklemore & Ry...",2020-03-26
"1631","        Macklemore",2020-03-26
"1632","      Dan Auerbach",2020-03-27
"1633","      Dan Auerbach",2020-03-27
"1634","      Dan Auerbach",2020-03-27
"1635","      Dan Auerbach",2020-03-27
"1636","      Dan Auerbach",2020-03-27
"1637","      Dan Auerbach",2020-03-27
"1638","      Dan Auerbach",2020-03-27
"1639","      Dan Auerbach",2020-03-27
"1640","      Dan Auerbach",2020-03-27
"1641","      Dan Auerbach",2020-03-27
"1642","      Dan Auerbach",2020-03-27
"1643","    The Black Keys",2020-03-27
"1644","          The Arcs",2020-03-27
"1645","           Dr. Dog",2020-03-27
"1646"," My Morning Jacket",2020-03-27
"1647","The Shouting Ma...",2020-03-27
"1648","             Spoon",2020-03-27
"1649","    The Black Keys",2020-03-27
"1650","St. Paul & The ...",2020-03-27
"1651","      Dan Auerbach",2020-03-27
"1652","          The Arcs",2020-03-27
"1653","    Alabama Shakes",2020-03-27
"1654","      Broken Bells",2020-03-27
"1655","    The Black Keys",2020-03-27
"1656","      Dan Auerbach",2020-03-27
"1657","        Houndmouth",2020-03-27
"1658","St. Paul & The ...",2020-03-27
"1659"," Black Pistol Fire",2020-03-27
"1660","        Jamie Woon",2020-03-29
"1661","     Keith Jarrett",2020-03-29
"1662","    Richard Hawley",2020-03-29
"1663","       Kevin Morby",2020-03-29
"1664","Bobby ""Blue"" Bland",2020-03-29
"1665","        Jamie Woon",2020-03-29
"1666","        Jamie Woon",2020-03-29
"1667","        Jamie Woon",2020-03-29
"1668","    Richard Hawley",2020-03-29
"1669","    Richard Hawley",2020-03-29
"1670","    Richard Hawley",2020-03-29
"1671","    Richard Hawley",2020-03-29
"1672","    Richard Hawley",2020-03-29
"1673","     Keith Jarrett",2020-03-29
"1674","       Kevin Morby",2020-03-29
"1675","Bobby ""Blue"" Bland",2020-03-29
"1676","       James Blake",2020-03-29
"1677","              Rhye",2020-03-29
"1678","      Dan Auerbach",2020-03-29
"1679","              RJD2",2020-03-29
"1680","      Elder Island",2020-03-29
"1681","    Kendrick Lamar",2020-03-29
"1682","   Charles Bradley",2020-03-29
"1683","      Leon Bridges",2020-03-29
"1684","Lee Fields & Th...",2020-03-29
"1685","              Moby",2020-03-29
"1686","       Hocus Pocus",2020-03-29
"1687","    Sticky Fingers",2020-03-29
"1688","  Michael Kiwanuka",2020-03-29
"1689","    Massive Attack",2020-03-29
"1690","Krzysztof Pende...",2020-03-29
"1691","Krzysztof Pende...",2020-03-29
"1692","The Brian Jones...",2020-03-29
"1693","        DOPE LEMON",2020-03-29
"1694","      Lana Del Rey",2020-03-30
"1695","      Lana Del Rey",2020-03-30
"1696","      Lana Del Rey",2020-03-30
"1697","      Lana Del Rey",2020-03-30
"1698","      Lana Del Rey",2020-03-30
"1699","      Lana Del Rey",2020-03-30
"1700","      Lana Del Rey",2020-03-30
"1701","      Lana Del Rey",2020-03-30
"1702","      Lana Del Rey",2020-03-30
"1703","      Lana Del Rey",2020-03-30
"1704","      Lana Del Rey",2020-03-30
"1705","      Lana Del Rey",2020-03-30
"1706","      Lana Del Rey",2020-03-30
"1707","      Lana Del Rey",2020-03-30
"1708","      Lana Del Rey",2020-03-30
"1709","      Lana Del Rey",2020-03-30
"1710","      Lana Del Rey",2020-03-30
"1711","      Lana Del Rey",2020-03-30
"1712","      Lana Del Rey",2020-03-30
"1713","      Lana Del Rey",2020-03-30
"1714","      Lana Del Rey",2020-03-30
"1715","      Lana Del Rey",2020-03-30
"1716","      Lana Del Rey",2020-03-30
"1717","      Lana Del Rey",2020-03-30
"1718","       girl in red",2020-03-30
"1719","      Blood Orange",2020-03-30
"1720","  Sharon Van Etten",2020-03-30
"1721","      Lana Del Rey",2020-03-30
"1722","             Lorde",2020-03-30
"1723"," The Neighbourhood",2020-03-30
"1724","    Sufjan Stevens",2020-03-30
"1725","      Lana Del Rey",2020-03-30
"1726","       beabadoobee",2020-03-30
"1727","       Beach House",2020-03-30
"1728","          Labrinth",2020-03-30
"1729","      Lana Del Rey",2020-03-30
"1730","         FKA twigs",2020-03-30
"1731","    Alabama Shakes",2020-03-30
"1732","         Bora York",2020-03-30
"1733","      Neil Diamond",2020-03-30
"1734","Phyllis Taylor ...",2020-03-30
"1735"," Ol' Dirty Bastard",2020-03-30
"1736","         Animotion",2020-03-30
"1737","               LEN",2020-03-30
"1738","        Chet Faker",2020-03-30
"1739","        Chet Faker",2020-03-30
"1740","        Chet Faker",2020-03-30
"1741","        Chet Faker",2020-03-30
"1742","        Chet Faker",2020-03-30
"1743","        Chet Faker",2020-03-30
"1744","        Chet Faker",2020-03-30
"1745","        Chet Faker",2020-03-30
"1746","        Chet Faker",2020-03-30
"1747","        Chet Faker",2020-03-30
"1748","        Chet Faker",2020-03-30
"1749","        Chet Faker",2020-03-30
"1750"," Portugal. The Man",2020-03-31
"1751","        Chet Faker",2020-03-31
"1752","Eagles Of Death...",2020-03-31
"1753","        Manu Pilas",2020-03-31
"1754","    Arctic Monkeys",2020-03-31
"1755","               DMX",2020-03-31
"1756","               DMX",2020-03-31
"1757","       Major Lazer",2020-03-31
"1758","          Kasabian",2020-03-31
"1759","Macklemore & Ry...",2020-03-31
"1760","          Gorillaz",2020-03-31
"1761","          Gorillaz",2020-04-01
"1762","Queens of the S...",2020-04-01
"1763","        Macklemore",2020-04-01
"1764","        Chet Faker",2020-04-03
"1765","        Chet Faker",2020-04-03
"1766","             Flume",2020-04-03
"1767","      Tash Sultana",2020-04-03
"1768","       Ocean Alley",2020-04-03
"1769","            Eagles",2020-04-03
"1770","              Blur",2020-04-03
"1771","    Piotr Bukartyk",2020-04-03
"1772","         The Kooks",2020-04-03
"1773","      Elder Island",2020-04-03
"1774","      Dan Auerbach",2020-04-03
"1775","              Rhye",2020-04-03
"1776","       Hocus Pocus",2020-04-03
"1777","    Kendrick Lamar",2020-04-03
"1778","       James Blake",2020-04-03
"1779","The Brian Jones...",2020-04-03
"1780","            Jungle",2020-04-03
"1781","    The Black Keys",2020-04-03
"1782","         Kurt Vile",2020-04-03
"1783","     Maribou State",2020-04-03
"1784","       Arcade Fire",2020-04-03
"1785","           Whitney",2020-04-03
"1786","     Keith Jarrett",2020-04-03
"1787","     Keith Jarrett",2020-04-03
"1788","     Keith Jarrett",2020-04-03
"1789","     Keith Jarrett",2020-04-03
"1790","     Keith Jarrett",2020-04-03
"1791","     Keith Jarrett",2020-04-03
"1792","     Keith Jarrett",2020-04-03
"1793","   Bill Evans Trio",2020-04-03
"1794","        Bill Evans",2020-04-03
"1795","     Wayne Shorter",2020-04-03
"1796","     Keith Jarrett",2020-04-03
"1797","Eagles Of Death...",2020-04-04
"1798"," Portugal. The Man",2020-04-04
"1799","          Kasabian",2020-04-04
"1800","               DMX",2020-04-04
"1801","        Manu Pilas",2020-04-04
"1802","    Arctic Monkeys",2020-04-04
"1803","Queens of the S...",2020-04-04
"1804","        Macklemore",2020-04-04
"1805","               DMX",2020-04-04
"1806","       Adam Krylik",2020-04-04
"1807","    Tomasz Steciuk",2020-04-04
"1808","       Adam Krylik",2020-04-04
"1809","    Ralph Kaminski",2020-04-04
"1810","    Tomasz Steciuk",2020-04-04
"1811","Wojciech Paszko...",2020-04-04
"1812","Wojciech Paszko...",2020-04-04
"1813","    Tomasz Steciuk",2020-04-04
"1814","  Dawid Podsiadło",2020-04-04
"1815","        Mikromusic",2020-04-04
"1816","             Coals",2020-04-04
"1817","     Łona I Webber",2020-04-04
"1818","    Ralph Kaminski",2020-04-04
"1819","          Bitamina",2020-04-04
"1820","     The Dumplings",2020-04-04
"1821","           Sonbird",2020-04-04
"1822","             KRÓL",2020-04-04
"1823","             KRÓL",2020-04-04
"1824","             KRÓL",2020-04-04
"1825","             KRÓL",2020-04-04
"1826","             KRÓL",2020-04-04
"1827","             KRÓL",2020-04-04
"1828","             KRÓL",2020-04-04
"1829","             KRÓL",2020-04-05
"1830","             KRÓL",2020-04-05
"1831","             KRÓL",2020-04-05
"1832","             KRÓL",2020-04-05
"1833","             KRÓL",2020-04-05
"1834","             KRÓL",2020-04-05
"1835","             KRÓL",2020-04-05
"1836","             KRÓL",2020-04-05
"1837","             KRÓL",2020-04-05
"1838","             KRÓL",2020-04-05
"1839","             KRÓL",2020-04-05
"1840","             KRÓL",2020-04-05
"1841","             KRÓL",2020-04-05
"1842","             KRÓL",2020-04-05
"1843","             KRÓL",2020-04-05
"1844","             KRÓL",2020-04-05
"1845","             KRÓL",2020-04-05
"1846","    Tomasz Steciuk",2020-04-07
"1847","    Tomasz Steciuk",2020-04-07
"1848","          Kasabian",2020-04-07
"1849","    Arctic Monkeys",2020-04-07
"1850","Eagles Of Death...",2020-04-07
"1851","Queens of the S...",2020-04-07
"1852","          Gorillaz",2020-04-07
"1853","Macklemore & Ry...",2020-04-07
"1854","             KRÓL",2020-04-07
"1855","        Macklemore",2020-04-07
"1856","               DMX",2020-04-07
"1857"," Portugal. The Man",2020-04-07
"1858","       Major Lazer",2020-04-07
"1859","      Dan Auerbach",2020-04-08
"1860","      Elder Island",2020-04-08
"1861","    Kendrick Lamar",2020-04-08
"1862","       Hocus Pocus",2020-04-08
"1863","             KRÓL",2020-04-08
"1864","             KRÓL",2020-04-08
"1865","          Bitamina",2020-04-08
"1866","          Bitamina",2020-04-08
"1867","          Bitamina",2020-04-08
"1868","          Bitamina",2020-04-09
"1869","          Bitamina",2020-04-09
"1870","          Bitamina",2020-04-09
"1871","          Bitamina",2020-04-09
"1872","          Bitamina",2020-04-09
"1873","          Bitamina",2020-04-09
"1874","         Ian Ewing",2020-04-09
"1875","             Loupo",2020-04-09
"1876","      weird inside",2020-04-09
"1877","           Fushou.",2020-04-09
"1878","          The Deli",2020-04-09
"1879","               DLJ",2020-04-09
"1880","           tusken.",2020-04-09
"1881","        illiterate",2020-04-09
"1882","             Moods",2020-04-09
"1883","            chief.",2020-04-09
"1884","             j'san",2020-04-09
"1885","           HM Surf",2020-04-09
"1886","           Konteks",2020-04-09
"1887","          Pandrezz",2020-04-09
"1888","           Dontcry",2020-04-09
"1889","           Fujitsu",2020-04-09
"1890","           Jinsang",2020-04-09
"1891","          Lost Son",2020-04-09
"1892","              Blvk",2020-04-09
"1893","              Es-K",2020-04-09
"1894","      Philanthrope",2020-04-09
"1895","               C4C",2020-04-09
"1896","     Joey Pecoraro",2020-04-09
"1897","           Fujitsu",2020-04-09
"1898","           C Y G N",2020-04-09
"1899","             eevee",2020-04-09
"1900","          Vhsceral",2020-04-09
"1901","          Bluedoom",2020-04-09
"1902","      Philanthrope",2020-04-09
"1903","              Mujo",2020-04-09
"1904","         City Girl",2020-04-09
"1905","       less.people",2020-04-09
"1906","          Flughand",2020-04-09
"1907","              Mujo",2020-04-09
"1908","             cbakl",2020-04-09
"1909","            Sumwun",2020-04-09
"1910","             sagun",2020-04-09
"1911","            chief.",2020-04-09
"1912","           Kankick",2020-04-09
"1913","             Monma",2020-04-09
"1914","         santpoort",2020-04-09
"1915","Queens of the S...",2020-04-10
"1916","          Kasabian",2020-04-10
"1917","Eagles Of Death...",2020-04-10
"1918","Macklemore & Ry...",2020-04-10
"1919","          Gorillaz",2020-04-10
"1920"," Portugal. The Man",2020-04-10
"1921","               DMX",2020-04-10
"1922","             KRÓL",2020-04-10
"1923","    Kwiat Jabłoni",2020-04-10
"1924","    Kwiat Jabłoni",2020-04-10
"1925","    Kwiat Jabłoni",2020-04-10
"1926","    Kwiat Jabłoni",2020-04-10
"1927","    Kwiat Jabłoni",2020-04-11
"1928","    Kwiat Jabłoni",2020-04-11
"1929","    Kwiat Jabłoni",2020-04-11
"1930","    Kwiat Jabłoni",2020-04-11
"1931","    Kwiat Jabłoni",2020-04-11
"1932","    Kwiat Jabłoni",2020-04-11
"1933","    Kwiat Jabłoni",2020-04-11
"1934","    Kwiat Jabłoni",2020-04-11
"1935","    Kwiat Jabłoni",2020-04-11
"1936","    Kwiat Jabłoni",2020-04-11
"1937","    Kwiat Jabłoni",2020-04-11
"1938","    Kwiat Jabłoni",2020-04-11
"1939","    Kwiat Jabłoni",2020-04-11
"1940","    Kwiat Jabłoni",2020-04-11
"1941","    Kwiat Jabłoni",2020-04-11
"1942","    Kwiat Jabłoni",2020-04-11
"1943","    Kwiat Jabłoni",2020-04-11
"1944","    Kwiat Jabłoni",2020-04-11
"1945","    Kwiat Jabłoni",2020-04-11
"1946","    Kwiat Jabłoni",2020-04-11
"1947","    Kwiat Jabłoni",2020-04-11
"1948","             KRÓL",2020-04-11
"1949","          Bitamina",2020-04-11
"1950","          Bitamina",2020-04-11
"1951","Fisz Emade Twor...",2020-04-11
"1952","     Clock Machine",2020-04-11
"1953","     Clock Machine",2020-04-11
"1954","       Nick Murphy",2020-04-11
"1955","     Clock Machine",2020-04-11
"1956","     Clock Machine",2020-04-11
"1957","     Clock Machine",2020-04-11
"1958","     Clock Machine",2020-04-12
"1959","       Nick Murphy",2020-04-12
"1960","       Nick Murphy",2020-04-12
"1961","    Kwiat Jabłoni",2020-04-12
"1962","    Kwiat Jabłoni",2020-04-12
"1963","Bobby ""Blue"" Bland",2020-04-12
"1964","    Kwiat Jabłoni",2020-04-12
"1965","    Kwiat Jabłoni",2020-04-13
"1966","           Konteks",2020-04-13
"1967","             Coals",2020-04-13
"1968","    Alabama Shakes",2020-04-13
"1969","        Jamie Woon",2020-04-13
"1970","    Richard Hawley",2020-04-14
"1971","        Macklemore",2020-04-14
"1972","Rage Against Th...",2020-04-14
"1973","        Manu Pilas",2020-04-14
"1974","       Major Lazer",2020-04-14
"1975","    Arctic Monkeys",2020-04-14
"1976","Eagles Of Death...",2020-04-14
"1977","Macklemore & Ry...",2020-04-14
"1978","               DMX",2020-04-14
"1979","Queens of the S...",2020-04-14
"1980","          Gorillaz",2020-04-14
"1981"," Portugal. The Man",2020-04-14
"1982","               DMX",2020-04-14
"1983","         Graveyard",2020-04-14
"1984","Red Hot Chili P...",2020-04-14
"1985","Red Hot Chili P...",2020-04-14
"1986","    The Black Keys",2020-04-14
"1987","    Arctic Monkeys",2020-04-14
"1988","       David Bowie",2020-04-14
"1989","Queens of the S...",2020-04-14
"1990","             KALEO",2020-04-14
"1991","Red Hot Chili P...",2020-04-14
"1992","          Gorillaz",2020-04-14
"1993","The Last Shadow...",2020-04-14
"1994","  Dawid Podsiadło",2020-04-14
"1995","             Queen",2020-04-14
"1996","Florence + The ...",2020-04-14
"1997","         Radiohead",2020-04-14
"1998","      Milky Chance",2020-04-14
"1999","             Queen",2020-04-14
"2000","          Gorillaz",2020-04-14
"2001","      Joy Division",2020-04-14
"2002","        Kanye West",2020-04-14
"2003","         Radiohead",2020-04-14
"2004","     Stevie Wonder",2020-04-14
"2005","          Gorillaz",2020-04-14
"2006","         Radiohead",2020-04-14
"2007","         Radiohead",2020-04-14
"2008","             Queen",2020-04-14
"2009","           Wilhelm",2020-04-14
"2010","    The Black Keys",2020-04-14
"2011","          Gorillaz",2020-04-14
"2012","    Highly Suspect",2020-04-14
"2013","  Dawid Podsiadło",2020-04-14
"2014","  Dawid Podsiadło",2020-04-14
"2015","  Dawid Podsiadło",2020-04-14
"2016","  Dawid Podsiadło",2020-04-14
"2017","      Dan Auerbach",2020-04-15
"2018","              Tele",2020-04-15
"2019","      Thimo Sander",2020-04-15
"2020","          Eloquent",2020-04-15
"2021"," Bass Astral x Igo",2020-04-15
"2022","       Artur Rojek",2020-04-15
"2023","           Sokół",2020-04-15
"2024","Fisz Emade Twor...",2020-04-15
"2025","     The Dumplings",2020-04-15
"2026","            Kortez",2020-04-15
"2027"," Bass Astral x Igo",2020-04-15
"2028","  Natalia Przybysz",2020-04-15
"2029","Fisz Emade Twor...",2020-04-15
"2030","           Sonbird",2020-04-15
"2031","              Rysy",2020-04-15
"2032","             BOKKA",2020-04-15
"2033","     The Dumplings",2020-04-15
"2034","              Mata",2020-04-15
"2035","      Albo Inaczej",2020-04-15
"2036","    Taco Hemingway",2020-04-15
"2037","    Ralph Kaminski",2020-04-15
"2038"," Bass Astral x Igo",2020-04-15
"2039","       Artur Rojek",2020-04-15
"2040","   Daria Zawiałow",2020-04-15
"2041","  Natalia Przybysz",2020-04-15
"2042","           Konteks",2020-04-16
"2043","           Konteks",2020-04-16
"2044","             Coals",2020-04-16
"2045","       Kevin Morby",2020-04-16
"2046","Bobby ""Blue"" Bland",2020-04-16
"2047","              Rhye",2020-04-16
"2048","      Dan Auerbach",2020-04-16
"2049","              RJD2",2020-04-16
"2050","    Kendrick Lamar",2020-04-16
"2051","   Charles Bradley",2020-04-16
"2052","      Leon Bridges",2020-04-16
"2053","Lee Fields & Th...",2020-04-16
"2054","  Michael Kiwanuka",2020-04-16
"2055","    Massive Attack",2020-04-16
"2056","    Massive Attack",2020-04-17
"2057","          Kasabian",2020-04-17
"2058","Eagles Of Death...",2020-04-17
"2059","Queens of the S...",2020-04-17
"2060","          Gorillaz",2020-04-17
"2061","Rage Against Th...",2020-04-17
"2062","Macklemore & Ry...",2020-04-17
"2063","        Macklemore",2020-04-17
"2064","               DMX",2020-04-17
"2065","               DMX",2020-04-17
"2066"," Portugal. The Man",2020-04-17
"2067","       Major Lazer",2020-04-17
"2068","        Manu Pilas",2020-04-17
"2069","      Tash Sultana",2020-04-17
"2070","            Timone",2020-04-18
"2071","        Elton John",2020-04-19
"2072","        Elton John",2020-04-19
"2073","        Elton John",2020-04-19
"2074","        Elton John",2020-04-19
"2075","        Elton John",2020-04-19
"2076","       The Beatles",2020-04-19
"2077","The Rolling Stones",2020-04-19
"2078","   George Harrison",2020-04-19
"2079","The Doobie Brot...",2020-04-19
"2080","Creedence Clear...",2020-04-20
"2081","        Elton John",2020-04-20
"2082","       David Bowie",2020-04-20
"2083","      Van Morrison",2020-04-20
"2084","        Elton John",2020-04-20
"2085","        Elton John",2020-04-20
"2086","      Van Morrison",2020-04-20
"2087","        Elton John",2020-04-20
"2088","        Elton John",2020-04-20
"2089","        Elton John",2020-04-20
"2090","    George Michael",2020-04-20
"2091","        Elton John",2020-04-20
"2092","        Elton John",2020-04-20
"2093","        Elton John",2020-04-20
"2094","        Elton John",2020-04-20
"2095","        Elton John",2020-04-20
"2096","        Elton John",2020-04-20
"2097","        Elton John",2020-04-20
"2098","        Elton John",2020-04-20
"2099","        Elton John",2020-04-20
"2100","        Elton John",2020-04-20
"2101","        Elton John",2020-04-20
"2102","        Elton John",2020-04-20
"2103","        Elton John",2020-04-20
"2104","        Elton John",2020-04-20
"2105","        Elton John",2020-04-20
"2106","        Elton John",2020-04-20
"2107","Dwóch Typów P...",2020-04-20
"2108","        Elton John",2020-04-21
"2109","    Kwiat Jabłoni",2020-04-21
"2110","           Konteks",2020-04-21
"2111","             Coals",2020-04-21
"2112","    Alabama Shakes",2020-04-21
"2113","        Jamie Woon",2020-04-21
"2114","    Richard Hawley",2020-04-21
"2115","     Keith Jarrett",2020-04-21
"2116","       Kevin Morby",2020-04-21
"2117","       James Blake",2020-04-21
"2118","              Rhye",2020-04-21
"2119","      Dan Auerbach",2020-04-21
"2120","              RJD2",2020-04-21
"2121","      Elder Island",2020-04-21
"2122","    Kendrick Lamar",2020-04-21
"2123","   Charles Bradley",2020-04-21
"2124","      Leon Bridges",2020-04-21
"2125","Lee Fields & Th...",2020-04-21
"2126","       Hocus Pocus",2020-04-21
"2127","    Sticky Fingers",2020-04-21
"2128","  Michael Kiwanuka",2020-04-21
"2129","    Massive Attack",2020-04-21
"2130","      Tash Sultana",2020-04-21
"2131"," Dusty Springfield",2020-04-21
"2132","Eagles Of Death...",2020-04-22
"2133","Macklemore & Ry...",2020-04-22
"2134","               DMX",2020-04-22
"2135","          Kasabian",2020-04-22
"2136","          Gorillaz",2020-04-22
"2137","               DMX",2020-04-22
"2138","        Manu Pilas",2020-04-22
"2139","        Macklemore",2020-04-22
"2140"," Portugal. The Man",2020-04-22
"2141"," Bass Astral x Igo",2020-04-23
"2142","            Brodka",2020-04-23
"2143","        Elton John",2020-04-24
"2144","    Kwiat Jabłoni",2020-04-24
"2145","           Konteks",2020-04-24
"2146","             Coals",2020-04-24
"2147","    Alabama Shakes",2020-04-24
"2148","        Jamie Woon",2020-04-24
"2149","    Richard Hawley",2020-04-24
"2150","     Keith Jarrett",2020-04-24
"2151","         Tom Misch",2020-04-24
"2152","         Tom Misch",2020-04-25
"2153","        Elton John",2020-04-25
"2154","         Tom Misch",2020-04-25
"2155","         Tom Misch",2020-04-25
"2156","         Tom Misch",2020-04-25
"2157","    Kwiat Jabłoni",2020-04-25
"2158","        Elton John",2020-04-26
"2159","         Tom Misch",2020-04-26
"2160","    Kwiat Jabłoni",2020-04-26
"2161","             Coals",2020-04-26
"2162","         Tom Misch",2020-04-26
"2163","         Tom Misch",2020-04-26
"2164","         Tom Misch",2020-04-26
"2165","         Tom Misch",2020-04-26
"2166","        Elton John",2020-04-26
"2167","         Tom Misch",2020-04-26
"2168","         Tom Misch",2020-04-26
"2169","         Tom Misch",2020-04-26
"2170","         Tom Misch",2020-04-26
"2171","         Tom Misch",2020-04-26
"2172","         Tom Misch",2020-04-26
"2173","         Tom Misch",2020-04-26
"2174","         Tom Misch",2020-04-26
"2175","         Tom Misch",2020-04-26
"2176","         Tom Misch",2020-04-26
"2177","      Elder Island",2020-04-26
"2178","      Moses Sumney",2020-04-26
"2179","    Hiatus Kaiyote",2020-04-26
"2180","         Tom Misch",2020-04-26
"2181","           Parcels",2020-04-26
"2182","      Elder Island",2020-04-26
"2183","               FKJ",2020-04-26
"2184","      Loyle Carner",2020-04-26
"2185","        Nick Hakim",2020-04-26
"2186","         Tom Misch",2020-04-27
"2187","         Tom Misch",2020-04-28
"2188","      Moses Sumney",2020-04-28
"2189","        Elton John",2020-04-28
"2190","        Elton John",2020-04-30
"2191","           Konteks",2020-04-30
"2192","             Coals",2020-04-30
"2193","      Moses Sumney",2020-04-30
"2194","             KRÓL",2020-05-01
"2195","    Arctic Monkeys",2020-05-01
"2196","       Mac DeMarco",2020-05-01
"2197","    Arctic Monkeys",2020-05-01
"2198","    Arctic Monkeys",2020-05-01
"2199","       Mac DeMarco",2020-05-01
"2200","       Mac DeMarco",2020-05-01
"2201","       Mac DeMarco",2020-05-01
"2202","       Mac DeMarco",2020-05-01
"2203","       Mac DeMarco",2020-05-01
"2204","       Mac DeMarco",2020-05-01
"2205","       Mac DeMarco",2020-05-01
"2206","       Mac DeMarco",2020-05-01
"2207","       Mac DeMarco",2020-05-01
"2208","       Mac DeMarco",2020-05-01
"2209","       Mac DeMarco",2020-05-01
"2210","       Mac DeMarco",2020-05-01
"2211","       Mac DeMarco",2020-05-01
"2212","       Mac DeMarco",2020-05-01
"2213","       Mac DeMarco",2020-05-01
"2214","       Mac DeMarco",2020-05-01
"2215","       Mac DeMarco",2020-05-01
"2216","       Mac DeMarco",2020-05-01
"2217","       Mac DeMarco",2020-05-01
"2218","       Mac DeMarco",2020-05-01
"2219","       Mac DeMarco",2020-05-01
"2220","       Mac DeMarco",2020-05-01
"2221","       Mac DeMarco",2020-05-01
"2222","       Mac DeMarco",2020-05-01
"2223","     The Dumplings",2020-05-02
"2224","     The Dumplings",2020-05-02
"2225","     The Dumplings",2020-05-02
"2226","     The Dumplings",2020-05-02
"2227","     The Dumplings",2020-05-02
"2228","     The Dumplings",2020-05-02
"2229","     The Dumplings",2020-05-02
"2230","     The Dumplings",2020-05-02
"2231","     The Dumplings",2020-05-02
"2232","     The Dumplings",2020-05-02
"2233","     The Dumplings",2020-05-02
"2234","     The Dumplings",2020-05-02
"2235","     The Dumplings",2020-05-02
"2236","     The Dumplings",2020-05-02
"2237","     The Dumplings",2020-05-02
"2238","     The Dumplings",2020-05-02
"2239","     The Dumplings",2020-05-02
"2240","     The Dumplings",2020-05-02
"2241","Earth, Wind & Fire",2020-05-03
"2242","Earth, Wind & Fire",2020-05-03
"2243","Earth, Wind & Fire",2020-05-03
"2244","Earth, Wind & Fire",2020-05-03
"2245","Earth, Wind & Fire",2020-05-03
"2246","Earth, Wind & Fire",2020-05-03
"2247","Earth, Wind & Fire",2020-05-03
"2248","Earth, Wind & Fire",2020-05-03
"2249","           Odyssey",2020-05-03
"2250","              TOTO",2020-05-03
"2251","Earth, Wind & Fire",2020-05-03
"2252","Earth, Wind & Fire",2020-05-03
"2253","Earth, Wind & Fire",2020-05-04
"2254","Earth, Wind & Fire",2020-05-04
"2255","Earth, Wind & Fire",2020-05-04
"2256","Earth, Wind & Fire",2020-05-04
"2257","    Massive Attack",2020-05-05
"2258","    Massive Attack",2020-05-05
"2259","    Massive Attack",2020-05-05
"2260","    Massive Attack",2020-05-05
"2261","    Massive Attack",2020-05-05
"2262","    Massive Attack",2020-05-05
"2263","    Massive Attack",2020-05-06
"2264","    Massive Attack",2020-05-06
"2265","    Massive Attack",2020-05-06
"2266","    Massive Attack",2020-05-06
"2267","    Massive Attack",2020-05-06
"2268","    Massive Attack",2020-05-06
"2269","    Massive Attack",2020-05-06
"2270","    Massive Attack",2020-05-06
"2271","    Massive Attack",2020-05-06
"2272","        Thom Yorke",2020-05-06
"2273","         DJ Shadow",2020-05-06
"2274"," Nightmares On Wax",2020-05-06
"2275","            Zero 7",2020-05-06
"2276","    Massive Attack",2020-05-07
"2277","    Massive Attack",2020-05-07
"2278","    Massive Attack",2020-05-07
"2279","    Massive Attack",2020-05-07
"2280","    Massive Attack",2020-05-07
"2281","        Wax Tailor",2020-05-07
"2282","            Bonobo",2020-05-07
"2283","          Bitamina",2020-05-08
"2284","          Bitamina",2020-05-08
"2285","          Bitamina",2020-05-08
"2286","          Bitamina",2020-05-08
"2287","          Bitamina",2020-05-08
"2288","          Bitamina",2020-05-08
