"","date","pos","artistName","no","color"
"1722",2020-06-21,2,"      Lana Del Rey",90,"#FFED6F"
"1723",2020-06-21,3,"          Bitamina",88,"#FFED6F"
"1724",2020-06-21,4,"Nick Cave & The...",84,"#80B1D3"
"1725",2020-06-21,5,"        Chet Faker",76,"#FDB462"
"1726",2020-06-21,6,"   Charles Bradley",72,"#CCEBC5"
"1727",2020-06-21,7,"    Massive Attack",72,"#BEBADA"
"1728",2020-06-21,8,"       Mac DeMarco",70,"#8DD3C7"
"1729",2020-06-21,9,"     Fleetwood Mac",64,"#B3DE69"
"1730",2020-06-21,10,"              Mata",55,"#FDB462"
"1731",2020-06-22,1,"  Michael Kiwanuka",113,"#80B1D3"
"1732",2020-06-22,2,"      Lana Del Rey",90,"#FFED6F"
"1733",2020-06-22,3,"          Bitamina",88,"#FFED6F"
"1734",2020-06-22,4,"Nick Cave & The...",84,"#80B1D3"
"1735",2020-06-22,5,"        Chet Faker",76,"#FDB462"
"1736",2020-06-22,6,"   Charles Bradley",72,"#CCEBC5"
"1737",2020-06-22,7,"    Massive Attack",72,"#BEBADA"
"1738",2020-06-22,8,"       Mac DeMarco",70,"#8DD3C7"
"1739",2020-06-22,9,"     Fleetwood Mac",65,"#B3DE69"
"1740",2020-06-22,10,"              Mata",55,"#FDB462"
"1741",2020-06-23,1,"  Michael Kiwanuka",113,"#80B1D3"
"1742",2020-06-23,2,"      Lana Del Rey",90,"#FFED6F"
"1743",2020-06-23,3,"          Bitamina",88,"#FFED6F"
"1744",2020-06-23,4,"Nick Cave & The...",84,"#80B1D3"
"1745",2020-06-23,5,"        Chet Faker",76,"#FDB462"
"1746",2020-06-23,6,"   Charles Bradley",72,"#CCEBC5"
"1747",2020-06-23,7,"    Massive Attack",72,"#BEBADA"
"1748",2020-06-23,8,"       Mac DeMarco",70,"#8DD3C7"
"1749",2020-06-23,9,"     Fleetwood Mac",65,"#B3DE69"
"1750",2020-06-23,10,"              Mata",55,"#FDB462"
"1751",2020-06-24,1,"  Michael Kiwanuka",113,"#80B1D3"
"1752",2020-06-24,2,"      Lana Del Rey",90,"#FFED6F"
"1753",2020-06-24,3,"          Bitamina",88,"#FFED6F"
"1754",2020-06-24,4,"Nick Cave & The...",84,"#80B1D3"
"1755",2020-06-24,5,"        Chet Faker",76,"#FDB462"
"1756",2020-06-24,6,"   Charles Bradley",72,"#CCEBC5"
"1757",2020-06-24,7,"    Massive Attack",72,"#BEBADA"
"1758",2020-06-24,8,"       Mac DeMarco",70,"#8DD3C7"
"1759",2020-06-24,9,"     Fleetwood Mac",65,"#B3DE69"
"1760",2020-06-24,10,"              Mata",55,"#FDB462"
"1761",2020-06-25,1,"  Michael Kiwanuka",113,"#80B1D3"
"1762",2020-06-25,2,"      Lana Del Rey",90,"#FFED6F"
"1763",2020-06-25,3,"          Bitamina",89,"#FFED6F"
"1764",2020-06-25,4,"Nick Cave & The...",84,"#80B1D3"
"1765",2020-06-25,5,"        Chet Faker",76,"#FDB462"
"1766",2020-06-25,6,"   Charles Bradley",72,"#CCEBC5"
"1767",2020-06-25,7,"    Massive Attack",72,"#BEBADA"
"1768",2020-06-25,8,"       Mac DeMarco",70,"#8DD3C7"
"1769",2020-06-25,9,"     Fleetwood Mac",65,"#B3DE69"
"1770",2020-06-25,10,"              Mata",55,"#FDB462"
"1771",2020-06-26,1,"  Michael Kiwanuka",114,"#80B1D3"
"1772",2020-06-26,2,"      Lana Del Rey",90,"#FFED6F"
"1773",2020-06-26,3,"          Bitamina",89,"#FFED6F"
"1774",2020-06-26,4,"Nick Cave & The...",84,"#80B1D3"
"1775",2020-06-26,5,"        Chet Faker",76,"#FDB462"
"1776",2020-06-26,6,"   Charles Bradley",72,"#CCEBC5"
"1777",2020-06-26,7,"    Massive Attack",72,"#BEBADA"
"1778",2020-06-26,8,"       Mac DeMarco",70,"#8DD3C7"
"1779",2020-06-26,9,"     Fleetwood Mac",68,"#B3DE69"
"1780",2020-06-26,10,"              Mata",55,"#FDB462"
"1781",2020-06-27,1,"  Michael Kiwanuka",114,"#80B1D3"
"1782",2020-06-27,2,"      Lana Del Rey",90,"#FFED6F"
"1783",2020-06-27,3,"          Bitamina",89,"#FFED6F"
"1784",2020-06-27,4,"Nick Cave & The...",84,"#80B1D3"
"1785",2020-06-27,5,"        Chet Faker",76,"#FDB462"
"1786",2020-06-27,6,"   Charles Bradley",72,"#CCEBC5"
"1787",2020-06-27,7,"    Massive Attack",72,"#BEBADA"
"1788",2020-06-27,8,"       Mac DeMarco",70,"#8DD3C7"
"1789",2020-06-27,9,"     Fleetwood Mac",68,"#B3DE69"
"1790",2020-06-27,10,"              Mata",55,"#FDB462"
"1791",2020-06-28,1,"  Michael Kiwanuka",114,"#80B1D3"
"1792",2020-06-28,2,"      Lana Del Rey",90,"#FFED6F"
"1793",2020-06-28,3,"          Bitamina",89,"#FFED6F"
"1794",2020-06-28,4,"Nick Cave & The...",84,"#80B1D3"
"1795",2020-06-28,5,"        Chet Faker",76,"#FDB462"
"1796",2020-06-28,6,"   Charles Bradley",72,"#CCEBC5"
"1797",2020-06-28,7,"    Massive Attack",72,"#BEBADA"
"1798",2020-06-28,8,"       Mac DeMarco",70,"#8DD3C7"
"1799",2020-06-28,9,"     Fleetwood Mac",68,"#B3DE69"
"1800",2020-06-28,10,"              Mata",55,"#FDB462"
"1801",2020-06-29,1,"  Michael Kiwanuka",114,"#80B1D3"
"1802",2020-06-29,2,"      Lana Del Rey",90,"#FFED6F"
"1803",2020-06-29,3,"          Bitamina",89,"#FFED6F"
"1804",2020-06-29,4,"Nick Cave & The...",84,"#80B1D3"
"1805",2020-06-29,5,"        Chet Faker",76,"#FDB462"
"1806",2020-06-29,6,"   Charles Bradley",72,"#CCEBC5"
"1807",2020-06-29,7,"    Massive Attack",72,"#BEBADA"
"1808",2020-06-29,8,"       Mac DeMarco",70,"#8DD3C7"
"1809",2020-06-29,9,"     Fleetwood Mac",68,"#B3DE69"
"1810",2020-06-29,10,"              Mata",55,"#FDB462"
"1811",2020-06-30,1,"  Michael Kiwanuka",114,"#80B1D3"
"1812",2020-06-30,2,"      Lana Del Rey",90,"#FFED6F"
"1813",2020-06-30,3,"          Bitamina",89,"#FFED6F"
"1814",2020-06-30,4,"Nick Cave & The...",84,"#80B1D3"
"1815",2020-06-30,5,"        Chet Faker",76,"#FDB462"
"1816",2020-06-30,6,"   Charles Bradley",72,"#CCEBC5"
"1817",2020-06-30,7,"    Massive Attack",72,"#BEBADA"
"1818",2020-06-30,8,"       Mac DeMarco",70,"#8DD3C7"
"1819",2020-06-30,9,"     Fleetwood Mac",68,"#B3DE69"
"1820",2020-06-30,10,"              Mata",55,"#FDB462"
"1821",2020-07-01,1,"  Michael Kiwanuka",114,"#80B1D3"
"1822",2020-07-01,2,"      Lana Del Rey",90,"#FFED6F"
"1823",2020-07-01,3,"          Bitamina",89,"#FFED6F"
"1824",2020-07-01,4,"Nick Cave & The...",84,"#80B1D3"
"1825",2020-07-01,5,"        Chet Faker",76,"#FDB462"
"1826",2020-07-01,6,"   Charles Bradley",72,"#CCEBC5"
"1827",2020-07-01,7,"    Massive Attack",72,"#BEBADA"
"1828",2020-07-01,8,"       Mac DeMarco",70,"#8DD3C7"
"1829",2020-07-01,9,"     Fleetwood Mac",68,"#B3DE69"
"1830",2020-07-01,10,"              Mata",55,"#FDB462"
"1831",2020-07-02,1,"  Michael Kiwanuka",114,"#80B1D3"
"1832",2020-07-02,2,"      Lana Del Rey",90,"#FFED6F"
"1833",2020-07-02,3,"          Bitamina",89,"#FFED6F"
"1834",2020-07-02,4,"Nick Cave & The...",84,"#80B1D3"
"1835",2020-07-02,5,"        Chet Faker",76,"#FDB462"
"1836",2020-07-02,6,"   Charles Bradley",72,"#CCEBC5"
"1837",2020-07-02,7,"    Massive Attack",72,"#BEBADA"
"1838",2020-07-02,8,"       Mac DeMarco",70,"#8DD3C7"
"1839",2020-07-02,9,"     Fleetwood Mac",68,"#B3DE69"
"1840",2020-07-02,10,"              Mata",55,"#FDB462"
"1841",2020-07-03,1,"  Michael Kiwanuka",114,"#80B1D3"
"1842",2020-07-03,2,"      Lana Del Rey",90,"#FFED6F"
"1843",2020-07-03,3,"          Bitamina",89,"#FFED6F"
"1844",2020-07-03,4,"Nick Cave & The...",84,"#80B1D3"
"1845",2020-07-03,5,"        Chet Faker",76,"#FDB462"
"1846",2020-07-03,6,"   Charles Bradley",72,"#CCEBC5"
"1847",2020-07-03,7,"    Massive Attack",72,"#BEBADA"
"1848",2020-07-03,8,"       Mac DeMarco",70,"#8DD3C7"
"1849",2020-07-03,9,"     Fleetwood Mac",68,"#B3DE69"
"1850",2020-07-03,10,"              Mata",55,"#FDB462"
"1851",2020-07-04,1,"  Michael Kiwanuka",114,"#80B1D3"
"1852",2020-07-04,2,"Nick Cave & The...",91,"#80B1D3"
"1853",2020-07-04,3,"      Lana Del Rey",90,"#FFED6F"
"1854",2020-07-04,4,"          Bitamina",89,"#FFED6F"
"1855",2020-07-04,5,"        Chet Faker",76,"#FDB462"
"1856",2020-07-04,6,"   Charles Bradley",72,"#CCEBC5"
"1857",2020-07-04,7,"    Massive Attack",72,"#BEBADA"
"1858",2020-07-04,8,"       Mac DeMarco",70,"#8DD3C7"
"1859",2020-07-04,9,"     Fleetwood Mac",68,"#B3DE69"
"1860",2020-07-04,10,"              Mata",55,"#FDB462"
"1861",2020-07-05,1,"  Michael Kiwanuka",114,"#80B1D3"
"1862",2020-07-05,2,"Nick Cave & The...",100,"#80B1D3"
"1863",2020-07-05,3,"      Lana Del Rey",90,"#FFED6F"
"1864",2020-07-05,4,"          Bitamina",89,"#FFED6F"
"1865",2020-07-05,5,"        Chet Faker",76,"#FDB462"
"1866",2020-07-05,6,"   Charles Bradley",72,"#CCEBC5"
"1867",2020-07-05,7,"    Massive Attack",72,"#BEBADA"
"1868",2020-07-05,8,"       Mac DeMarco",70,"#8DD3C7"
"1869",2020-07-05,9,"     Fleetwood Mac",68,"#B3DE69"
"1870",2020-07-05,10,"              Mata",55,"#FDB462"
"1871",2020-07-06,1,"  Michael Kiwanuka",114,"#80B1D3"
"1872",2020-07-06,2,"Nick Cave & The...",100,"#80B1D3"
"1873",2020-07-06,3,"      Lana Del Rey",90,"#FFED6F"
"1874",2020-07-06,4,"          Bitamina",89,"#FFED6F"
"1875",2020-07-06,5,"        Chet Faker",76,"#FDB462"
"1876",2020-07-06,6,"   Charles Bradley",72,"#CCEBC5"
"1877",2020-07-06,7,"    Massive Attack",72,"#BEBADA"
"1878",2020-07-06,8,"       Mac DeMarco",70,"#8DD3C7"
"1879",2020-07-06,9,"     Fleetwood Mac",68,"#B3DE69"
"1880",2020-07-06,10,"              Mata",55,"#FDB462"
"1881",2020-07-07,1,"  Michael Kiwanuka",114,"#80B1D3"
"1882",2020-07-07,2,"Nick Cave & The...",100,"#80B1D3"
"1883",2020-07-07,3,"      Lana Del Rey",90,"#FFED6F"
"1884",2020-07-07,4,"          Bitamina",89,"#FFED6F"
"1885",2020-07-07,5,"        Chet Faker",76,"#FDB462"
"1886",2020-07-07,6,"   Charles Bradley",72,"#CCEBC5"
"1887",2020-07-07,7,"    Massive Attack",72,"#BEBADA"
"1888",2020-07-07,8,"       Mac DeMarco",70,"#8DD3C7"
"1889",2020-07-07,9,"     Fleetwood Mac",68,"#B3DE69"
"1890",2020-07-07,10,"              Mata",55,"#FDB462"
"1891",2020-07-08,1,"  Michael Kiwanuka",114,"#80B1D3"
"1892",2020-07-08,2,"Nick Cave & The...",100,"#80B1D3"
"1893",2020-07-08,3,"      Lana Del Rey",90,"#FFED6F"
"1894",2020-07-08,4,"          Bitamina",89,"#FFED6F"
"1895",2020-07-08,5,"        Chet Faker",76,"#FDB462"
"1896",2020-07-08,6,"   Charles Bradley",72,"#CCEBC5"
"1897",2020-07-08,7,"    Massive Attack",72,"#BEBADA"
"1898",2020-07-08,8,"       Mac DeMarco",70,"#8DD3C7"
"1899",2020-07-08,9,"     Fleetwood Mac",69,"#B3DE69"
"1900",2020-07-08,10,"              Mata",55,"#FDB462"
"1901",2020-07-09,1,"  Michael Kiwanuka",114,"#80B1D3"
"1902",2020-07-09,2,"Nick Cave & The...",100,"#80B1D3"
"1903",2020-07-09,3,"      Lana Del Rey",90,"#FFED6F"
"1904",2020-07-09,4,"          Bitamina",89,"#FFED6F"
"1905",2020-07-09,5,"        Chet Faker",76,"#FDB462"
"1906",2020-07-09,6,"   Charles Bradley",72,"#CCEBC5"
"1907",2020-07-09,7,"    Massive Attack",72,"#BEBADA"
"1908",2020-07-09,8,"       Mac DeMarco",70,"#8DD3C7"
"1909",2020-07-09,9,"     Fleetwood Mac",69,"#B3DE69"
"1910",2020-07-09,10,"              Mata",55,"#FDB462"
"1911",2020-07-10,1,"  Michael Kiwanuka",114,"#80B1D3"
"1912",2020-07-10,2,"Nick Cave & The...",100,"#80B1D3"
"1913",2020-07-10,3,"          Bitamina",90,"#FFED6F"
"1914",2020-07-10,4,"      Lana Del Rey",90,"#FFED6F"
"1915",2020-07-10,5,"        Chet Faker",76,"#FDB462"
"1916",2020-07-10,6,"   Charles Bradley",72,"#CCEBC5"
"1917",2020-07-10,7,"    Massive Attack",72,"#BEBADA"
"1918",2020-07-10,8,"       Mac DeMarco",70,"#8DD3C7"
"1919",2020-07-10,9,"     Fleetwood Mac",69,"#B3DE69"
"1920",2020-07-10,10,"              Mata",55,"#FDB462"
"1921",2020-07-11,1,"  Michael Kiwanuka",114,"#80B1D3"
"1922",2020-07-11,2,"Nick Cave & The...",100,"#80B1D3"
"1923",2020-07-11,3,"          Bitamina",90,"#FFED6F"
"1924",2020-07-11,4,"      Lana Del Rey",90,"#FFED6F"
"1925",2020-07-11,5,"        Chet Faker",76,"#FDB462"
"1926",2020-07-11,6,"   Charles Bradley",72,"#CCEBC5"
"1927",2020-07-11,7,"    Massive Attack",72,"#BEBADA"
"1928",2020-07-11,8,"       Mac DeMarco",70,"#8DD3C7"
"1929",2020-07-11,9,"     Fleetwood Mac",69,"#B3DE69"
"1930",2020-07-11,10,"              Mata",55,"#FDB462"
"1931",2020-07-12,1,"  Michael Kiwanuka",114,"#80B1D3"
"1932",2020-07-12,2,"Nick Cave & The...",100,"#80B1D3"
"1933",2020-07-12,3,"          Bitamina",90,"#FFED6F"
"1934",2020-07-12,4,"      Lana Del Rey",90,"#FFED6F"
"1935",2020-07-12,5,"        Chet Faker",76,"#FDB462"
"1936",2020-07-12,6,"   Charles Bradley",72,"#CCEBC5"
"1937",2020-07-12,7,"    Massive Attack",72,"#BEBADA"
"1938",2020-07-12,8,"       Mac DeMarco",70,"#8DD3C7"
"1939",2020-07-12,9,"     Fleetwood Mac",69,"#B3DE69"
"1940",2020-07-12,10,"              Mata",55,"#FDB462"
"1941",2020-07-13,1,"  Michael Kiwanuka",114,"#80B1D3"
"1942",2020-07-13,2,"Nick Cave & The...",100,"#80B1D3"
"1943",2020-07-13,3,"          Bitamina",90,"#FFED6F"
"1944",2020-07-13,4,"      Lana Del Rey",90,"#FFED6F"
"1945",2020-07-13,5,"        Chet Faker",76,"#FDB462"
"1946",2020-07-13,6,"   Charles Bradley",72,"#CCEBC5"
"1947",2020-07-13,7,"    Massive Attack",72,"#BEBADA"
"1948",2020-07-13,8,"       Mac DeMarco",70,"#8DD3C7"
"1949",2020-07-13,9,"     Fleetwood Mac",69,"#B3DE69"
"1950",2020-07-13,10,"              Mata",55,"#FDB462"
"1951",2020-07-14,1,"  Michael Kiwanuka",114,"#80B1D3"
"1952",2020-07-14,2,"Nick Cave & The...",100,"#80B1D3"
"1953",2020-07-14,3,"          Bitamina",90,"#FFED6F"
"1954",2020-07-14,4,"      Lana Del Rey",90,"#FFED6F"
"1955",2020-07-14,5,"        Chet Faker",76,"#FDB462"
"1956",2020-07-14,6,"   Charles Bradley",72,"#CCEBC5"
"1957",2020-07-14,7,"    Massive Attack",72,"#BEBADA"
"1958",2020-07-14,8,"       Mac DeMarco",70,"#8DD3C7"
"1959",2020-07-14,9,"     Fleetwood Mac",69,"#B3DE69"
"1960",2020-07-14,10,"              Mata",55,"#FDB462"
"1961",2020-07-15,1,"  Michael Kiwanuka",114,"#80B1D3"
"1962",2020-07-15,2,"Nick Cave & The...",100,"#80B1D3"
"1963",2020-07-15,3,"          Bitamina",90,"#FFED6F"
"1964",2020-07-15,4,"      Lana Del Rey",90,"#FFED6F"
"1965",2020-07-15,5,"        Chet Faker",76,"#FDB462"
"1966",2020-07-15,6,"   Charles Bradley",72,"#CCEBC5"
"1967",2020-07-15,7,"    Massive Attack",72,"#BEBADA"
"1968",2020-07-15,8,"       Mac DeMarco",70,"#8DD3C7"
"1969",2020-07-15,9,"     Fleetwood Mac",69,"#B3DE69"
"1970",2020-07-15,10,"              Mata",55,"#FDB462"
"1971",2020-07-16,1,"  Michael Kiwanuka",114,"#80B1D3"
"1972",2020-07-16,2,"Nick Cave & The...",100,"#80B1D3"
"1973",2020-07-16,3,"          Bitamina",90,"#FFED6F"
"1974",2020-07-16,4,"      Lana Del Rey",90,"#FFED6F"
"1975",2020-07-16,5,"        Chet Faker",76,"#FDB462"
"1976",2020-07-16,6,"   Charles Bradley",72,"#CCEBC5"
"1977",2020-07-16,7,"    Massive Attack",72,"#BEBADA"
"1978",2020-07-16,8,"       Mac DeMarco",70,"#8DD3C7"
"1979",2020-07-16,9,"     Fleetwood Mac",69,"#B3DE69"
"1980",2020-07-16,10,"              Mata",55,"#FDB462"
"1981",2020-07-17,1,"  Michael Kiwanuka",114,"#80B1D3"
"1982",2020-07-17,2,"Nick Cave & The...",100,"#80B1D3"
"1983",2020-07-17,3,"          Bitamina",90,"#FFED6F"
"1984",2020-07-17,4,"      Lana Del Rey",90,"#FFED6F"
"1985",2020-07-17,5,"        Chet Faker",76,"#FDB462"
"1986",2020-07-17,6,"   Charles Bradley",72,"#CCEBC5"
"1987",2020-07-17,7,"    Massive Attack",72,"#BEBADA"
"1988",2020-07-17,8,"       Mac DeMarco",70,"#8DD3C7"
"1989",2020-07-17,9,"     Fleetwood Mac",69,"#B3DE69"
"1990",2020-07-17,10,"              Mata",55,"#FDB462"
"1991",2020-07-18,1,"  Michael Kiwanuka",114,"#80B1D3"
"1992",2020-07-18,2,"Nick Cave & The...",100,"#80B1D3"
"1993",2020-07-18,3,"          Bitamina",90,"#FFED6F"
"1994",2020-07-18,4,"      Lana Del Rey",90,"#FFED6F"
"1995",2020-07-18,5,"        Chet Faker",76,"#FDB462"
"1996",2020-07-18,6,"   Charles Bradley",72,"#CCEBC5"
"1997",2020-07-18,7,"    Massive Attack",72,"#BEBADA"
"1998",2020-07-18,8,"       Mac DeMarco",70,"#8DD3C7"
"1999",2020-07-18,9,"     Fleetwood Mac",69,"#B3DE69"
"2000",2020-07-18,10,"              Mata",55,"#FDB462"
"2001",2020-07-19,1,"  Michael Kiwanuka",114,"#80B1D3"
"2002",2020-07-19,2,"      Lana Del Rey",104,"#FFED6F"
"2003",2020-07-19,3,"Nick Cave & The...",100,"#80B1D3"
"2004",2020-07-19,4,"          Bitamina",90,"#FFED6F"
"2005",2020-07-19,5,"        Chet Faker",76,"#FDB462"
"2006",2020-07-19,6,"   Charles Bradley",72,"#CCEBC5"
"2007",2020-07-19,7,"    Massive Attack",72,"#BEBADA"
"2008",2020-07-19,8,"       Mac DeMarco",70,"#8DD3C7"
"2009",2020-07-19,9,"     Fleetwood Mac",69,"#B3DE69"
"2010",2020-07-19,10,"              Mata",55,"#FDB462"
"2011",2020-07-20,1,"  Michael Kiwanuka",114,"#80B1D3"
"2012",2020-07-20,2,"      Lana Del Rey",104,"#FFED6F"
"2013",2020-07-20,3,"Nick Cave & The...",100,"#80B1D3"
"2014",2020-07-20,4,"          Bitamina",90,"#FFED6F"
"2015",2020-07-20,5,"        Chet Faker",76,"#FDB462"
"2016",2020-07-20,6,"   Charles Bradley",72,"#CCEBC5"
"2017",2020-07-20,7,"    Massive Attack",72,"#BEBADA"
"2018",2020-07-20,8,"       Mac DeMarco",70,"#8DD3C7"
"2019",2020-07-20,9,"     Fleetwood Mac",69,"#B3DE69"
"2020",2020-07-20,10,"              Mata",55,"#FDB462"
"2021",2020-07-21,1,"  Michael Kiwanuka",114,"#80B1D3"
"2022",2020-07-21,2,"      Lana Del Rey",104,"#FFED6F"
"2023",2020-07-21,3,"Nick Cave & The...",100,"#80B1D3"
"2024",2020-07-21,4,"          Bitamina",90,"#FFED6F"
"2025",2020-07-21,5,"        Chet Faker",76,"#FDB462"
"2026",2020-07-21,6,"   Charles Bradley",72,"#CCEBC5"
"2027",2020-07-21,7,"    Massive Attack",72,"#BEBADA"
"2028",2020-07-21,8,"       Mac DeMarco",70,"#8DD3C7"
"2029",2020-07-21,9,"     Fleetwood Mac",69,"#B3DE69"
"2030",2020-07-21,10,"              Mata",55,"#FDB462"
"2031",2020-07-22,1,"  Michael Kiwanuka",114,"#80B1D3"
"2032",2020-07-22,2,"      Lana Del Rey",104,"#FFED6F"
"2033",2020-07-22,3,"Nick Cave & The...",100,"#80B1D3"
"2034",2020-07-22,4,"          Bitamina",90,"#FFED6F"
"2035",2020-07-22,5,"        Chet Faker",76,"#FDB462"
"2036",2020-07-22,6,"   Charles Bradley",72,"#CCEBC5"
"2037",2020-07-22,7,"    Massive Attack",72,"#BEBADA"
"2038",2020-07-22,8,"       Mac DeMarco",70,"#8DD3C7"
"2039",2020-07-22,9,"     Fleetwood Mac",69,"#B3DE69"
"2040",2020-07-22,10,"              Mata",55,"#FDB462"
"2041",2020-07-23,1,"  Michael Kiwanuka",114,"#80B1D3"
"2042",2020-07-23,2,"      Lana Del Rey",104,"#FFED6F"
"2043",2020-07-23,3,"Nick Cave & The...",100,"#80B1D3"
"2044",2020-07-23,4,"          Bitamina",90,"#FFED6F"
"2045",2020-07-23,5,"        Chet Faker",76,"#FDB462"
"2046",2020-07-23,6,"   Charles Bradley",72,"#CCEBC5"
"2047",2020-07-23,7,"    Massive Attack",72,"#BEBADA"
"2048",2020-07-23,8,"       Mac DeMarco",70,"#8DD3C7"
"2049",2020-07-23,9,"     Fleetwood Mac",69,"#B3DE69"
"2050",2020-07-23,10,"              Mata",55,"#FDB462"
"2051",2020-07-24,1,"  Michael Kiwanuka",114,"#80B1D3"
"2052",2020-07-24,2,"      Lana Del Rey",104,"#FFED6F"
"2053",2020-07-24,3,"Nick Cave & The...",100,"#80B1D3"
"2054",2020-07-24,4,"          Bitamina",90,"#FFED6F"
"2055",2020-07-24,5,"        Chet Faker",76,"#FDB462"
"2056",2020-07-24,6,"   Charles Bradley",72,"#CCEBC5"
"2057",2020-07-24,7,"    Massive Attack",72,"#BEBADA"
"2058",2020-07-24,8,"       Mac DeMarco",70,"#8DD3C7"
"2059",2020-07-24,9,"     Fleetwood Mac",69,"#B3DE69"
"2060",2020-07-24,10,"     Łona I Webber",58,"#FCCDE5"
"2061",2020-07-25,1,"  Michael Kiwanuka",119,"#80B1D3"
"2062",2020-07-25,2,"      Lana Del Rey",104,"#FFED6F"
"2063",2020-07-25,3,"Nick Cave & The...",100,"#80B1D3"
"2064",2020-07-25,4,"          Bitamina",90,"#FFED6F"
"2065",2020-07-25,5,"        Chet Faker",76,"#FDB462"
"2066",2020-07-25,6,"   Charles Bradley",72,"#CCEBC5"
"2067",2020-07-25,7,"    Massive Attack",72,"#BEBADA"
"2068",2020-07-25,8,"       Mac DeMarco",70,"#8DD3C7"
"2069",2020-07-25,9,"     Fleetwood Mac",69,"#B3DE69"
"2070",2020-07-25,10,"     Łona I Webber",58,"#FCCDE5"
"2071",2020-07-26,1,"  Michael Kiwanuka",121,"#80B1D3"
"2072",2020-07-26,2,"      Lana Del Rey",104,"#FFED6F"
"2073",2020-07-26,3,"Nick Cave & The...",100,"#80B1D3"
"2074",2020-07-26,4,"          Bitamina",90,"#FFED6F"
"2075",2020-07-26,5,"        Chet Faker",76,"#FDB462"
"2076",2020-07-26,6,"   Charles Bradley",72,"#CCEBC5"
"2077",2020-07-26,7,"    Massive Attack",72,"#BEBADA"
"2078",2020-07-26,8,"       Mac DeMarco",70,"#8DD3C7"
"2079",2020-07-26,9,"     Fleetwood Mac",69,"#B3DE69"
"2080",2020-07-26,10,"     Łona I Webber",58,"#FCCDE5"
"2081",2020-07-27,1,"  Michael Kiwanuka",122,"#80B1D3"
"2082",2020-07-27,2,"      Lana Del Rey",104,"#FFED6F"
"2083",2020-07-27,3,"Nick Cave & The...",100,"#80B1D3"
"2084",2020-07-27,4,"          Bitamina",90,"#FFED6F"
"2085",2020-07-27,5,"        Chet Faker",76,"#FDB462"
"2086",2020-07-27,6,"   Charles Bradley",72,"#CCEBC5"
"2087",2020-07-27,7,"    Massive Attack",72,"#BEBADA"
"2088",2020-07-27,8,"       Mac DeMarco",70,"#8DD3C7"
"2089",2020-07-27,9,"     Fleetwood Mac",69,"#B3DE69"
"2090",2020-07-27,10,"     Łona I Webber",62,"#FCCDE5"
"2091",2020-07-28,1,"  Michael Kiwanuka",122,"#80B1D3"
"2092",2020-07-28,2,"      Lana Del Rey",104,"#FFED6F"
"2093",2020-07-28,3,"Nick Cave & The...",100,"#80B1D3"
"2094",2020-07-28,4,"          Bitamina",90,"#FFED6F"
"2095",2020-07-28,5,"        Chet Faker",76,"#FDB462"
"2096",2020-07-28,6,"   Charles Bradley",72,"#CCEBC5"
"2097",2020-07-28,7,"    Massive Attack",72,"#BEBADA"
"2098",2020-07-28,8,"       Mac DeMarco",70,"#8DD3C7"
"2099",2020-07-28,9,"     Fleetwood Mac",69,"#B3DE69"
"2100",2020-07-28,10,"     Łona I Webber",62,"#FCCDE5"
"2101",2020-07-29,1,"  Michael Kiwanuka",122,"#80B1D3"
"2102",2020-07-29,2,"      Lana Del Rey",104,"#FFED6F"
"2103",2020-07-29,3,"Nick Cave & The...",100,"#80B1D3"
"2104",2020-07-29,4,"          Bitamina",90,"#FFED6F"
"2105",2020-07-29,5,"        Chet Faker",77,"#FDB462"
"2106",2020-07-29,6,"   Charles Bradley",72,"#CCEBC5"
"2107",2020-07-29,7,"    Massive Attack",72,"#BEBADA"
"2108",2020-07-29,8,"       Mac DeMarco",70,"#8DD3C7"
"2109",2020-07-29,9,"     Fleetwood Mac",69,"#B3DE69"
"2110",2020-07-29,10,"     Łona I Webber",67,"#FCCDE5"
"2111",2020-07-30,1,"  Michael Kiwanuka",122,"#80B1D3"
"2112",2020-07-30,2,"      Lana Del Rey",104,"#FFED6F"
"2113",2020-07-30,3,"Nick Cave & The...",100,"#80B1D3"
"2114",2020-07-30,4,"          Bitamina",90,"#FFED6F"
"2115",2020-07-30,5,"        Chet Faker",77,"#FDB462"
"2116",2020-07-30,6,"   Charles Bradley",72,"#CCEBC5"
"2117",2020-07-30,7,"    Massive Attack",72,"#BEBADA"
"2118",2020-07-30,8,"       Mac DeMarco",70,"#8DD3C7"
"2119",2020-07-30,9,"     Fleetwood Mac",69,"#B3DE69"
"2120",2020-07-30,10,"     Łona I Webber",67,"#FCCDE5"
"2121",2020-07-31,1,"  Michael Kiwanuka",122,"#80B1D3"
"2122",2020-07-31,2,"      Lana Del Rey",104,"#FFED6F"
"2123",2020-07-31,3,"Nick Cave & The...",100,"#80B1D3"
"2124",2020-07-31,4,"          Bitamina",90,"#FFED6F"
"2125",2020-07-31,5,"        Chet Faker",77,"#FDB462"
"2126",2020-07-31,6,"   Charles Bradley",72,"#CCEBC5"
"2127",2020-07-31,7,"    Massive Attack",72,"#BEBADA"
"2128",2020-07-31,8,"       Mac DeMarco",70,"#8DD3C7"
"2129",2020-07-31,9,"     Fleetwood Mac",69,"#B3DE69"
"2130",2020-07-31,10,"     Łona I Webber",67,"#FCCDE5"
