"","date","pos","artistName","no","color"
"852",2020-03-26,2,"         Radiohead",142,"#D9D9D9"
"853",2020-03-26,3,"           PRO8L3M",134,"#D9D9D9"
"854",2020-03-26,4,"     Leonard Cohen",123,"#D9D9D9"
"855",2020-03-26,5,"      Nicolas Jaar",109,"#BC80BD"
"856",2020-03-26,6,"      The National",99,"#FFED6F"
"857",2020-03-26,7,"Nick Cave & The...",92,"#FDB462"
"858",2020-03-26,8,"        The Weeknd",92,"#FCCDE5"
"859",2020-03-26,9,"       Artur Rojek",88,"#FFED6F"
"860",2020-03-26,10,"     Elliott Smith",87,"#D9D9D9"
"861",2020-03-27,1,"          Morphine",217,"#FFFFB3"
"862",2020-03-27,2,"         Radiohead",147,"#D9D9D9"
"863",2020-03-27,3,"           PRO8L3M",135,"#D9D9D9"
"864",2020-03-27,4,"     Leonard Cohen",125,"#D9D9D9"
"865",2020-03-27,5,"      Nicolas Jaar",116,"#BC80BD"
"866",2020-03-27,6,"      The National",113,"#FFED6F"
"867",2020-03-27,7,"        The Weeknd",95,"#FCCDE5"
"868",2020-03-27,8,"Nick Cave & The...",92,"#FDB462"
"869",2020-03-27,9,"       Artur Rojek",88,"#FFED6F"
"870",2020-03-27,10,"     Elliott Smith",87,"#D9D9D9"
"871",2020-03-28,1,"          Morphine",217,"#FFFFB3"
"872",2020-03-28,2,"         Radiohead",152,"#D9D9D9"
"873",2020-03-28,3,"           PRO8L3M",135,"#D9D9D9"
"874",2020-03-28,4,"     Leonard Cohen",125,"#D9D9D9"
"875",2020-03-28,5,"      Nicolas Jaar",118,"#BC80BD"
"876",2020-03-28,6,"      The National",114,"#FFED6F"
"877",2020-03-28,7,"Nick Cave & The...",102,"#FDB462"
"878",2020-03-28,8,"        The Weeknd",95,"#FCCDE5"
"879",2020-03-28,9,"       Artur Rojek",88,"#FFED6F"
"880",2020-03-28,10,"     Elliott Smith",87,"#D9D9D9"
"881",2020-03-29,1,"          Morphine",219,"#FFFFB3"
"882",2020-03-29,2,"         Radiohead",155,"#D9D9D9"
"883",2020-03-29,3,"           PRO8L3M",135,"#D9D9D9"
"884",2020-03-29,4,"     Leonard Cohen",125,"#D9D9D9"
"885",2020-03-29,5,"      Nicolas Jaar",124,"#BC80BD"
"886",2020-03-29,6,"      The National",115,"#FFED6F"
"887",2020-03-29,7,"Nick Cave & The...",102,"#FDB462"
"888",2020-03-29,8,"        The Weeknd",95,"#FCCDE5"
"889",2020-03-29,9,"       Artur Rojek",88,"#FFED6F"
"890",2020-03-29,10,"     Elliott Smith",87,"#D9D9D9"
"891",2020-03-30,1,"          Morphine",219,"#FFFFB3"
"892",2020-03-30,2,"         Radiohead",155,"#D9D9D9"
"893",2020-03-30,3,"           PRO8L3M",135,"#D9D9D9"
"894",2020-03-30,4,"     Leonard Cohen",125,"#D9D9D9"
"895",2020-03-30,5,"      Nicolas Jaar",124,"#BC80BD"
"896",2020-03-30,6,"      The National",116,"#FFED6F"
"897",2020-03-30,7,"Nick Cave & The...",107,"#FDB462"
"898",2020-03-30,8,"        The Weeknd",97,"#FCCDE5"
"899",2020-03-30,9,"     Elliott Smith",90,"#D9D9D9"
"900",2020-03-30,10,"       Artur Rojek",88,"#FFED6F"
"901",2020-03-31,1,"          Morphine",219,"#FFFFB3"
"902",2020-03-31,2,"         Radiohead",155,"#D9D9D9"
"903",2020-03-31,3,"           PRO8L3M",135,"#D9D9D9"
"904",2020-03-31,4,"     Leonard Cohen",125,"#D9D9D9"
"905",2020-03-31,5,"      Nicolas Jaar",124,"#BC80BD"
"906",2020-03-31,6,"      The National",116,"#FFED6F"
"907",2020-03-31,7,"Nick Cave & The...",107,"#FDB462"
"908",2020-03-31,8,"        The Weeknd",97,"#FCCDE5"
"909",2020-03-31,9,"     Elliott Smith",90,"#D9D9D9"
"910",2020-03-31,10,"       Artur Rojek",88,"#FFED6F"
"911",2020-04-01,1,"          Morphine",219,"#FFFFB3"
"912",2020-04-01,2,"         Radiohead",158,"#D9D9D9"
"913",2020-04-01,3,"           PRO8L3M",135,"#D9D9D9"
"914",2020-04-01,4,"     Leonard Cohen",125,"#D9D9D9"
"915",2020-04-01,5,"      Nicolas Jaar",124,"#BC80BD"
"916",2020-04-01,6,"      The National",116,"#FFED6F"
"917",2020-04-01,7,"Nick Cave & The...",107,"#FDB462"
"918",2020-04-01,8,"        The Weeknd",97,"#FCCDE5"
"919",2020-04-01,9,"     Elliott Smith",90,"#D9D9D9"
"920",2020-04-01,10,"       Artur Rojek",88,"#FFED6F"
"921",2020-04-02,1,"          Morphine",220,"#FFFFB3"
"922",2020-04-02,2,"         Radiohead",158,"#D9D9D9"
"923",2020-04-02,3,"           PRO8L3M",135,"#D9D9D9"
"924",2020-04-02,4,"     Leonard Cohen",125,"#D9D9D9"
"925",2020-04-02,5,"      Nicolas Jaar",125,"#BC80BD"
"926",2020-04-02,6,"      The National",116,"#FFED6F"
"927",2020-04-02,7,"Nick Cave & The...",107,"#FDB462"
"928",2020-04-02,8,"        The Weeknd",97,"#FCCDE5"
"929",2020-04-02,9,"     Elliott Smith",90,"#D9D9D9"
"930",2020-04-02,10,"       Artur Rojek",88,"#FFED6F"
"931",2020-04-03,1,"          Morphine",222,"#FFFFB3"
"932",2020-04-03,2,"         Radiohead",160,"#D9D9D9"
"933",2020-04-03,3,"           PRO8L3M",135,"#D9D9D9"
"934",2020-04-03,4,"      Nicolas Jaar",127,"#BC80BD"
"935",2020-04-03,5,"     Leonard Cohen",125,"#D9D9D9"
"936",2020-04-03,6,"      The National",116,"#FFED6F"
"937",2020-04-03,7,"Nick Cave & The...",108,"#FDB462"
"938",2020-04-03,8,"        The Weeknd",98,"#FCCDE5"
"939",2020-04-03,9,"              Luna",96,"#BEBADA"
"940",2020-04-03,10,"     Elliott Smith",90,"#D9D9D9"
"941",2020-04-04,1,"          Morphine",237,"#FFFFB3"
"942",2020-04-04,2,"         Radiohead",165,"#D9D9D9"
"943",2020-04-04,3,"           PRO8L3M",135,"#D9D9D9"
"944",2020-04-04,4,"      Nicolas Jaar",127,"#BC80BD"
"945",2020-04-04,5,"     Leonard Cohen",126,"#D9D9D9"
"946",2020-04-04,6,"      The National",116,"#FFED6F"
"947",2020-04-04,7,"Nick Cave & The...",109,"#FDB462"
"948",2020-04-04,8,"  The Flaming Lips",100,"#8DD3C7"
"949",2020-04-04,9,"        The Weeknd",98,"#FCCDE5"
"950",2020-04-04,10,"              Luna",96,"#BEBADA"
"951",2020-04-05,1,"          Morphine",240,"#FFFFB3"
"952",2020-04-05,2,"         Radiohead",167,"#D9D9D9"
"953",2020-04-05,3,"           PRO8L3M",135,"#D9D9D9"
"954",2020-04-05,4,"     Leonard Cohen",128,"#D9D9D9"
"955",2020-04-05,5,"      Nicolas Jaar",127,"#BC80BD"
"956",2020-04-05,6,"      The National",116,"#FFED6F"
"957",2020-04-05,7,"Nick Cave & The...",112,"#FDB462"
"958",2020-04-05,8,"  The Flaming Lips",108,"#8DD3C7"
"959",2020-04-05,9,"        The Weeknd",98,"#FCCDE5"
"960",2020-04-05,10,"              Luna",97,"#BEBADA"
"961",2020-04-06,1,"          Morphine",242,"#FFFFB3"
"962",2020-04-06,2,"         Radiohead",167,"#D9D9D9"
"963",2020-04-06,3,"           PRO8L3M",135,"#D9D9D9"
"964",2020-04-06,4,"     Leonard Cohen",128,"#D9D9D9"
"965",2020-04-06,5,"      Nicolas Jaar",127,"#BC80BD"
"966",2020-04-06,6,"      The National",116,"#FFED6F"
"967",2020-04-06,7,"Nick Cave & The...",112,"#FDB462"
"968",2020-04-06,8,"  The Flaming Lips",108,"#8DD3C7"
"969",2020-04-06,9,"        The Weeknd",98,"#FCCDE5"
"970",2020-04-06,10,"              Luna",97,"#BEBADA"
"971",2020-04-07,1,"          Morphine",256,"#FFFFB3"
"972",2020-04-07,2,"         Radiohead",168,"#D9D9D9"
"973",2020-04-07,3,"           PRO8L3M",135,"#D9D9D9"
"974",2020-04-07,4,"     Leonard Cohen",128,"#D9D9D9"
"975",2020-04-07,5,"      Nicolas Jaar",127,"#BC80BD"
"976",2020-04-07,6,"      The National",116,"#FFED6F"
"977",2020-04-07,7,"Nick Cave & The...",112,"#FDB462"
"978",2020-04-07,8,"  The Flaming Lips",112,"#8DD3C7"
"979",2020-04-07,9,"              Luna",98,"#BEBADA"
"980",2020-04-07,10,"        The Weeknd",98,"#FCCDE5"
"981",2020-04-08,1,"          Morphine",263,"#FFFFB3"
"982",2020-04-08,2,"         Radiohead",168,"#D9D9D9"
"983",2020-04-08,3,"           PRO8L3M",136,"#D9D9D9"
"984",2020-04-08,4,"     Leonard Cohen",129,"#D9D9D9"
"985",2020-04-08,5,"      Nicolas Jaar",127,"#BC80BD"
"986",2020-04-08,6,"      The National",116,"#FFED6F"
"987",2020-04-08,7,"Nick Cave & The...",112,"#FDB462"
"988",2020-04-08,8,"  The Flaming Lips",112,"#8DD3C7"
"989",2020-04-08,9,"              Luna",105,"#BEBADA"
"990",2020-04-08,10,"        The Weeknd",98,"#FCCDE5"
"991",2020-04-09,1,"          Morphine",263,"#FFFFB3"
"992",2020-04-09,2,"         Radiohead",169,"#D9D9D9"
"993",2020-04-09,3,"           PRO8L3M",136,"#D9D9D9"
"994",2020-04-09,4,"     Leonard Cohen",129,"#D9D9D9"
"995",2020-04-09,5,"      Nicolas Jaar",128,"#BC80BD"
"996",2020-04-09,6,"  The Flaming Lips",124,"#8DD3C7"
"997",2020-04-09,7,"      The National",116,"#FFED6F"
"998",2020-04-09,8,"Nick Cave & The...",113,"#FDB462"
"999",2020-04-09,9,"              Luna",110,"#BEBADA"
"1000",2020-04-09,10,"        The Weeknd",98,"#FCCDE5"
"1001",2020-04-10,1,"          Morphine",263,"#FFFFB3"
"1002",2020-04-10,2,"         Radiohead",169,"#D9D9D9"
"1003",2020-04-10,3,"           PRO8L3M",136,"#D9D9D9"
"1004",2020-04-10,4,"     Leonard Cohen",129,"#D9D9D9"
"1005",2020-04-10,5,"      Nicolas Jaar",128,"#BC80BD"
"1006",2020-04-10,6,"  The Flaming Lips",124,"#8DD3C7"
"1007",2020-04-10,7,"      The National",117,"#FFED6F"
"1008",2020-04-10,8,"Nick Cave & The...",113,"#FDB462"
"1009",2020-04-10,9,"              Luna",110,"#BEBADA"
"1010",2020-04-10,10,"       The Strokes",105,"#8DD3C7"
"1011",2020-04-11,1,"          Morphine",264,"#FFFFB3"
"1012",2020-04-11,2,"         Radiohead",169,"#D9D9D9"
"1013",2020-04-11,3,"       The Strokes",141,"#8DD3C7"
"1014",2020-04-11,4,"           PRO8L3M",136,"#D9D9D9"
"1015",2020-04-11,5,"     Leonard Cohen",129,"#D9D9D9"
"1016",2020-04-11,6,"      Nicolas Jaar",128,"#BC80BD"
"1017",2020-04-11,7,"  The Flaming Lips",124,"#8DD3C7"
"1018",2020-04-11,8,"      The National",117,"#FFED6F"
"1019",2020-04-11,9,"Nick Cave & The...",113,"#FDB462"
"1020",2020-04-11,10,"              Luna",111,"#BEBADA"
"1021",2020-04-12,1,"          Morphine",264,"#FFFFB3"
"1022",2020-04-12,2,"         Radiohead",169,"#D9D9D9"
"1023",2020-04-12,3,"       The Strokes",148,"#8DD3C7"
"1024",2020-04-12,4,"           PRO8L3M",136,"#D9D9D9"
"1025",2020-04-12,5,"  The Flaming Lips",131,"#8DD3C7"
"1026",2020-04-12,6,"     Leonard Cohen",129,"#D9D9D9"
"1027",2020-04-12,7,"      Nicolas Jaar",129,"#BC80BD"
"1028",2020-04-12,8,"      The National",117,"#FFED6F"
"1029",2020-04-12,9,"Nick Cave & The...",113,"#FDB462"
"1030",2020-04-12,10,"              Luna",111,"#BEBADA"
"1031",2020-04-13,1,"          Morphine",264,"#FFFFB3"
"1032",2020-04-13,2,"         Radiohead",169,"#D9D9D9"
"1033",2020-04-13,3,"       The Strokes",149,"#8DD3C7"
"1034",2020-04-13,4,"      Nicolas Jaar",145,"#BC80BD"
"1035",2020-04-13,5,"           PRO8L3M",136,"#D9D9D9"
"1036",2020-04-13,6,"  The Flaming Lips",131,"#8DD3C7"
"1037",2020-04-13,7,"     Leonard Cohen",129,"#D9D9D9"
"1038",2020-04-13,8,"Nick Cave & The...",121,"#FDB462"
"1039",2020-04-13,9,"              Luna",117,"#BEBADA"
"1040",2020-04-13,10,"      The National",117,"#FFED6F"
"1041",2020-04-14,1,"          Morphine",267,"#FFFFB3"
"1042",2020-04-14,2,"         Radiohead",171,"#D9D9D9"
"1043",2020-04-14,3,"       The Strokes",157,"#8DD3C7"
"1044",2020-04-14,4,"      Nicolas Jaar",145,"#BC80BD"
"1045",2020-04-14,5,"           PRO8L3M",136,"#D9D9D9"
"1046",2020-04-14,6,"  The Flaming Lips",131,"#8DD3C7"
"1047",2020-04-14,7,"     Leonard Cohen",129,"#D9D9D9"
"1048",2020-04-14,8,"      The National",124,"#FFED6F"
"1049",2020-04-14,9,"Nick Cave & The...",122,"#FDB462"
"1050",2020-04-14,10,"              Luna",117,"#BEBADA"
"1051",2020-04-15,1,"          Morphine",270,"#FFFFB3"
"1052",2020-04-15,2,"         Radiohead",171,"#D9D9D9"
"1053",2020-04-15,3,"       The Strokes",162,"#8DD3C7"
"1054",2020-04-15,4,"      Nicolas Jaar",145,"#BC80BD"
"1055",2020-04-15,5,"           PRO8L3M",136,"#D9D9D9"
"1056",2020-04-15,6,"  The Flaming Lips",131,"#8DD3C7"
"1057",2020-04-15,7,"     Leonard Cohen",129,"#D9D9D9"
"1058",2020-04-15,8,"Nick Cave & The...",124,"#FDB462"
"1059",2020-04-15,9,"      The National",124,"#FFED6F"
"1060",2020-04-15,10,"              Luna",117,"#BEBADA"
"1061",2020-04-16,1,"          Morphine",273,"#FFFFB3"
"1062",2020-04-16,2,"         Radiohead",171,"#D9D9D9"
"1063",2020-04-16,3,"       The Strokes",162,"#8DD3C7"
"1064",2020-04-16,4,"      Nicolas Jaar",145,"#BC80BD"
"1065",2020-04-16,5,"           PRO8L3M",136,"#D9D9D9"
"1066",2020-04-16,6,"  The Flaming Lips",134,"#8DD3C7"
"1067",2020-04-16,7,"     Leonard Cohen",129,"#D9D9D9"
"1068",2020-04-16,8,"Nick Cave & The...",124,"#FDB462"
"1069",2020-04-16,9,"      The National",124,"#FFED6F"
"1070",2020-04-16,10,"              Luna",117,"#BEBADA"
"1071",2020-04-17,1,"          Morphine",274,"#FFFFB3"
"1072",2020-04-17,2,"         Radiohead",171,"#D9D9D9"
"1073",2020-04-17,3,"       The Strokes",163,"#8DD3C7"
"1074",2020-04-17,4,"      Nicolas Jaar",145,"#BC80BD"
"1075",2020-04-17,5,"           PRO8L3M",136,"#D9D9D9"
"1076",2020-04-17,6,"  The Flaming Lips",134,"#8DD3C7"
"1077",2020-04-17,7,"     Leonard Cohen",129,"#D9D9D9"
"1078",2020-04-17,8,"Nick Cave & The...",126,"#FDB462"
"1079",2020-04-17,9,"      The National",124,"#FFED6F"
"1080",2020-04-17,10,"              Luna",117,"#BEBADA"
"1081",2020-04-18,1,"          Morphine",274,"#FFFFB3"
"1082",2020-04-18,2,"         Radiohead",171,"#D9D9D9"
"1083",2020-04-18,3,"       The Strokes",163,"#8DD3C7"
"1084",2020-04-18,4,"      Nicolas Jaar",145,"#BC80BD"
"1085",2020-04-18,5,"           PRO8L3M",136,"#D9D9D9"
"1086",2020-04-18,6,"  The Flaming Lips",134,"#8DD3C7"
"1087",2020-04-18,7,"     Leonard Cohen",129,"#D9D9D9"
"1088",2020-04-18,8,"Nick Cave & The...",126,"#FDB462"
"1089",2020-04-18,9,"      The National",124,"#FFED6F"
"1090",2020-04-18,10,"              Luna",117,"#BEBADA"
"1091",2020-04-19,1,"          Morphine",274,"#FFFFB3"
"1092",2020-04-19,2,"       The Strokes",173,"#8DD3C7"
"1093",2020-04-19,3,"         Radiohead",171,"#D9D9D9"
"1094",2020-04-19,4,"      Nicolas Jaar",145,"#BC80BD"
"1095",2020-04-19,5,"  The Flaming Lips",139,"#8DD3C7"
"1096",2020-04-19,6,"           PRO8L3M",136,"#D9D9D9"
"1097",2020-04-19,7,"     Leonard Cohen",129,"#D9D9D9"
"1098",2020-04-19,8,"Nick Cave & The...",126,"#FDB462"
"1099",2020-04-19,9,"      The National",124,"#FFED6F"
"1100",2020-04-19,10,"              Luna",117,"#BEBADA"
"1101",2020-04-20,1,"          Morphine",274,"#FFFFB3"
"1102",2020-04-20,2,"       The Strokes",176,"#8DD3C7"
"1103",2020-04-20,3,"         Radiohead",171,"#D9D9D9"
"1104",2020-04-20,4,"      Nicolas Jaar",145,"#BC80BD"
"1105",2020-04-20,5,"  The Flaming Lips",139,"#8DD3C7"
"1106",2020-04-20,6,"           PRO8L3M",136,"#D9D9D9"
"1107",2020-04-20,7,"     Leonard Cohen",129,"#D9D9D9"
"1108",2020-04-20,8,"Nick Cave & The...",126,"#FDB462"
"1109",2020-04-20,9,"      The National",124,"#FFED6F"
"1110",2020-04-20,10,"              Luna",117,"#BEBADA"
"1111",2020-04-21,1,"          Morphine",274,"#FFFFB3"
"1112",2020-04-21,2,"       The Strokes",182,"#8DD3C7"
"1113",2020-04-21,3,"         Radiohead",171,"#D9D9D9"
"1114",2020-04-21,4,"      Nicolas Jaar",145,"#BC80BD"
"1115",2020-04-21,5,"  The Flaming Lips",142,"#8DD3C7"
"1116",2020-04-21,6,"           PRO8L3M",136,"#D9D9D9"
"1117",2020-04-21,7,"     Leonard Cohen",129,"#D9D9D9"
"1118",2020-04-21,8,"Nick Cave & The...",126,"#FDB462"
"1119",2020-04-21,9,"      The National",124,"#FFED6F"
"1120",2020-04-21,10,"              Luna",117,"#BEBADA"
"1121",2020-04-22,1,"          Morphine",274,"#FFFFB3"
"1122",2020-04-22,2,"       The Strokes",183,"#8DD3C7"
"1123",2020-04-22,3,"         Radiohead",173,"#D9D9D9"
"1124",2020-04-22,4,"      Nicolas Jaar",145,"#BC80BD"
"1125",2020-04-22,5,"  The Flaming Lips",142,"#8DD3C7"
"1126",2020-04-22,6,"           PRO8L3M",136,"#D9D9D9"
"1127",2020-04-22,7,"     Leonard Cohen",129,"#D9D9D9"
"1128",2020-04-22,8,"Nick Cave & The...",126,"#FDB462"
"1129",2020-04-22,9,"      The National",124,"#FFED6F"
"1130",2020-04-22,10,"              Luna",117,"#BEBADA"
"1131",2020-04-23,1,"          Morphine",274,"#FFFFB3"
"1132",2020-04-23,2,"       The Strokes",183,"#8DD3C7"
"1133",2020-04-23,3,"         Radiohead",173,"#D9D9D9"
"1134",2020-04-23,4,"      Nicolas Jaar",145,"#BC80BD"
"1135",2020-04-23,5,"  The Flaming Lips",143,"#8DD3C7"
"1136",2020-04-23,6,"           PRO8L3M",136,"#D9D9D9"
"1137",2020-04-23,7,"     Leonard Cohen",129,"#D9D9D9"
"1138",2020-04-23,8,"Nick Cave & The...",126,"#FDB462"
"1139",2020-04-23,9,"      The National",125,"#FFED6F"
"1140",2020-04-23,10,"              Luna",117,"#BEBADA"
"1141",2020-04-24,1,"          Morphine",274,"#FFFFB3"
"1142",2020-04-24,2,"       The Strokes",183,"#8DD3C7"
"1143",2020-04-24,3,"         Radiohead",173,"#D9D9D9"
"1144",2020-04-24,4,"      Nicolas Jaar",145,"#BC80BD"
"1145",2020-04-24,5,"  The Flaming Lips",143,"#8DD3C7"
"1146",2020-04-24,6,"           PRO8L3M",136,"#D9D9D9"
"1147",2020-04-24,7,"     Leonard Cohen",129,"#D9D9D9"
"1148",2020-04-24,8,"Nick Cave & The...",126,"#FDB462"
"1149",2020-04-24,9,"      The National",125,"#FFED6F"
"1150",2020-04-24,10,"              Luna",117,"#BEBADA"
"1151",2020-04-25,1,"          Morphine",274,"#FFFFB3"
"1152",2020-04-25,2,"       The Strokes",183,"#8DD3C7"
"1153",2020-04-25,3,"         Radiohead",173,"#D9D9D9"
"1154",2020-04-25,4,"      Nicolas Jaar",145,"#BC80BD"
"1155",2020-04-25,5,"  The Flaming Lips",143,"#8DD3C7"
"1156",2020-04-25,6,"           PRO8L3M",136,"#D9D9D9"
"1157",2020-04-25,7,"     Leonard Cohen",129,"#D9D9D9"
"1158",2020-04-25,8,"Nick Cave & The...",126,"#FDB462"
"1159",2020-04-25,9,"      The National",125,"#FFED6F"
"1160",2020-04-25,10,"              Luna",117,"#BEBADA"
"1161",2020-04-26,1,"          Morphine",274,"#FFFFB3"
"1162",2020-04-26,2,"       The Strokes",183,"#8DD3C7"
"1163",2020-04-26,3,"         Radiohead",176,"#D9D9D9"
"1164",2020-04-26,4,"  The Flaming Lips",160,"#8DD3C7"
"1165",2020-04-26,5,"      Nicolas Jaar",146,"#BC80BD"
"1166",2020-04-26,6,"           PRO8L3M",136,"#D9D9D9"
"1167",2020-04-26,7,"     Leonard Cohen",130,"#D9D9D9"
"1168",2020-04-26,8,"Nick Cave & The...",126,"#FDB462"
"1169",2020-04-26,9,"      The National",125,"#FFED6F"
"1170",2020-04-26,10,"              Luna",117,"#BEBADA"
"1171",2020-04-27,1,"          Morphine",274,"#FFFFB3"
"1172",2020-04-27,2,"       The Strokes",183,"#8DD3C7"
"1173",2020-04-27,3,"         Radiohead",176,"#D9D9D9"
"1174",2020-04-27,4,"  The Flaming Lips",160,"#8DD3C7"
"1175",2020-04-27,5,"      Nicolas Jaar",147,"#BC80BD"
"1176",2020-04-27,6,"           PRO8L3M",136,"#D9D9D9"
"1177",2020-04-27,7,"     Leonard Cohen",130,"#D9D9D9"
"1178",2020-04-27,8,"Nick Cave & The...",126,"#FDB462"
"1179",2020-04-27,9,"      The National",125,"#FFED6F"
"1180",2020-04-27,10,"              Luna",117,"#BEBADA"
"1181",2020-04-28,1,"          Morphine",275,"#FFFFB3"
"1182",2020-04-28,2,"       The Strokes",186,"#8DD3C7"
"1183",2020-04-28,3,"         Radiohead",176,"#D9D9D9"
"1184",2020-04-28,4,"  The Flaming Lips",160,"#8DD3C7"
"1185",2020-04-28,5,"      Nicolas Jaar",148,"#BC80BD"
"1186",2020-04-28,6,"           PRO8L3M",136,"#D9D9D9"
"1187",2020-04-28,7,"     Leonard Cohen",130,"#D9D9D9"
"1188",2020-04-28,8,"Nick Cave & The...",126,"#FDB462"
"1189",2020-04-28,9,"      The National",125,"#FFED6F"
"1190",2020-04-28,10,"              Luna",117,"#BEBADA"
"1191",2020-04-29,1,"          Morphine",278,"#FFFFB3"
"1192",2020-04-29,2,"       The Strokes",186,"#8DD3C7"
"1193",2020-04-29,3,"         Radiohead",176,"#D9D9D9"
"1194",2020-04-29,4,"  The Flaming Lips",161,"#8DD3C7"
"1195",2020-04-29,5,"      Nicolas Jaar",149,"#BC80BD"
"1196",2020-04-29,6,"           PRO8L3M",136,"#D9D9D9"
"1197",2020-04-29,7,"     Leonard Cohen",132,"#D9D9D9"
"1198",2020-04-29,8,"         Tom Waits",132,"#FFED6F"
"1199",2020-04-29,9,"Nick Cave & The...",126,"#FDB462"
"1200",2020-04-29,10,"      The National",125,"#FFED6F"
"1201",2020-04-30,1,"          Morphine",278,"#FFFFB3"
"1202",2020-04-30,2,"  The Flaming Lips",191,"#8DD3C7"
"1203",2020-04-30,3,"       The Strokes",186,"#8DD3C7"
"1204",2020-04-30,4,"         Radiohead",176,"#D9D9D9"
"1205",2020-04-30,5,"         Tom Waits",150,"#FFED6F"
"1206",2020-04-30,6,"      Nicolas Jaar",149,"#BC80BD"
"1207",2020-04-30,7,"           PRO8L3M",136,"#D9D9D9"
"1208",2020-04-30,8,"     Leonard Cohen",132,"#D9D9D9"
"1209",2020-04-30,9,"Nick Cave & The...",126,"#FDB462"
"1210",2020-04-30,10,"      The National",125,"#FFED6F"
"1211",2020-05-01,1,"          Morphine",278,"#FFFFB3"
"1212",2020-05-01,2,"  The Flaming Lips",193,"#8DD3C7"
"1213",2020-05-01,3,"       The Strokes",186,"#8DD3C7"
"1214",2020-05-01,4,"         Radiohead",177,"#D9D9D9"
"1215",2020-05-01,5,"         Tom Waits",150,"#FFED6F"
"1216",2020-05-01,6,"      Nicolas Jaar",149,"#BC80BD"
"1217",2020-05-01,7,"           PRO8L3M",137,"#D9D9D9"
"1218",2020-05-01,8,"     Leonard Cohen",132,"#D9D9D9"
"1219",2020-05-01,9,"      The National",128,"#FFED6F"
"1220",2020-05-01,10,"Nick Cave & The...",127,"#FDB462"
"1221",2020-05-02,1,"          Morphine",285,"#FFFFB3"
"1222",2020-05-02,2,"  The Flaming Lips",198,"#8DD3C7"
"1223",2020-05-02,3,"       The Strokes",188,"#8DD3C7"
"1224",2020-05-02,4,"         Radiohead",177,"#D9D9D9"
"1225",2020-05-02,5,"         Tom Waits",158,"#FFED6F"
"1226",2020-05-02,6,"      Nicolas Jaar",150,"#BC80BD"
"1227",2020-05-02,7,"           PRO8L3M",138,"#D9D9D9"
"1228",2020-05-02,8,"     Leonard Cohen",132,"#D9D9D9"
"1229",2020-05-02,9,"      The National",129,"#FFED6F"
"1230",2020-05-02,10,"Nick Cave & The...",128,"#FDB462"
"1231",2020-05-03,1,"          Morphine",288,"#FFFFB3"
"1232",2020-05-03,2,"  The Flaming Lips",205,"#8DD3C7"
"1233",2020-05-03,3,"       The Strokes",188,"#8DD3C7"
"1234",2020-05-03,4,"         Radiohead",177,"#D9D9D9"
"1235",2020-05-03,5,"         Tom Waits",158,"#FFED6F"
"1236",2020-05-03,6,"      Nicolas Jaar",150,"#BC80BD"
"1237",2020-05-03,7,"     Leonard Cohen",139,"#D9D9D9"
"1238",2020-05-03,8,"           PRO8L3M",138,"#D9D9D9"
"1239",2020-05-03,9,"      The National",129,"#FFED6F"
"1240",2020-05-03,10,"Nick Cave & The...",128,"#FDB462"
"1241",2020-05-04,1,"          Morphine",288,"#FFFFB3"
"1242",2020-05-04,2,"  The Flaming Lips",211,"#8DD3C7"
"1243",2020-05-04,3,"       The Strokes",188,"#8DD3C7"
"1244",2020-05-04,4,"         Radiohead",178,"#D9D9D9"
"1245",2020-05-04,5,"         Tom Waits",158,"#FFED6F"
"1246",2020-05-04,6,"      Nicolas Jaar",150,"#BC80BD"
"1247",2020-05-04,7,"     Leonard Cohen",139,"#D9D9D9"
"1248",2020-05-04,8,"           PRO8L3M",138,"#D9D9D9"
"1249",2020-05-04,9,"      The National",129,"#FFED6F"
"1250",2020-05-04,10,"Nick Cave & The...",128,"#FDB462"
"1251",2020-05-05,1,"          Morphine",289,"#FFFFB3"
"1252",2020-05-05,2,"  The Flaming Lips",211,"#8DD3C7"
"1253",2020-05-05,3,"       The Strokes",189,"#8DD3C7"
"1254",2020-05-05,4,"         Radiohead",178,"#D9D9D9"
"1255",2020-05-05,5,"         Tom Waits",158,"#FFED6F"
"1256",2020-05-05,6,"      Nicolas Jaar",150,"#BC80BD"
"1257",2020-05-05,7,"     Leonard Cohen",139,"#D9D9D9"
"1258",2020-05-05,8,"           PRO8L3M",138,"#D9D9D9"
"1259",2020-05-05,9,"      The National",130,"#FFED6F"
"1260",2020-05-05,10,"Nick Cave & The...",128,"#FDB462"
"1261",2020-05-06,1,"          Morphine",289,"#FFFFB3"
"1262",2020-05-06,2,"  The Flaming Lips",211,"#8DD3C7"
"1263",2020-05-06,3,"       The Strokes",189,"#8DD3C7"
"1264",2020-05-06,4,"         Radiohead",181,"#D9D9D9"
"1265",2020-05-06,5,"         Tom Waits",158,"#FFED6F"
"1266",2020-05-06,6,"      Nicolas Jaar",150,"#BC80BD"
"1267",2020-05-06,7,"Nick Cave & The...",140,"#FDB462"
"1268",2020-05-06,8,"     Leonard Cohen",139,"#D9D9D9"
"1269",2020-05-06,9,"           PRO8L3M",138,"#D9D9D9"
"1270",2020-05-06,10,"      The National",130,"#FFED6F"
"1271",2020-05-07,1,"          Morphine",289,"#FFFFB3"
"1272",2020-05-07,2,"  The Flaming Lips",213,"#8DD3C7"
