"","artistName","endTime"
"11316","      Joy Division",2020-07-13
"11317","      Joy Division",2020-07-13
"11318","      Joy Division",2020-07-13
"11319","    Run The Jewels",2020-07-13
"11320","              TOOL",2020-07-13
"11321","              TOOL",2020-07-13
"11322","          Behemoth",2020-07-13
"11323","          Behemoth",2020-07-13
"11324","      Joy Division",2020-07-13
"11325","      Joy Division",2020-07-13
"11326","      Joy Division",2020-07-13
"11327","      Joy Division",2020-07-13
"11328","      Joy Division",2020-07-13
"11329","         New Order",2020-07-13
"11330","      Joy Division",2020-07-13
"11331"," The White Stripes",2020-07-13
"11332","     Dopplereffekt",2020-07-13
"11333","     Dopplereffekt",2020-07-13
"11334","     Dopplereffekt",2020-07-13
"11335","     Dopplereffekt",2020-07-13
"11336","     Dopplereffekt",2020-07-13
"11337","               Air",2020-07-13
"11338","     Dopplereffekt",2020-07-13
"11339","     Dopplereffekt",2020-07-13
"11340","     Dopplereffekt",2020-07-13
"11341","     Dopplereffekt",2020-07-13
"11342","          Slowdive",2020-07-13
"11343","          Slowdive",2020-07-13
"11344","            Burial",2020-07-13
"11345","        Disclosure",2020-07-13
"11346","         Tom Waits",2020-07-13
"11347","          DARKSIDE",2020-07-13
"11348","         Agar Agar",2020-07-13
"11349","          Slowdive",2020-07-13
"11350","         Tom Waits",2020-07-13
"11351","      Nicolas Jaar",2020-07-13
"11352","       The Strokes",2020-07-13
"11353","The Velvet Unde...",2020-07-13
"11354","       The Strokes",2020-07-13
"11355","       The Strokes",2020-07-13
"11356","       The Strokes",2020-07-13
"11357","       The Strokes",2020-07-13
"11358","           Pusha T",2020-07-13
"11359"," Cage The Elephant",2020-07-13
"11360","       Mac DeMarco",2020-07-13
"11361","           ROSALÍA",2020-07-13
"11362","       Jessie Ware",2020-07-13
"11363","  The Flaming Lips",2020-07-13
"11364","      Danger Mouse",2020-07-13
"11365","  The Flaming Lips",2020-07-13
"11366","          Morphine",2020-07-13
"11367","         Tom Waits",2020-07-13
"11368","        Portishead",2020-07-13
"11369","         KOMPROMAT",2020-07-13
"11370","         Agar Agar",2020-07-13
"11371","         Agar Agar",2020-07-13
"11372","     Dopplereffekt",2020-07-13
"11373","     Dopplereffekt",2020-07-13
"11374","     Dopplereffekt",2020-07-13
"11375","     Dopplereffekt",2020-07-13
"11376","               Air",2020-07-13
"11377","     Dopplereffekt",2020-07-13
"11378","     Dopplereffekt",2020-07-13
"11379","          Slowdive",2020-07-14
"11380","          Slowdive",2020-07-14
"11381","      BROCKHAMPTON",2020-07-14
"11382","              ABBA",2020-07-14
"11383","              TOOL",2020-07-14
"11384","          Slowdive",2020-07-14
"11385","     Spiritualized",2020-07-14
"11386","          Slowdive",2020-07-14
"11387","          Slowdive",2020-07-14
"11388","          Slowdive",2020-07-14
"11389","          Slowdive",2020-07-14
"11390","       Sonic Youth",2020-07-14
"11391","    Arctic Monkeys",2020-07-14
"11392","         Pop Smoke",2020-07-14
"11393","          JACKBOYS",2020-07-14
"11394","              $NOT",2020-07-14
"11395","       Jack Harlow",2020-07-14
"11396","             alt-J",2020-07-14
"11397","           Nirvana",2020-07-14
"11398","           Karen O",2020-07-14
"11399","    Matt Berninger",2020-07-14
"11400","          Mr. Oizo",2020-07-14
"11401","      Sparklehorse",2020-07-14
"11402","       The Strokes",2020-07-14
"11403","       The Strokes",2020-07-14
"11404","       The Strokes",2020-07-14
"11405","       The Strokes",2020-07-14
"11406","       The Strokes",2020-07-14
"11407","       The Strokes",2020-07-14
"11408","       The Strokes",2020-07-14
"11409","       The Strokes",2020-07-14
"11410","       The Strokes",2020-07-14
"11411","       The Strokes",2020-07-14
"11412","              Joji",2020-07-14
"11413","         Myslovitz",2020-07-14
"11414","           Pusha T",2020-07-14
"11415","  The Flaming Lips",2020-07-14
"11416","           Karen O",2020-07-14
"11417","       Jessie Ware",2020-07-14
"11418","         Tom Waits",2020-07-14
"11419","         Tom Waits",2020-07-14
"11420","         Tom Waits",2020-07-14
"11421","   Vampire Weekend",2020-07-14
"11422","        Disclosure",2020-07-14
"11423","    Anderson .Paak",2020-07-14
"11424","            Cordae",2020-07-14
"11425","        Thom Yorke",2020-07-14
"11426","   Vampire Weekend",2020-07-14
"11427","    Sufjan Stevens",2020-07-14
"11428","            Burial",2020-07-14
"11429","            Burial",2020-07-14
"11430","            Burial",2020-07-14
"11431","            Burial",2020-07-14
"11432","          Four Tet",2020-07-14
"11433","          Four Tet",2020-07-14
"11434","      Nicolas Jaar",2020-07-14
"11435","         Tom Waits",2020-07-14
"11436","        Kanye West",2020-07-14
"11437","      Travis Scott",2020-07-14
"11438","          Slowdive",2020-07-14
"11439","          Slowdive",2020-07-14
"11440","             Aminé",2020-07-15
"11441","          Slowdive",2020-07-15
"11442","          DARKSIDE",2020-07-15
"11443","          Slowdive",2020-07-15
"11444","          Slowdive",2020-07-15
"11445","          Slowdive",2020-07-15
"11446","          Slowdive",2020-07-15
"11447","          Slowdive",2020-07-16
"11448","           Organek",2020-07-16
"11449","          Slowdive",2020-07-18
"11450","          Slowdive",2020-07-18
"11451","         Tom Waits",2020-07-18
"11452","       Joey Bada$$",2020-07-19
"11453","       Joey Bada$$",2020-07-19
"11454","       Joey Bada$$",2020-07-19
"11455","King Gizzard & ...",2020-07-19
"11456","       Joey Bada$$",2020-07-19
"11457","       Boldy James",2020-07-19
"11458","Godspeed You! B...",2020-07-19
"11459","      Nicolas Jaar",2020-07-19
"11460","Godspeed You! B...",2020-07-19
"11461","King Gizzard & ...",2020-07-21
"11462","      Nicolas Jaar",2020-07-21
"11463","             Swans",2020-07-21
"11464","             Swans",2020-07-21
"11465","             Swans",2020-07-21
"11466","             Swans",2020-07-21
"11467","             Swans",2020-07-21
"11468","             Swans",2020-07-21
"11469","       Joey Bada$$",2020-07-22
"11470","       Joey Bada$$",2020-07-22
"11471","       Joey Bada$$",2020-07-22
"11472","         Tom Waits",2020-07-22
"11473","         Tom Waits",2020-07-22
"11474","         Tom Waits",2020-07-22
"11475","         Tom Waits",2020-07-22
"11476","         Tom Waits",2020-07-22
"11477","         Tom Waits",2020-07-22
"11478","         Tom Waits",2020-07-22
"11479","         Tom Waits",2020-07-22
"11480","         Tom Waits",2020-07-22
"11481","         Tom Waits",2020-07-22
"11482","         Tom Waits",2020-07-22
"11483","         Tom Waits",2020-07-22
"11484","         Tom Waits",2020-07-22
"11485","         Tom Waits",2020-07-22
"11486","          DARKSIDE",2020-07-22
"11487","           Karen O",2020-07-22
"11488","         Tom Waits",2020-07-22
"11489","         Tom Waits",2020-07-22
"11490","          Slowdive",2020-07-22
"11491","          Slowdive",2020-07-22
"11492","          Slowdive",2020-07-22
"11493","          Slowdive",2020-07-22
"11494","          Slowdive",2020-07-22
"11495","          Slowdive",2020-07-22
"11496","          Slowdive",2020-07-22
"11497","          Slowdive",2020-07-22
"11498","          Slowdive",2020-07-22
"11499","          Slowdive",2020-07-22
"11500","          Interpol",2020-07-22
"11501","            Guzior",2020-07-22
"11502","            Guzior",2020-07-22
"11503","            Guzior",2020-07-22
"11504","          Interpol",2020-07-22
"11505","      Joy Division",2020-07-22
"11506","          Interpol",2020-07-22
"11507","          Interpol",2020-07-22
"11508","          Interpol",2020-07-22
"11509","          Interpol",2020-07-22
"11510","          Interpol",2020-07-22
"11511","          Interpol",2020-07-22
"11512","          Interpol",2020-07-22
"11513","      Sparklehorse",2020-07-22
"11514","      Sparklehorse",2020-07-22
"11515","      Sparklehorse",2020-07-22
"11516","      Sparklehorse",2020-07-22
"11517","      Sparklehorse",2020-07-22
"11518","      Sparklehorse",2020-07-22
"11519","      Sparklehorse",2020-07-22
"11520","      Sparklehorse",2020-07-22
"11521","      Sparklehorse",2020-07-22
"11522","              TOOL",2020-07-22
"11523","              TOOL",2020-07-22
"11524","              TOOL",2020-07-22
"11525","              TOOL",2020-07-22
"11526","              TOOL",2020-07-22
"11527","              TOOL",2020-07-22
"11528","            Guzior",2020-07-22
"11529","            Guzior",2020-07-22
"11530","            Guzior",2020-07-22
"11531","            Guzior",2020-07-22
"11532","            Guzior",2020-07-22
"11533","            Guzior",2020-07-22
"11534","           Organek",2020-07-22
"11535","        SB Maffija",2020-07-22
"11536","    Massive Attack",2020-07-22
"11537","         Agar Agar",2020-07-22
"11538","          Morphine",2020-07-22
"11539","          Behemoth",2020-07-22
"11540","          Behemoth",2020-07-22
"11541","       Joey Bada$$",2020-07-22
"11542","       Joey Bada$$",2020-07-22
"11543","       Joey Bada$$",2020-07-22
"11544","       Joey Bada$$",2020-07-22
"11545","       Joey Bada$$",2020-07-22
"11546","       Joey Bada$$",2020-07-22
"11547","       Joey Bada$$",2020-07-22
"11548","       Joey Bada$$",2020-07-22
"11549","        Disclosure",2020-07-22
"11550","         Meek Mill",2020-07-22
"11551","         Meek Mill",2020-07-22
"11552","       Joey Bada$$",2020-07-23
"11553","       Joey Bada$$",2020-07-23
"11554","         Tom Waits",2020-07-23
"11555","      Joy Division",2020-07-23
"11556","         Tom Waits",2020-07-23
"11557","          Slowdive",2020-07-23
"11558","         Tom Waits",2020-07-23
"11559","         Agar Agar",2020-07-23
"11560","    Run The Jewels",2020-07-23
"11561","    Massive Attack",2020-07-23
"11562","          Mr. Oizo",2020-07-23
"11563","          Mr. Oizo",2020-07-23
"11564"," Against All Logic",2020-07-23
"11565","          deadmau5",2020-07-23
"11566","         Tom Waits",2020-07-23
"11567","         Tom Waits",2020-07-23
"11568","         Tom Waits",2020-07-23
"11569","          Slowdive",2020-07-23
"11570","          Lou Reed",2020-07-23
"11571","            Sarius",2020-07-23
"11572"," Dusty Springfield",2020-07-23
"11573","   The Cranberries",2020-07-23
"11574"," Natalie Imbruglia",2020-07-23
"11575","            Future",2020-07-23
"11576","         Tom Waits",2020-07-23
"11577","Nick Cave & The...",2020-07-23
"11578","    Massive Attack",2020-07-23
"11579","          DARKSIDE",2020-07-23
"11580","      Grizzly Bear",2020-07-23
"11581","      Nicolas Jaar",2020-07-23
"11582","            DaBaby",2020-07-23
"11583","      Danger Mouse",2020-07-23
"11584","         Tom Waits",2020-07-23
"11585","           ROSALÍA",2020-07-23
"11586","          Slowdive",2020-07-23
"11587","          Slowdive",2020-07-23
"11588","           J. Cole",2020-07-23
"11589","      Zeal & Ardor",2020-07-23
"11590","      Zeal & Ardor",2020-07-23
"11591","      Zeal & Ardor",2020-07-23
"11592","      Zeal & Ardor",2020-07-23
"11593","      Zeal & Ardor",2020-07-23
"11594","      Zeal & Ardor",2020-07-23
"11595","        La Dispute",2020-07-23
"11596","      Zeal & Ardor",2020-07-23
"11597","          Interpol",2020-07-23
"11598","    Arctic Monkeys",2020-07-23
"11599","   The Von Bondies",2020-07-23
"11600","          Interpol",2020-07-23
"11601","          Interpol",2020-07-23
"11602","             Aminé",2020-07-23
"11603","Donnie Trumpet ...",2020-07-23
"11604","          Interpol",2020-07-23
"11605","          Interpol",2020-07-23
"11606","     Kasper Bjorke",2020-07-23
"11607","      Nicolas Jaar",2020-07-23
"11608","      Nicolas Jaar",2020-07-23
"11609"," Against All Logic",2020-07-23
"11610","  The Flaming Lips",2020-07-23
"11611","         Destructo",2020-07-23
"11612","          The Cure",2020-07-23
"11613","          The Cure",2020-07-23
"11614","        Disclosure",2020-07-24
"11615","    Matt Berninger",2020-07-24
"11616","   Phoebe Bridgers",2020-07-24
"11617","      Zeal & Ardor",2020-07-24
"11618","      Zeal & Ardor",2020-07-24
"11619","      Zeal & Ardor",2020-07-24
"11620","      Zeal & Ardor",2020-07-24
"11621","      Zeal & Ardor",2020-07-24
"11622","        La Dispute",2020-07-24
"11623","          deadmau5",2020-07-24
"11624","      Zeal & Ardor",2020-07-24
"11625","      Zeal & Ardor",2020-07-24
"11626","      Zeal & Ardor",2020-07-24
"11627","      Zeal & Ardor",2020-07-24
"11628","      Zeal & Ardor",2020-07-24
"11629","      Zeal & Ardor",2020-07-24
"11630","      Taylor Swift",2020-07-24
"11631","      Taylor Swift",2020-07-24
"11632","      Taylor Swift",2020-07-24
"11633","               Oki",2020-07-24
"11634","               Oki",2020-07-24
"11635","           Stromae",2020-07-24
"11636","      Nicolas Jaar",2020-07-24
"11637","      Nicolas Jaar",2020-07-24
"11638","      Nicolas Jaar",2020-07-24
"11639","      Nicolas Jaar",2020-07-24
"11640","      Nicolas Jaar",2020-07-24
"11641","      Nicolas Jaar",2020-07-24
"11642","      Nicolas Jaar",2020-07-24
"11643","             Logic",2020-07-24
"11644","              ABBA",2020-07-24
"11645","      Taylor Swift",2020-07-24
"11646","      Taylor Swift",2020-07-24
"11647","      Taylor Swift",2020-07-24
"11648","      Taylor Swift",2020-07-24
"11649","      Taylor Swift",2020-07-24
"11650","      Taylor Swift",2020-07-24
"11651","      Taylor Swift",2020-07-24
"11652","      Nicolas Jaar",2020-07-24
"11653","      Nicolas Jaar",2020-07-24
"11654","      Nicolas Jaar",2020-07-24
"11655","      Nicolas Jaar",2020-07-24
"11656","      Nicolas Jaar",2020-07-24
"11657","      Nicolas Jaar",2020-07-24
"11658","      Nicolas Jaar",2020-07-24
"11659","      Nicolas Jaar",2020-07-24
"11660","      Taylor Swift",2020-07-24
"11661","      Taylor Swift",2020-07-24
"11662","         Destructo",2020-07-24
"11663","Ski Mask The Sl...",2020-07-24
"11664","Ski Mask The Sl...",2020-07-24
"11665","     Leonard Cohen",2020-07-24
"11666","     Sibylle Baier",2020-07-24
"11667","            Guzior",2020-07-24
"11668","            Guzior",2020-07-24
"11669","            Guzior",2020-07-24
"11670","            Guzior",2020-07-24
"11671","         Tom Waits",2020-07-24
"11672","Fitz and The Ta...",2020-07-24
"11673","            Burial",2020-07-25
"11674","     Vince Staples",2020-07-25
"11675","     Vince Staples",2020-07-25
"11676","     Vince Staples",2020-07-25
"11677","     Vince Staples",2020-07-25
"11678","     Vince Staples",2020-07-25
"11679","     Vince Staples",2020-07-25
"11680","     Vince Staples",2020-07-25
"11681","      Taylor Swift",2020-07-25
"11682","   Earl Sweatshirt",2020-07-25
"11683","      Nicolas Jaar",2020-07-25
"11684","        Maceo Plex",2020-07-25
"11685","         Brian Eno",2020-07-25
"11686","Florence + The ...",2020-07-25
"11687","             DJ T.",2020-07-25
"11688","      Nicolas Jaar",2020-07-25
"11689","      Nicolas Jaar",2020-07-25
"11690","      Nicolas Jaar",2020-07-25
"11691","             DJ T.",2020-07-25
"11692","When Saints Go ...",2020-07-25
"11693","      Nicolas Jaar",2020-07-25
"11694","Ski Mask The Sl...",2020-07-25
"11695","      Nicolas Jaar",2020-07-25
"11696","        Maceo Plex",2020-07-25
"11697","        Maceo Plex",2020-07-25
"11698","             DJ T.",2020-07-25
"11699","Florence + The ...",2020-07-25
"11700","Mike James Kirk...",2020-07-25
"11701","           Shlohmo",2020-07-25
"11702","      Matthew Dear",2020-07-25
"11703","      Zeal & Ardor",2020-07-25
"11704","      Zeal & Ardor",2020-07-25
"11705","Mike James Kirk...",2020-07-25
"11706","     Kasper Bjorke",2020-07-25
"11707","             DJ T.",2020-07-25
"11708","      Matthew Dear",2020-07-25
"11709","              TOOL",2020-07-25
"11710","             DJ T.",2020-07-25
"11711","              TOOL",2020-07-25
"11712","       Azari & III",2020-07-25
"11713","       Azari & III",2020-07-25
"11714","      Nicolas Jaar",2020-07-25
"11715","      Grizzly Bear",2020-07-25
"11716","      Nicolas Jaar",2020-07-25
"11717","             DJ T.",2020-07-25
"11718","      Nicolas Jaar",2020-07-25
"11719","      Nicolas Jaar",2020-07-25
"11720","      Zeal & Ardor",2020-07-25
"11721","      Nicolas Jaar",2020-07-25
"11722","             DJ T.",2020-07-25
"11723","      Nicolas Jaar",2020-07-25
"11724","      Nicolas Jaar",2020-07-25
"11725","      Nicolas Jaar",2020-07-25
"11726","Mike James Kirk...",2020-07-25
"11727","      Taylor Swift",2020-07-26
"11728","      Nicolas Jaar",2020-07-26
"11729","      Nicolas Jaar",2020-07-26
"11730","            Guzior",2020-07-26
"11731","            Guzior",2020-07-26
"11732","            Guzior",2020-07-26
"11733","            Guzior",2020-07-26
"11734","            Guzior",2020-07-26
"11735","            Guzior",2020-07-26
"11736","            Guzior",2020-07-26
"11737","            Guzior",2020-07-26
"11738","            Guzior",2020-07-26
"11739","             DJ T.",2020-07-26
"11740","      Nicolas Jaar",2020-07-26
"11741","      Nicolas Jaar",2020-07-26
"11742","      Nicolas Jaar",2020-07-26
"11743","      Nicolas Jaar",2020-07-26
"11744","          Slowdive",2020-07-26
"11745","         Tom Waits",2020-07-26
"11746","      Depeche Mode",2020-07-26
"11747","             DJ T.",2020-07-26
"11748","           Stromae",2020-07-26
"11749","      Nicolas Jaar",2020-07-26
"11750","      Nicolas Jaar",2020-07-26
"11751","      Nicolas Jaar",2020-07-26
"11752","      Nicolas Jaar",2020-07-26
"11753","      BROCKHAMPTON",2020-07-26
"11754","      The National",2020-07-26
"11755","         Tom Waits",2020-07-26
"11756","          Slowdive",2020-07-26
"11757","         Agar Agar",2020-07-26
"11758","           Karen O",2020-07-26
"11759","          Mr. Oizo",2020-07-26
"11760","         Tom Waits",2020-07-26
"11761","         Tom Waits",2020-07-26
"11762","          Four Tet",2020-07-26
"11763","  The Flaming Lips",2020-07-26
"11764","          Slowdive",2020-07-26
"11765","          Interpol",2020-07-26
"11766","          Interpol",2020-07-26
"11767","             SAULT",2020-07-26
"11768","      Lana Del Rey",2020-07-26
"11769","       Jessie Ware",2020-07-26
"11770","          DARKSIDE",2020-07-26
"11771"," Against All Logic",2020-07-26
"11772","     Janelle Monáe",2020-07-26
"11773","    Sufjan Stevens",2020-07-26
"11774","          Slowdive",2020-07-26
"11775","       Joey Bada$$",2020-07-26
"11776","       Joey Bada$$",2020-07-26
"11777","     Freddie Gibbs",2020-07-26
"11778","    Injury Reserve",2020-07-26
"11779","    Massive Attack",2020-07-26
"11780","             Swans",2020-07-26
"11781","             Swans",2020-07-26
"11782","             Swans",2020-07-26
"11783","             Swans",2020-07-26
"11784","    Massive Attack",2020-07-26
"11785","            Burial",2020-07-26
"11786","           Phelian",2020-07-26
"11787","       Joey Bada$$",2020-07-26
"11788","            Sqz Me",2020-07-26
"11789","            Occult",2020-07-26
"11790","              Syny",2020-07-26
"11791","              Syny",2020-07-26
"11792","              Syny",2020-07-26
"11793","              Syny",2020-07-26
"11794","              Syny",2020-07-26
"11795","              Syny",2020-07-26
"11796","              Syny",2020-07-26
"11797","              Syny",2020-07-26
"11798","              Syny",2020-07-26
"11799","              Syny",2020-07-26
"11800","            Burial",2020-07-26
"11801","              Syny",2020-07-26
"11802","           Stromae",2020-07-26
"11803","       Joey Bada$$",2020-07-26
"11804","            Grimes",2020-07-27
"11805","            Grimes",2020-07-27
"11806","        Billy Joel",2020-07-27
"11807","   Vampire Weekend",2020-07-27
"11808","   Vampire Weekend",2020-07-27
"11809","   Vampire Weekend",2020-07-27
"11810","   Vampire Weekend",2020-07-27
"11811","   Vampire Weekend",2020-07-27
"11812","   Vampire Weekend",2020-07-27
"11813","       Joey Bada$$",2020-07-27
"11814","         Tom Waits",2020-07-27
"11815","         Tom Waits",2020-07-27
"11816","           ROSALÍA",2020-07-27
"11817","          Slowdive",2020-07-27
"11818","            Guzior",2020-07-27
"11819","         Tom Waits",2020-07-27
"11820","          Slowdive",2020-07-27
"11821","      Nicolas Jaar",2020-07-27
"11822","      Nicolas Jaar",2020-07-27
"11823","         Agar Agar",2020-07-27
"11824","           Karen O",2020-07-27
"11825","  The Flaming Lips",2020-07-27
"11826","            Sarius",2020-07-27
"11827","     Freddie Gibbs",2020-07-27
"11828","    Injury Reserve",2020-07-27
"11829","        Maceo Plex",2020-07-27
"11830","             DJ T.",2020-07-27
"11831","     Kasper Bjorke",2020-07-27
"11832","           Shlohmo",2020-07-27
"11833","Mike James Kirk...",2020-07-27
"11834","           Shlohmo",2020-07-27
"11835","Florence + The ...",2020-07-27
"11836","      Nicolas Jaar",2020-07-27
"11837","      Nicolas Jaar",2020-07-27
"11838","      Nicolas Jaar",2020-07-27
"11839","      Nicolas Jaar",2020-07-27
"11840","       Joey Bada$$",2020-07-27
"11841","       Joey Bada$$",2020-07-27
"11842","Queens of the S...",2020-07-27
"11843","Queens of the S...",2020-07-27
"11844","Queens of the S...",2020-07-27
"11845","Queens of the S...",2020-07-27
"11846","Queens of the S...",2020-07-27
"11847","Queens of the S...",2020-07-27
"11848","Queens of the S...",2020-07-27
"11849","Queens of the S...",2020-07-27
"11850","     Leonard Cohen",2020-07-27
"11851","     Leonard Cohen",2020-07-27
"11852","          DARKSIDE",2020-07-27
"11853","         Tom Waits",2020-07-27
"11854","Tyler, The Creator",2020-07-27
"11855","Tyler, The Creator",2020-07-27
"11856","               Nas",2020-07-27
"11857","   Earl Sweatshirt",2020-07-27
"11858","        Madvillain",2020-07-27
"11859","          100 gecs",2020-07-27
"11860","      Nicolas Jaar",2020-07-27
"11861","             DJ T.",2020-07-27
"11862","       Joey Bada$$",2020-07-27
"11863","          Slowdive",2020-07-27
"11864","         Tom Waits",2020-07-27
"11865","            Sarius",2020-07-27
"11866","The Velvet Unde...",2020-07-27
"11867","The Velvet Unde...",2020-07-27
"11868","          Slowdive",2020-07-27
"11869","           N.E.R.D",2020-07-27
"11870","        Charli XCX",2020-07-27
"11871","      Metro Boomin",2020-07-27
"11872","            Guzior",2020-07-27
"11873","Ski Mask The Sl...",2020-07-27
"11874","         Myslovitz",2020-07-27
"11875","         Myslovitz",2020-07-27
"11876","         Myslovitz",2020-07-27
"11877","         Myslovitz",2020-07-27
"11878","         Radiohead",2020-07-27
"11879","      Joy Division",2020-07-27
"11880","         Radiohead",2020-07-27
"11881","         Radiohead",2020-07-28
"11882","         Radiohead",2020-07-28
"11883","         Radiohead",2020-07-28
"11884","         Radiohead",2020-07-28
"11885","    Kevin Abstract",2020-07-28
"11886","             Aminé",2020-07-28
"11887","          DARKSIDE",2020-07-28
"11888","      Travis Scott",2020-07-28
"11889","             Weval",2020-07-28
"11890","        Kanye West",2020-07-28
"11891","        Kanye West",2020-07-28
"11892","        Kanye West",2020-07-28
"11893","      Travis Scott",2020-07-28
"11894","       Joey Bada$$",2020-07-28
"11895","   KIDS SEE GHOSTS",2020-07-28
"11896","           Karen O",2020-07-28
"11897","           Karen O",2020-07-28
"11898","           Karen O",2020-07-28
"11899","            Guzior",2020-07-28
"11900","       Jessie Ware",2020-07-28
"11901","          DARKSIDE",2020-07-28
"11902","      Nicolas Jaar",2020-07-28
"11903","Mike James Kirk...",2020-07-28
"11904","Florence + The ...",2020-07-28
"11905","      Nicolas Jaar",2020-07-28
"11906","             Swans",2020-07-28
"11907","The Velvet Unde...",2020-07-28
"11908","Nick Cave & The...",2020-07-28
"11909","      Nicolas Jaar",2020-07-28
"11910","     Dopplereffekt",2020-07-28
"11911","     Dopplereffekt",2020-07-28
"11912","     Dopplereffekt",2020-07-28
"11913","         Tom Waits",2020-07-28
"11914","           ROSALÍA",2020-07-28
"11915","Nick Cave & The...",2020-07-28
"11916","Nick Cave & The...",2020-07-28
"11917","Nick Cave & The...",2020-07-28
"11918","Nick Cave & The...",2020-07-28
"11919","Nick Cave & The...",2020-07-28
"11920","Nick Cave & The...",2020-07-28
"11921","Nick Cave & The...",2020-07-28
"11922","Nick Cave & The...",2020-07-28
"11923","Nick Cave & The...",2020-07-28
"11924","Nick Cave & The...",2020-07-28
"11925","             DJ T.",2020-07-28
"11926","    Massive Attack",2020-07-28
"11927","      Nicolas Jaar",2020-07-28
"11928","      Nicolas Jaar",2020-07-28
"11929","          DARKSIDE",2020-07-28
"11930","          DARKSIDE",2020-07-28
"11931","          DARKSIDE",2020-07-28
"11932","          DARKSIDE",2020-07-28
"11933","          DARKSIDE",2020-07-28
"11934","           DJ Koze",2020-07-28
"11935","      Nicolas Jaar",2020-07-28
"11936"," Against All Logic",2020-07-28
"11937"," Against All Logic",2020-07-28
"11938"," Against All Logic",2020-07-28
"11939","       Angel Olsen",2020-07-28
"11940","          DARKSIDE",2020-07-28
"11941","          DARKSIDE",2020-07-28
"11942","          DARKSIDE",2020-07-28
"11943","      Nicolas Jaar",2020-07-28
"11944","      Nicolas Jaar",2020-07-28
"11945","       Joey Bada$$",2020-07-28
"11946","       Joey Bada$$",2020-07-28
"11947","       Joey Bada$$",2020-07-28
"11948","          DARKSIDE",2020-07-28
"11949","          DARKSIDE",2020-07-28
"11950"," Against All Logic",2020-07-28
"11951"," Against All Logic",2020-07-28
"11952","        Disclosure",2020-07-28
"11953","    Taco Hemingway",2020-07-29
"11954","          DARKSIDE",2020-07-29
"11955","          DARKSIDE",2020-07-29
"11956","          DARKSIDE",2020-07-29
"11957","          Four Tet",2020-07-29
"11958","       Joey Bada$$",2020-07-29
"11959","       Joey Bada$$",2020-07-29
"11960","      Denzel Curry",2020-07-29
"11961","           ROSALÍA",2020-07-29
"11962","          Interpol",2020-07-29
"11963","          Interpol",2020-07-29
"11964","          Interpol",2020-07-29
"11965","    Taco Hemingway",2020-07-29
"11966","          Interpol",2020-07-29
"11967","          Interpol",2020-07-29
"11968","          Interpol",2020-07-29
"11969","          Interpol",2020-07-29
"11970","          Interpol",2020-07-29
"11971","          Interpol",2020-07-29
"11972","          Interpol",2020-07-29
"11973","             Jaden",2020-07-29
"11974","Tyler, The Creator",2020-07-29
"11975","         21 Savage",2020-07-29
"11976","Ski Mask The Sl...",2020-07-29
"11977","             Jaden",2020-07-29
"11978","        A$AP Rocky",2020-07-29
"11979","          Jay Rock",2020-07-29
"11980","               Bas",2020-07-29
"11981","       Joey Bada$$",2020-07-29
"11982","         Tom Waits",2020-07-29
"11983","          Four Tet",2020-07-29
"11984","           Lao Che",2020-07-29
"11985","       Arcade Fire",2020-07-29
"11986","           PRO8L3M",2020-07-29
"11987","           PRO8L3M",2020-07-29
"11988","  Have A Nice Life",2020-07-29
"11989","         KOMPROMAT",2020-07-29
"11990","      De Ambassade",2020-07-29
"11991","         Agar Agar",2020-07-29
"11992","         KOMPROMAT",2020-07-29
"11993","         KOMPROMAT",2020-07-29
"11994","         KOMPROMAT",2020-07-29
"11995","         KOMPROMAT",2020-07-29
"11996","         KOMPROMAT",2020-07-29
"11997","         KOMPROMAT",2020-07-29
"11998","         KOMPROMAT",2020-07-29
"11999","         KOMPROMAT",2020-07-29
"12000","         KOMPROMAT",2020-07-29
"12001","         KOMPROMAT",2020-07-29
"12002","         KOMPROMAT",2020-07-29
"12003","         KOMPROMAT",2020-07-29
"12004","         KOMPROMAT",2020-07-29
"12005","         KOMPROMAT",2020-07-29
"12006","           Vitalic",2020-07-29
"12007","           Vitalic",2020-07-29
"12008","           Vitalic",2020-07-29
"12009","           Vitalic",2020-07-29
"12010","           Vitalic",2020-07-29
"12011","         KOMPROMAT",2020-07-30
"12012","         KOMPROMAT",2020-07-30
"12013","         KOMPROMAT",2020-07-30
"12014","         KOMPROMAT",2020-07-30
"12015","         KOMPROMAT",2020-07-30
"12016","         KOMPROMAT",2020-07-30
"12017","         KOMPROMAT",2020-07-30
"12018","         KOMPROMAT",2020-07-30
"12019","         KOMPROMAT",2020-07-30
"12020","             DJ T.",2020-07-30
"12021","             DJ T.",2020-07-30
"12022","Mike James Kirk...",2020-07-30
"12023","         KOMPROMAT",2020-07-30
"12024","         KOMPROMAT",2020-07-30
"12025","         KOMPROMAT",2020-07-30
"12026","         KOMPROMAT",2020-07-30
"12027","         KOMPROMAT",2020-07-30
"12028","         KOMPROMAT",2020-07-30
"12029","         KOMPROMAT",2020-07-30
"12030","           Vitalic",2020-07-30
"12031","         KOMPROMAT",2020-07-30
"12032","           Vitalic",2020-07-30
"12033","         KOMPROMAT",2020-07-30
"12034","         KOMPROMAT",2020-07-30
"12035","         KOMPROMAT",2020-07-30
"12036","         KOMPROMAT",2020-07-30
"12037","         KOMPROMAT",2020-07-30
