"","endTime","artistName","trackName","msPlayed","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"1","2020-12-18 10:01","The Avalanches","Ghost Story",83866,0.302,0.356,9,-16.283,1,0.0387,0.954,0.927,0.666,0.152,71.104,"audio_features","37qkB4DJj0M1qjYqg5EUlK","spotify:track:37qkB4DJj0M1qjYqg5EUlK","https://api.spotify.com/v1/tracks/37qkB4DJj0M1qjYqg5EUlK","https://api.spotify.com/v1/audio-analysis/37qkB4DJj0M1qjYqg5EUlK",75027,3
"2","2020-12-18 10:02","The Avalanches","Song For Barbara Payton",100973,0.355,0.358,5,-16.509,1,0.0761,0.949,0.156,0.377,0.22,72.429,"audio_features","5ImMXrczU0jwRgEuWBJDqz","spotify:track:5ImMXrczU0jwRgEuWBJDqz","https://api.spotify.com/v1/tracks/5ImMXrczU0jwRgEuWBJDqz","https://api.spotify.com/v1/audio-analysis/5ImMXrczU0jwRgEuWBJDqz",100973,5
"3","2020-12-18 10:05","The Avalanches","We Will Always Love You",172040,0.535,0.626,2,-7.607,0,0.0418,0.4,0.752,0.102,0.176,160.106,"audio_features","51wxtCuipwjvvT99wsSmCc","spotify:track:51wxtCuipwjvvT99wsSmCc","https://api.spotify.com/v1/tracks/51wxtCuipwjvvT99wsSmCc","https://api.spotify.com/v1/audio-analysis/51wxtCuipwjvvT99wsSmCc",172040,4
"4","2020-12-18 10:08","The Avalanches","The Divine Chord",187586,0.557,0.863,0,-5.321,0,0.0391,0.104,0,0.697,0.373,105.362,"audio_features","3A0cAzFKPefBCz7Z02UnnO","spotify:track:3A0cAzFKPefBCz7Z02UnnO","https://api.spotify.com/v1/tracks/3A0cAzFKPefBCz7Z02UnnO","https://api.spotify.com/v1/audio-analysis/3A0cAzFKPefBCz7Z02UnnO",187587,4
"5","2020-12-18 10:10","The Avalanches","Solitary Ceremonies",74213,0.267,0.267,3,-17.044,1,0.0384,0.99,0.702,0.239,0.193,139.682,"audio_features","4ITwUwPgYYl9QF2k9dyH9r","spotify:track:4ITwUwPgYYl9QF2k9dyH9r","https://api.spotify.com/v1/tracks/4ITwUwPgYYl9QF2k9dyH9r","https://api.spotify.com/v1/audio-analysis/4ITwUwPgYYl9QF2k9dyH9r",74213,5
"6","2020-12-18 10:13","The Avalanches","Interstellar Love",218506,0.448,0.83,2,-6.784,1,0.105,0.388,0.000156,0.649,0.27,116.311,"audio_features","4PUGAmAvt5VxbbefkhV0x5","spotify:track:4PUGAmAvt5VxbbefkhV0x5","https://api.spotify.com/v1/tracks/4PUGAmAvt5VxbbefkhV0x5","https://api.spotify.com/v1/audio-analysis/4PUGAmAvt5VxbbefkhV0x5",218507,4
"7","2020-12-18 10:15","The Avalanches","Ghost Story Pt. 2",75026,0.302,0.356,9,-16.283,1,0.0387,0.954,0.927,0.666,0.152,71.104,"audio_features","37qkB4DJj0M1qjYqg5EUlK","spotify:track:37qkB4DJj0M1qjYqg5EUlK","https://api.spotify.com/v1/tracks/37qkB4DJj0M1qjYqg5EUlK","https://api.spotify.com/v1/audio-analysis/37qkB4DJj0M1qjYqg5EUlK",75027,3
"8","2020-12-18 10:19","The Avalanches","Reflecting Light",261413,0.247,0.701,9,-7.07,0,0.16,0.499,0.000252,0.665,0.404,81.192,"audio_features","3mkr5TrEjhi5RhVSjvg0nM","spotify:track:3mkr5TrEjhi5RhVSjvg0nM","https://api.spotify.com/v1/tracks/3mkr5TrEjhi5RhVSjvg0nM","https://api.spotify.com/v1/audio-analysis/3mkr5TrEjhi5RhVSjvg0nM",261413,4
"9","2020-12-18 10:20","The Avalanches","Carrier Waves",57826,0.3,0.481,11,-16.092,0,0.0576,0.899,0.779,0.346,0.0775,113.121,"audio_features","501InEJ0WT4PTkvr7EVXvl","spotify:track:501InEJ0WT4PTkvr7EVXvl","https://api.spotify.com/v1/tracks/501InEJ0WT4PTkvr7EVXvl","https://api.spotify.com/v1/audio-analysis/501InEJ0WT4PTkvr7EVXvl",57827,4
"10","2020-12-18 10:22","The Avalanches","Oh The Sunn!",138213,0.708,0.644,4,-6.107,0,0.0322,0.054,0.0252,0.44,0.124,111.221,"audio_features","1Qth3TmxzsBYDpCRCffdZk","spotify:track:1Qth3TmxzsBYDpCRCffdZk","https://api.spotify.com/v1/tracks/1Qth3TmxzsBYDpCRCffdZk","https://api.spotify.com/v1/audio-analysis/1Qth3TmxzsBYDpCRCffdZk",138213,4
"11","2020-12-18 10:26","The Avalanches","We Go On",241746,0.63,0.841,6,-5.973,1,0.0336,0.0508,0.0017,0.464,0.641,108.486,"audio_features","4k65ndzxH3tHYZSnYurgM7","spotify:track:4k65ndzxH3tHYZSnYurgM7","https://api.spotify.com/v1/tracks/4k65ndzxH3tHYZSnYurgM7","https://api.spotify.com/v1/audio-analysis/4k65ndzxH3tHYZSnYurgM7",241747,4
"12","2020-12-18 10:26","The Avalanches","Star Song.IMG",10013,0,0.319,7,-18.651,1,0,0,0,0,0,0,"audio_features","7gL9qC82hXoHwTzstNWYXi","spotify:track:7gL9qC82hXoHwTzstNWYXi","https://api.spotify.com/v1/tracks/7gL9qC82hXoHwTzstNWYXi","https://api.spotify.com/v1/audio-analysis/7gL9qC82hXoHwTzstNWYXi",10013,0
"13","2020-12-18 10:28","The Avalanches","Until Daylight Comes",115650,0.675,0.678,5,-12.003,0,0.0551,0.407,0.158,0.671,0.584,97.277,"audio_features","7gwBRAx69q9pBzfmC8AbKP","spotify:track:7gwBRAx69q9pBzfmC8AbKP","https://api.spotify.com/v1/tracks/7gwBRAx69q9pBzfmC8AbKP","https://api.spotify.com/v1/audio-analysis/7gwBRAx69q9pBzfmC8AbKP",147747,4
"14","2020-12-19 12:16","Quebonafide","TEEN KASIA",3136,0.714,0.594,0,-7.307,1,0.326,0.389,3.37e-05,0.0781,0.334,165.951,"audio_features","4TuDLKQkTcUeRWAXrZiaP8","spotify:track:4TuDLKQkTcUeRWAXrZiaP8","https://api.spotify.com/v1/tracks/4TuDLKQkTcUeRWAXrZiaP8","https://api.spotify.com/v1/audio-analysis/4TuDLKQkTcUeRWAXrZiaP8",147470,4
"15","2020-12-19 21:44","Big Thief","Shark Smile - Edit",134728,0.688,0.737,6,-9.31,0,0.0678,0.0769,0.641,0.114,0.666,131.042,"audio_features","4rCrSoFxqRFmnHQyFGlkbA","spotify:track:4rCrSoFxqRFmnHQyFGlkbA","https://api.spotify.com/v1/tracks/4rCrSoFxqRFmnHQyFGlkbA","https://api.spotify.com/v1/audio-analysis/4rCrSoFxqRFmnHQyFGlkbA",194760,4
"16","2020-12-19 22:05","Joanna Sternberg","This Is Not Who I Want To Be",5073,0.44,0.0969,0,-14.321,1,0.0285,0.942,0.0127,0.0817,0.323,74.965,"audio_features","6yJoSqg3eVyFgggpNXJPVV","spotify:track:6yJoSqg3eVyFgggpNXJPVV","https://api.spotify.com/v1/tracks/6yJoSqg3eVyFgggpNXJPVV","https://api.spotify.com/v1/audio-analysis/6yJoSqg3eVyFgggpNXJPVV",212821,4
"17","2020-12-19 22:06","Fleetwood Mac","The Chain - 2004 Remaster",72492,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,"audio_features","5e9TFTbltYBg2xThimr0rU","spotify:track:5e9TFTbltYBg2xThimr0rU","https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU","https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU",270213,4
"18","2020-12-19 22:43","Waxahatchee","Oxbow",5851,0.564,0.371,0,-12.268,1,0.0283,0.521,0.000559,0.103,0.369,140.187,"audio_features","3yTTvsCA6oE8NZCjdQCejz","spotify:track:3yTTvsCA6oE8NZCjdQCejz","https://api.spotify.com/v1/tracks/3yTTvsCA6oE8NZCjdQCejz","https://api.spotify.com/v1/audio-analysis/3yTTvsCA6oE8NZCjdQCejz",173093,4
"19","2020-12-19 22:46","Joanna Sternberg","This Is Not Who I Want To Be",212821,0.44,0.0969,0,-14.321,1,0.0285,0.942,0.0127,0.0817,0.323,74.965,"audio_features","6yJoSqg3eVyFgggpNXJPVV","spotify:track:6yJoSqg3eVyFgggpNXJPVV","https://api.spotify.com/v1/tracks/6yJoSqg3eVyFgggpNXJPVV","https://api.spotify.com/v1/audio-analysis/6yJoSqg3eVyFgggpNXJPVV",212821,4
"20","2020-12-19 22:47","Charli XCX","pink diamond",7929,0.675,0.787,11,-2.468,0,0.334,0.0693,0,0.0494,0.647,140.959,"audio_features","3V0PgcsUMlAGXwCD0084pY","spotify:track:3V0PgcsUMlAGXwCD0084pY","https://api.spotify.com/v1/tracks/3V0PgcsUMlAGXwCD0084pY","https://api.spotify.com/v1/audio-analysis/3V0PgcsUMlAGXwCD0084pY",124067,4
"21","2020-12-19 22:47","Joanna Sternberg","Step Away",61313,0.554,0.0376,9,-17.851,1,0.0438,0.903,1.49e-05,0.102,0.452,134.941,"audio_features","2pVR1O3gHFnUlAkfeTCVTq","spotify:track:2pVR1O3gHFnUlAkfeTCVTq","https://api.spotify.com/v1/tracks/2pVR1O3gHFnUlAkfeTCVTq","https://api.spotify.com/v1/audio-analysis/2pVR1O3gHFnUlAkfeTCVTq",169216,4
"22","2020-12-19 22:48","Charli XCX","forever",7441,0.577,0.927,1,-3.195,0,0.107,0.578,0,0.116,0.462,87.389,"audio_features","5GsJIVCBFjhCcUwJaTW2sB","spotify:track:5GsJIVCBFjhCcUwJaTW2sB","https://api.spotify.com/v1/tracks/5GsJIVCBFjhCcUwJaTW2sB","https://api.spotify.com/v1/audio-analysis/5GsJIVCBFjhCcUwJaTW2sB",243672,4
"23","2020-12-19 22:48","Charli XCX","claws",4202,0.707,0.771,10,-4.246,1,0.038,0.036,6.87e-05,0.547,0.629,135.049,"audio_features","7Dexi5Z2IowCkHrnzlWysc","spotify:track:7Dexi5Z2IowCkHrnzlWysc","https://api.spotify.com/v1/tracks/7Dexi5Z2IowCkHrnzlWysc","https://api.spotify.com/v1/audio-analysis/7Dexi5Z2IowCkHrnzlWysc",149390,4
"24","2020-12-19 22:50","Joanna Sternberg","My Angel",144546,0.363,0.117,0,-16.318,1,0.0345,0.931,0.72,0.0961,0.321,118.38,"audio_features","2gjawgES8r0txxIblaSBHX","spotify:track:2gjawgES8r0txxIblaSBHX","https://api.spotify.com/v1/tracks/2gjawgES8r0txxIblaSBHX","https://api.spotify.com/v1/audio-analysis/2gjawgES8r0txxIblaSBHX",144546,3
"25","2020-12-19 22:52","Joanna Sternberg","For You",103628,0.634,0.0636,0,-20.565,1,0.0593,0.966,2e-04,0.106,0.787,107.167,"audio_features","50bMSujg47Xc9LRuy6Xra9","spotify:track:50bMSujg47Xc9LRuy6Xra9","https://api.spotify.com/v1/tracks/50bMSujg47Xc9LRuy6Xra9","https://api.spotify.com/v1/audio-analysis/50bMSujg47Xc9LRuy6Xra9",127211,4
"26","2020-12-19 22:55","Kelly Lee Owens","Arpeggi",199412,0.69,0.32,11,-13.055,0,0.0588,0.115,0.953,0.088,0.494,158.008,"audio_features","5c30Lqd4zY3dpMK2usb9yU","spotify:track:5c30Lqd4zY3dpMK2usb9yU","https://api.spotify.com/v1/tracks/5c30Lqd4zY3dpMK2usb9yU","https://api.spotify.com/v1/audio-analysis/5c30Lqd4zY3dpMK2usb9yU",285880,3
"27","2020-12-19 22:56","Kelly Lee Owens","On",81142,0.692,0.403,7,-12.829,1,0.0415,0.042,0.721,0.07,0.37,130.988,"audio_features","4MaBP3PW8tLbvhY1UkA1fS","spotify:track:4MaBP3PW8tLbvhY1UkA1fS","https://api.spotify.com/v1/tracks/4MaBP3PW8tLbvhY1UkA1fS","https://api.spotify.com/v1/audio-analysis/4MaBP3PW8tLbvhY1UkA1fS",357240,4
"28","2020-12-19 22:59","Christine and the Queens","People, I've been sad",142512,0.632,0.378,1,-9.096,0,0.0362,0.257,0.000104,0.143,0.223,77.98,"audio_features","5stdNNY7SUv12p5sLkaBlL","spotify:track:5stdNNY7SUv12p5sLkaBlL","https://api.spotify.com/v1/tracks/5stdNNY7SUv12p5sLkaBlL","https://api.spotify.com/v1/audio-analysis/5stdNNY7SUv12p5sLkaBlL",260877,4
"29","2020-12-19 22:59","Megan Thee Stallion","Savage Remix (feat. Beyonc<U+00E9>)",15580,0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,"audio_features","5v4GgrXPMghOnBBLmveLac","spotify:track:5v4GgrXPMghOnBBLmveLac","https://api.spotify.com/v1/tracks/5v4GgrXPMghOnBBLmveLac","https://api.spotify.com/v1/audio-analysis/5v4GgrXPMghOnBBLmveLac",242001,4
"30","2020-12-19 22:59","Fiona Apple","I Want You To Love Me",2751,0.528,0.504,9,-8.821,0,0.09,0.559,0.0414,0.0936,0.712,141.369,"audio_features","73SBAGI4fPFm4VkB3NjXq8","spotify:track:73SBAGI4fPFm4VkB3NjXq8","https://api.spotify.com/v1/tracks/73SBAGI4fPFm4VkB3NjXq8","https://api.spotify.com/v1/audio-analysis/73SBAGI4fPFm4VkB3NjXq8",237713,3
"31","2020-12-19 23:00","Bad Bunny","Safaera",21640,0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,"audio_features","2DEZmgHKAvm41k4J3R2E9Y","spotify:track:2DEZmgHKAvm41k4J3R2E9Y","https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y","https://api.spotify.com/v1/audio-analysis/2DEZmgHKAvm41k4J3R2E9Y",295177,4
"32","2020-12-19 23:03","Bob Dylan","Murder Most Foul",183739,0.393,0.172,0,-19.711,1,0.0413,0.827,0.000537,0.0899,0.102,106.842,"audio_features","1LfTvT9JPYuuZanwxLtZCr","spotify:track:1LfTvT9JPYuuZanwxLtZCr","https://api.spotify.com/v1/tracks/1LfTvT9JPYuuZanwxLtZCr","https://api.spotify.com/v1/audio-analysis/1LfTvT9JPYuuZanwxLtZCr",1014787,4
"33","2020-12-19 23:04","Yves Tumor","Gospel For A New Century",106684,0.565,0.726,0,-6.715,1,0.0548,0.00181,3.06e-06,0.103,0.715,178.078,"audio_features","46LX0sSwIU4GFLcj23ZfMA","spotify:track:46LX0sSwIU4GFLcj23ZfMA","https://api.spotify.com/v1/tracks/46LX0sSwIU4GFLcj23ZfMA","https://api.spotify.com/v1/audio-analysis/46LX0sSwIU4GFLcj23ZfMA",198627,4
"34","2020-12-19 23:16","Perfume Genius","Describe",63587,0.228,0.356,3,-10.591,1,0.0312,0.512,0.9,0.219,0.0473,135.827,"audio_features","7zZpX1EByY0CLdDFqjSEZs","spotify:track:7zZpX1EByY0CLdDFqjSEZs","https://api.spotify.com/v1/tracks/7zZpX1EByY0CLdDFqjSEZs","https://api.spotify.com/v1/audio-analysis/7zZpX1EByY0CLdDFqjSEZs",284187,4
"35","2020-12-19 23:21","Perfume Genius","On the Floor",303600,0.412,0.727,9,-6.001,1,0.0369,0.318,0.00171,0.257,0.583,117.551,"audio_features","05HElY3EVth4SMuOJOGusl","spotify:track:05HElY3EVth4SMuOJOGusl","https://api.spotify.com/v1/tracks/05HElY3EVth4SMuOJOGusl","https://api.spotify.com/v1/audio-analysis/05HElY3EVth4SMuOJOGusl",303600,4
"36","2020-12-19 23:27","Quebonafide","TEEN KASIA",58730,0.714,0.594,0,-7.307,1,0.326,0.389,3.37e-05,0.0781,0.334,165.951,"audio_features","4TuDLKQkTcUeRWAXrZiaP8","spotify:track:4TuDLKQkTcUeRWAXrZiaP8","https://api.spotify.com/v1/tracks/4TuDLKQkTcUeRWAXrZiaP8","https://api.spotify.com/v1/audio-analysis/4TuDLKQkTcUeRWAXrZiaP8",147470,4
"37","2020-12-19 23:30","HAIM","Los Angeles",153088,0.713,0.691,11,-5.011,1,0.0381,0.0311,0.000927,0.0987,0.517,99.968,"audio_features","1YaBa6DI8Suh02EtIZOpdM","spotify:track:1YaBa6DI8Suh02EtIZOpdM","https://api.spotify.com/v1/tracks/1YaBa6DI8Suh02EtIZOpdM","https://api.spotify.com/v1/audio-analysis/1YaBa6DI8Suh02EtIZOpdM",200000,4
"38","2020-12-19 23:31","Taylor Swift","no body, no crime (feat. HAIM)",61503,0.546,0.613,7,-7.589,0,0.0264,0.418,0,0.103,0.535,79.015,"audio_features","3RaT22zZsxVYxxKR7TAaYF","spotify:track:3RaT22zZsxVYxxKR7TAaYF","https://api.spotify.com/v1/tracks/3RaT22zZsxVYxxKR7TAaYF","https://api.spotify.com/v1/audio-analysis/3RaT22zZsxVYxxKR7TAaYF",215627,4
"39","2020-12-19 23:35","HAIM","Summer Girl - Bonus Track",114517,0.514,0.545,1,-7.96,0,0.224,0.35,0.0149,0.162,0.611,100.027,"audio_features","4iVAyRRWdgjwBooBaSkSRc","spotify:track:4iVAyRRWdgjwBooBaSkSRc","https://api.spotify.com/v1/tracks/4iVAyRRWdgjwBooBaSkSRc","https://api.spotify.com/v1/audio-analysis/4iVAyRRWdgjwBooBaSkSRc",205027,4
"40","2020-12-19 23:35","HAIM","Now I'm In It - Bonus Track",8490,0.717,0.707,4,-9.495,1,0.0628,0.384,0.000117,0.161,0.206,105.014,"audio_features","0TCRoG3C8ItxMC4VYtN1La","spotify:track:0TCRoG3C8ItxMC4VYtN1La","https://api.spotify.com/v1/tracks/0TCRoG3C8ItxMC4VYtN1La","https://api.spotify.com/v1/audio-analysis/0TCRoG3C8ItxMC4VYtN1La",204280,4
"41","2020-12-19 23:37","HAIM","The Steps",86229,0.703,0.714,2,-4.967,1,0.0316,0.0197,1.65e-06,0.0849,0.62,116.723,"audio_features","2N2niBI0xAbLl3jI6l4S7g","spotify:track:2N2niBI0xAbLl3jI6l4S7g","https://api.spotify.com/v1/tracks/2N2niBI0xAbLl3jI6l4S7g","https://api.spotify.com/v1/audio-analysis/2N2niBI0xAbLl3jI6l4S7g",247600,4
"42","2020-12-19 23:41","Joy Division","Love Will Tear Us Apart - 2020 Remaster",11542,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,"audio_features","34iOH7LY3vme5rQxsVILZ4","spotify:track:34iOH7LY3vme5rQxsVILZ4","https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4","https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4",208453,4
"43","2020-12-19 23:41","Joy Division","Disorder - 2007 Remaster",208608,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,"audio_features","5fbQCQt91LsVgXusFS0CCD","spotify:track:5fbQCQt91LsVgXusFS0CCD","https://api.spotify.com/v1/tracks/5fbQCQt91LsVgXusFS0CCD","https://api.spotify.com/v1/audio-analysis/5fbQCQt91LsVgXusFS0CCD",209040,4
"44","2020-12-19 23:41","Joy Division","She's Lost Control - 2007 Remaster",22464,0.485,0.846,11,-7.63,0,0.0528,0.0157,0.0287,0.0766,0.743,144.246,"audio_features","0rcLhYRihks3t4lFPtHhQV","spotify:track:0rcLhYRihks3t4lFPtHhQV","https://api.spotify.com/v1/tracks/0rcLhYRihks3t4lFPtHhQV","https://api.spotify.com/v1/audio-analysis/0rcLhYRihks3t4lFPtHhQV",237013,4
"45","2020-12-19 23:43","Phoebe Bridgers","Motion Sickness",133824,0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,"audio_features","6LxcPUqx6noURdA5qc4BAT","spotify:track:6LxcPUqx6noURdA5qc4BAT","https://api.spotify.com/v1/tracks/6LxcPUqx6noURdA5qc4BAT","https://api.spotify.com/v1/audio-analysis/6LxcPUqx6noURdA5qc4BAT",229760,4
"46","2020-12-19 23:44","Cardi B","WAP (feat. Megan Thee Stallion)",35583,0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features","4Oun2ylbjFKMPTiaSbbCih","spotify:track:4Oun2ylbjFKMPTiaSbbCih","https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih","https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih",187541,4
"47","2020-12-19 23:45","Yves Tumor","Gospel For A New Century",48405,0.565,0.726,0,-6.715,1,0.0548,0.00181,3.06e-06,0.103,0.715,178.078,"audio_features","46LX0sSwIU4GFLcj23ZfMA","spotify:track:46LX0sSwIU4GFLcj23ZfMA","https://api.spotify.com/v1/tracks/46LX0sSwIU4GFLcj23ZfMA","https://api.spotify.com/v1/audio-analysis/46LX0sSwIU4GFLcj23ZfMA",198627,4
"48","2020-12-19 23:45","Yves Tumor","Romanticist",21738,0.584,0.703,7,-7.236,0,0.0837,0.0211,1.64e-06,0.535,0.65,94.01,"audio_features","5YixskhSGNwmqjUrG0DTEY","spotify:track:5YixskhSGNwmqjUrG0DTEY","https://api.spotify.com/v1/tracks/5YixskhSGNwmqjUrG0DTEY","https://api.spotify.com/v1/audio-analysis/5YixskhSGNwmqjUrG0DTEY",106102,4
"49","2020-12-19 23:45","Phoebe Bridgers","Garden Song",16960,0.528,0.273,0,-16.623,1,0.132,0.864,0.00617,0.111,0.158,98.311,"audio_features","5uQRmdIqyMmKPWJcot4UmV","spotify:track:5uQRmdIqyMmKPWJcot4UmV","https://api.spotify.com/v1/tracks/5uQRmdIqyMmKPWJcot4UmV","https://api.spotify.com/v1/audio-analysis/5uQRmdIqyMmKPWJcot4UmV",219682,4
"50","2020-12-19 23:46","Jessie Ware","What<U+2019>s Your Pleasure?",53546,0.672,0.798,11,-8.465,0,0.0392,0.0182,0.73,0.154,0.597,115.002,"audio_features","2ZcwbSYqc8RfPGMMXTIdb0","spotify:track:2ZcwbSYqc8RfPGMMXTIdb0","https://api.spotify.com/v1/tracks/2ZcwbSYqc8RfPGMMXTIdb0","https://api.spotify.com/v1/audio-analysis/2ZcwbSYqc8RfPGMMXTIdb0",278027,4
"51","2020-12-19 23:47","Waxahatchee","Lilacs",38591,0.74,0.696,7,-9.446,1,0.0302,0.527,3.74e-05,0.0752,0.428,102.971,"audio_features","5MDUdi9T4Ee4Kv33SbewC3","spotify:track:5MDUdi9T4Ee4Kv33SbewC3","https://api.spotify.com/v1/tracks/5MDUdi9T4Ee4Kv33SbewC3","https://api.spotify.com/v1/audio-analysis/5MDUdi9T4Ee4Kv33SbewC3",195600,4
"52","2020-12-19 23:48","Sufjan Stevens","The Ascension",33706,0.289,0.272,0,-14.067,1,0.0374,0.934,0.000223,0.111,0.169,138.665,"audio_features","05AOSaV9JJ7U3np8Znrtfd","spotify:track:05AOSaV9JJ7U3np8Znrtfd","https://api.spotify.com/v1/tracks/05AOSaV9JJ7U3np8Znrtfd","https://api.spotify.com/v1/audio-analysis/05AOSaV9JJ7U3np8Znrtfd",356458,4
"53","2020-12-19 23:48","Taylor Swift","mirrorball",26815,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,"audio_features","0ZNU020wNYvgW84iljPkPP","spotify:track:0ZNU020wNYvgW84iljPkPP","https://api.spotify.com/v1/tracks/0ZNU020wNYvgW84iljPkPP","https://api.spotify.com/v1/audio-analysis/0ZNU020wNYvgW84iljPkPP",208978,4
"54","2020-12-19 23:49","Powfu","death bed (coffee for your head)",3029,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,"audio_features","7eJMfftS33KTjuF7lTsMCx","spotify:track:7eJMfftS33KTjuF7lTsMCx","https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx","https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx",173333,4
"55","2020-12-19 23:49","beabadoobee","Care",71829,0.513,0.884,1,-4.2,0,0.0312,0.00161,0.000208,0.145,0.452,103.034,"audio_features","1aTf6n7MSd9z1LQYJEcmqF","spotify:track:1aTf6n7MSd9z1LQYJEcmqF","https://api.spotify.com/v1/tracks/1aTf6n7MSd9z1LQYJEcmqF","https://api.spotify.com/v1/audio-analysis/1aTf6n7MSd9z1LQYJEcmqF",194994,4
"56","2020-12-19 23:50","Lianne La Havas","Bittersweet - Full Length",25429,0.589,0.418,5,-7.456,0,0.0345,0.278,0.000361,0.192,0.277,137.876,"audio_features","1xYk9EZpuwvuAvuLF4k9x3","spotify:track:1xYk9EZpuwvuAvuLF4k9x3","https://api.spotify.com/v1/tracks/1xYk9EZpuwvuAvuLF4k9x3","https://api.spotify.com/v1/audio-analysis/1xYk9EZpuwvuAvuLF4k9x3",292507,4
"57","2020-12-19 23:50","beabadoobee","Coffee",31423,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,"audio_features","429NtPmr12aypzFH3FkN9l","spotify:track:429NtPmr12aypzFH3FkN9l","https://api.spotify.com/v1/tracks/429NtPmr12aypzFH3FkN9l","https://api.spotify.com/v1/audio-analysis/429NtPmr12aypzFH3FkN9l",126825,4
"58","2020-12-19 23:51","Angel Olsen","Whole New Mess",18794,0.308,0.251,11,-9.842,0,0.0347,0.969,0.000114,0.105,0.152,67.095,"audio_features","5LmKyOTR6cXsJRrnyrHBZf","spotify:track:5LmKyOTR6cXsJRrnyrHBZf","https://api.spotify.com/v1/tracks/5LmKyOTR6cXsJRrnyrHBZf","https://api.spotify.com/v1/audio-analysis/5LmKyOTR6cXsJRrnyrHBZf",222787,4
"59","2020-12-19 23:53","Angel Olsen","Unfucktheworld",125444,0.545,0.128,0,-13.163,1,0.0393,0.943,0.0225,0.0987,0.327,119.044,"audio_features","0HaDqyNg9LoZZ7Zli1uhzL","spotify:track:0HaDqyNg9LoZZ7Zli1uhzL","https://api.spotify.com/v1/tracks/0HaDqyNg9LoZZ7Zli1uhzL","https://api.spotify.com/v1/audio-analysis/0HaDqyNg9LoZZ7Zli1uhzL",125440,4
"60","2020-12-20 00:01","Phoebe Bridgers","I Know The End",344692,0.328,0.32,1,-10.282,1,0.035,0.324,0.019,0.234,0.259,111.453,"audio_features","3cr3oAP4bQFNjZBV7ElKaB","spotify:track:3cr3oAP4bQFNjZBV7ElKaB","https://api.spotify.com/v1/tracks/3cr3oAP4bQFNjZBV7ElKaB","https://api.spotify.com/v1/audio-analysis/3cr3oAP4bQFNjZBV7ElKaB",344693,4
"61","2020-12-20 00:31","Angel Olsen","New Love Cassette",2270,0.619,0.464,9,-9.82,1,0.028,0.15,0.88,0.0791,0.58,79.033,"audio_features","4SsWVvNKAHJP1T2bP6d2ut","spotify:track:4SsWVvNKAHJP1T2bP6d2ut","https://api.spotify.com/v1/tracks/4SsWVvNKAHJP1T2bP6d2ut","https://api.spotify.com/v1/audio-analysis/4SsWVvNKAHJP1T2bP6d2ut",206413,3
"62","2020-12-20 00:31","Angel Olsen","Unfucktheworld",16981,0.545,0.128,0,-13.163,1,0.0393,0.943,0.0225,0.0987,0.327,119.044,"audio_features","0HaDqyNg9LoZZ7Zli1uhzL","spotify:track:0HaDqyNg9LoZZ7Zli1uhzL","https://api.spotify.com/v1/tracks/0HaDqyNg9LoZZ7Zli1uhzL","https://api.spotify.com/v1/audio-analysis/0HaDqyNg9LoZZ7Zli1uhzL",125440,4
"63","2020-12-20 00:34","Perfume Genius","Without You",142165,0.649,0.755,9,-5.33,1,0.0289,0.0669,0.00699,0.346,0.831,133.516,"audio_features","2sLkJQNpMoOhxmTO6U1scK","spotify:track:2sLkJQNpMoOhxmTO6U1scK","https://api.spotify.com/v1/tracks/2sLkJQNpMoOhxmTO6U1scK","https://api.spotify.com/v1/audio-analysis/2sLkJQNpMoOhxmTO6U1scK",155547,4
