Zmienna;Jednostka terytorialna;Jednostka;Rodzaj obiektu noclegowego;Kraj turysty;Rok;Miesi¹c;Wartoœæ
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Japonia;2020;4;762
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Kanada;2020;4;41
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Litwa;2020;4;189
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Luksemburg;2020;4;0
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;£otwa;2020;4;164
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Malta;2020;4;0
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Niemcy;2020;4;897
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Norwegia;2020;4;50
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Polska;2020;4;183096
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Portugalia;2020;4;769
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Republika Korei;2020;4;6022
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rosja;2020;4;121
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rumunia;2020;4;27
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owacja;2020;4;75
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owenia;2020;4;123
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwajcaria;2020;4;31
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwecja;2020;4;118
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Tajwan;2020;4;5
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Turcja;2020;4;540
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Ukraina;2020;4;32822
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;USA;2020;4;1277
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wêgry;2020;4;226
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wielka Brytania;2020;4;230
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;W³ochy;2020;4;514
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Ogó³em;2020;5;925237
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Zagranica;2020;5;101715
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Australia;2020;5;54
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Austria;2020;5;158
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Belgia;2020;5;240
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Bia³oruœ;2020;5;1471
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Brazylia;2020;5;318
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Bu³garia;2020;5;75
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Chiny (bez Tajwanu);2020;5;606
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Cypr;2020;5;2
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Czechy;2020;5;1067
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Dania;2020;5;417
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Estonia;2020;5;112
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Finlandia;2020;5;33
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Francja;2020;5;913
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Grecja;2020;5;38
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Hiszpania;2020;5;717
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Holandia;2020;5;537
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Hong Kong;2020;5;5
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Indie;2020;5;685
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Irlandia;2020;5;172
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Izrael;2020;5;59
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Japonia;2020;5;626
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Kanada;2020;5;21
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Litwa;2020;5;773
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Luksemburg;2020;5;13
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;£otwa;2020;5;276
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Malta;2020;5;6
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Niemcy;2020;5;4763
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Norwegia;2020;5;347
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Polska;2020;5;823522
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Portugalia;2020;5;655
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Republika Korei;2020;5;7066
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Rosja;2020;5;1343
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Rumunia;2020;5;334
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;S³owacja;2020;5;145
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;S³owenia;2020;5;151
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Szwajcaria;2020;5;66
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Szwecja;2020;5;244
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Tajwan;2020;5;26
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Turcja;2020;5;3193
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Ukraina;2020;5;58660
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;USA;2020;5;2631
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Wêgry;2020;5;300
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Wielka Brytania;2020;5;795
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;W³ochy;2020;5;594
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Ogó³em;2020;5;602380
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Zagranica;2020;5;60362
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Australia;2020;5;44
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Austria;2020;5;150
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Belgia;2020;5;233
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Bia³oruœ;2020;5;441
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Brazylia;2020;5;311
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Bu³garia;2020;5;72
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Chiny (bez Tajwanu);2020;5;309
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Cypr;2020;5;2
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Czechy;2020;5;926
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Dania;2020;5;377
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Estonia;2020;5;110
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Finlandia;2020;5;30
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Francja;2020;5;434
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Grecja;2020;5;11
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Hiszpania;2020;5;573
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Holandia;2020;5;461
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Hong Kong;2020;5;5
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Indie;2020;5;215
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Irlandia;2020;5;166
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Izrael;2020;5;59
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Japonia;2020;5;580
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Kanada;2020;5;21
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Litwa;2020;5;747
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Luksemburg;2020;5;13
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;£otwa;2020;5;276
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Malta;2020;5;6
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Niemcy;2020;5;4056
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Norwegia;2020;5;326
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Polska;2020;5;542018
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Portugalia;2020;5;520
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Republika Korei;2020;5;7024
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rosja;2020;5;595
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rumunia;2020;5;324
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owacja;2020;5;134
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owenia;2020;5;150
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwajcaria;2020;5;66
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwecja;2020;5;220
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Tajwan;2020;5;26
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Turcja;2020;5;735
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Ukraina;2020;5;30539
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;USA;2020;5;2040
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wêgry;2020;5;298
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wielka Brytania;2020;5;705
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;W³ochy;2020;5;557
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Ogó³em;2020;6;3634049
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Zagranica;2020;6;258115
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Australia;2020;6;246
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Austria;2020;6;1513
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Belgia;2020;6;1635
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Bia³oruœ;2020;6;2013
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Brazylia;2020;6;248
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Bu³garia;2020;6;644
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Chiny (bez Tajwanu);2020;6;779
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Cypr;2020;6;162
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Czechy;2020;6;5469
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Dania;2020;6;1653
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Estonia;2020;6;1264
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Finlandia;2020;6;668
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Francja;2020;6;2909
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Grecja;2020;6;205
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Hiszpania;2020;6;1785
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Holandia;2020;6;3969
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Hong Kong;2020;6;7
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Indie;2020;6;634
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Irlandia;2020;6;481
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Izrael;2020;6;94
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Japonia;2020;6;609
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Kanada;2020;6;149
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Litwa;2020;6;5606
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Luksemburg;2020;6;213
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;£otwa;2020;6;1494
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Malta;2020;6;11
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Niemcy;2020;6;119266
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Norwegia;2020;6;1339
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Polska;2020;6;3375934
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Portugalia;2020;6;730
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Republika Korei;2020;6;5797
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Rosja;2020;6;2524
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Rumunia;2020;6;1647
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;S³owacja;2020;6;1383
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;S³owenia;2020;6;382
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Szwajcaria;2020;6;1199
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Szwecja;2020;6;1181
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Tajwan;2020;6;20
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Turcja;2020;6;2775
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Ukraina;2020;6;61722
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;USA;2020;6;4891
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Wêgry;2020;6;1041
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Wielka Brytania;2020;6;4068
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;W³ochy;2020;6;4097
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Ogó³em;2020;6;1896005
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Zagranica;2020;6;178626
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Australia;2020;6;190
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Austria;2020;6;1444
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Belgia;2020;6;1471
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Bia³oruœ;2020;6;873
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Brazylia;2020;6;247
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Bu³garia;2020;6;383
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Chiny (bez Tajwanu);2020;6;473
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Cypr;2020;6;162
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Czechy;2020;6;5076
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Dania;2020;6;1493
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Estonia;2020;6;1106
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Finlandia;2020;6;633
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Francja;2020;6;2535
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Grecja;2020;6;181
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Hiszpania;2020;6;1498
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Holandia;2020;6;3409
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Hong Kong;2020;6;7
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Indie;2020;6;180
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Irlandia;2020;6;443
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Izrael;2020;6;94
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Japonia;2020;6;527
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Kanada;2020;6;136
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Litwa;2020;6;4777
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Luksemburg;2020;6;212
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;£otwa;2020;6;1380
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Malta;2020;6;11
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Niemcy;2020;6;85697
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Norwegia;2020;6;1228
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Polska;2020;6;1717379
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Portugalia;2020;6;537
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Republika Korei;2020;6;5540
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rosja;2020;6;1724
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rumunia;2020;6;1461
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owacja;2020;6;1268
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owenia;2020;6;379
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwajcaria;2020;6;1122
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwecja;2020;6;1088
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Tajwan;2020;6;20
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Turcja;2020;6;831
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Ukraina;2020;6;32412
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;USA;2020;6;4254
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wêgry;2020;6;988
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wielka Brytania;2020;6;3539
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;W³ochy;2020;6;3803
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Ogó³em;2020;01.cze;19425497
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Zagranica;2020;01.cze;3090181
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Australia;2020;01.cze;8682
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Austria;2020;01.cze;17530
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Belgia;2020;01.cze;27622
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Bia³oruœ;2020;01.cze;52154
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Brazylia;2020;01.cze;6715
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Bu³garia;2020;01.cze;6298
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Chiny (bez Tajwanu);2020;01.cze;18467
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Cypr;2020;01.cze;2173
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Czechy;2020;01.cze;53118
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Dania;2020;01.cze;35694
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Estonia;2020;01.cze;8134
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Finlandia;2020;01.cze;22295
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Francja;2020;01.cze;71148
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Grecja;2020;01.cze;10207
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Hiszpania;2020;01.cze;41631
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Holandia;2020;01.cze;52669
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Hong Kong;2020;01.cze;1045
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Indie;2020;01.cze;12720
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Irlandia;2020;01.cze;28992
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Izrael;2020;01.cze;48135
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Japonia;2020;01.cze;15557
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Kanada;2020;01.cze;10532
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Litwa;2020;01.cze;38528
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Luksemburg;2020;01.cze;1494
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;£otwa;2020;01.cze;13419
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Malta;2020;01.cze;3608
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Niemcy;2020;01.cze;890692
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Norwegia;2020;01.cze;59744
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Polska;2020;01.cze;16335316
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Portugalia;2020;01.cze;15697
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Republika Korei;2020;01.cze;38608
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Rosja;2020;01.cze;116210
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Rumunia;2020;01.cze;20104
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;S³owacja;2020;01.cze;42030
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;S³owenia;2020;01.cze;5633
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Szwajcaria;2020;01.cze;15300
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Szwecja;2020;01.cze;48449
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Tajwan;2020;01.cze;1951
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Turcja;2020;01.cze;26298
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Ukraina;2020;01.cze;539506
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;USA;2020;01.cze;98299
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Wêgry;2020;01.cze;24601
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;Wielka Brytania;2020;01.cze;297484
Noclegi udzielone turystom;Polska;osobonoc;ogó³em;W³ochy;2020;01.cze;84670
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Ogó³em;2020;01.cze;12012811
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Zagranica;2020;01.cze;2442609
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Australia;2020;01.cze;7351
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Austria;2020;01.cze;16277
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Belgia;2020;01.cze;25937
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Bia³oruœ;2020;01.cze;37521
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Brazylia;2020;01.cze;5608
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Bu³garia;2020;01.cze;5593
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Chiny (bez Tajwanu);2020;01.cze;15927
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Cypr;2020;01.cze;2111
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Czechy;2020;01.cze;48591
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Dania;2020;01.cze;34184
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Estonia;2020;01.cze;7648
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Finlandia;2020;01.cze;21138
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Francja;2020;01.cze;60948
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Grecja;2020;01.cze;9640
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Hiszpania;2020;01.cze;36889
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Holandia;2020;01.cze;47883
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Hong Kong;2020;01.cze;873
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Indie;2020;01.cze;9541
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Irlandia;2020;01.cze;27161
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Izrael;2020;01.cze;45357
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Japonia;2020;01.cze;14479
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Kanada;2020;01.cze;9719
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Litwa;2020;01.cze;34861
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Luksemburg;2020;01.cze;1434
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;£otwa;2020;01.cze;12350
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Malta;2020;01.cze;3343
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Niemcy;2020;01.cze;667332
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Norwegia;2020;01.cze;58114
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Polska;2020;01.cze;9570202
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Portugalia;2020;01.cze;14145
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Republika Korei;2020;01.cze;37571
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rosja;2020;01.cze;100904
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Rumunia;2020;01.cze;18613
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owacja;2020;01.cze;36701
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;S³owenia;2020;01.cze;5277
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwajcaria;2020;01.cze;14674
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Szwecja;2020;01.cze;46197
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Tajwan;2020;01.cze;1764
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Turcja;2020;01.cze;12962
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Ukraina;2020;01.cze;314413
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;USA;2020;01.cze;90321
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wêgry;2020;01.cze;21743
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;Wielka Brytania;2020;01.cze;273571
Noclegi udzielone turystom;Polska;osobonoc;obiekt hotelowy;W³ochy;2020;01.cze;78828
